ticker,in_total_universe,in_current_full_candidates_before,in_current_top_candidates_before,in_latest_signal_freeze,calculation_attempted,price_data_attempted,price_data_available,price_data_source,latest_price_date,history_row_count,history_start_date,history_end_date,factor_calculation_attempted,factor_calculation_success,technical_calculation_attempted,technical_calculation_success,ranking_merge_attempted,ranking_merge_success,factor_score,technical_timing_score,recomputed_composite_score,recomputed_rank,rank_eligible,calculation_status,failure_bucket,failure_reason,evidence_sources,raw_universe_token_count,sanitized_universe_count,invalid_pseudo_ticker_count,invalid_pseudo_tickers,yfinance_failed_ticker_count,yfinance_failed_tickers,yfinance_failed_ticker_count_raw,price_unavailable_excluded_count,price_unavailable_excluded_tickers,current_price_refresh_blocking_failed_ticker_count
PM,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/PM.csv,2026-05-21,4575,2008-03-17,2026-05-21,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,39.116164,40.0,27.646466,233,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/PM.csv,,,,,,,,,,
PONY,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/PONY.csv,2026-05-22,371,2024-11-27,2026-05-22,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,17.989521,70.0,28.195808,221,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/PONY.csv,,,,,,,,,,
POWL,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,CURRENT_FACTOR_OR_TECHNICAL,2026-05-26,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,76.19,58.0,47.876,26,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;outputs/v18/factor_pack/V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv;outputs/v18/technical_timing/V18_6A_CURRENT_TECHNICAL_TIMING.csv,,,,,,,,,,
PSIX,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/PSIX.csv,2026-05-21,3545,2012-04-17,2026-05-21,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,14.793986,70.0,26.917594,245,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/PSIX.csv,,,,,,,,,,
PSTG,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,CURRENT_FACTOR_OR_TECHNICAL,2026-05-26,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,42.86,40.0,29.144,206,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;outputs/v18/factor_pack/V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv;outputs/v18/technical_timing/V18_6A_CURRENT_TECHNICAL_TIMING.csv,,,,,,,,,,
PTGX,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/PTGX.csv,2026-05-21,2458,2016-08-11,2026-05-21,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,46.454887,50.0,33.581955,118,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/PTGX.csv,,,,,,,,,,
PTON,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/PTON.csv,2026-05-21,1672,2019-09-26,2026-05-21,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,41.798217,60.0,34.719287,106,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/PTON.csv,,,,,,,,,,
PUMP,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/PUMP.csv,2026-05-21,2308,2017-03-17,2026-05-21,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,64.174711,50.0,40.669884,49,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/PUMP.csv,,,,,,,,,,
PWR,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,CURRENT_FACTOR_OR_TECHNICAL,2026-05-26,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,73.33,50.0,44.332,38,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;outputs/v18/factor_pack/V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv;outputs/v18/technical_timing/V18_6A_CURRENT_TECHNICAL_TIMING.csv,,,,,,,,,,
PYPL,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/PYPL.csv,2026-05-21,2737,2015-07-06,2026-05-21,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,29.463345,70.0,32.785338,133,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/PYPL.csv,,,,,,,,,,
QCOM,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,CURRENT_FACTOR_OR_TECHNICAL,2026-05-26,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3.81,30.0,10.524,317,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;outputs/v18/factor_pack/V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv;outputs/v18/technical_timing/V18_6A_CURRENT_TECHNICAL_TIMING.csv,,,,,,,,,,
QQQ,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,CURRENT_FACTOR_OR_TECHNICAL,2026-05-26,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,47.14,35.0,29.356,199,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;outputs/v18/factor_pack/V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv;outputs/v18/technical_timing/V18_6A_CURRENT_TECHNICAL_TIMING.csv,,,,,,,,,,
QS,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/QS.csv,2026-05-21,1448,2020-08-17,2026-05-21,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,40.451703,50.0,31.180681,164,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/QS.csv,,,,,,,,,,
QSR,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/QSR.csv,2026-05-21,2877,2014-12-11,2026-05-21,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,41.737146,70.0,37.694858,76,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/QSR.csv,,,,,,,,,,
RBLX,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/RBLX.csv,2026-05-21,1307,2021-03-10,2026-05-21,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,17.579346,50.0,22.031738,292,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/RBLX.csv,,,,,,,,,,
RDDT,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/RDDT.csv,2026-05-22,545,2024-03-21,2026-05-22,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,28.642866,70.0,32.457146,136,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/RDDT.csv,,,,,,,,,,
RERE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/RERE.csv,2026-05-21,1237,2021-06-18,2026-05-21,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,31.709369,40.0,24.683748,269,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/RERE.csv,,,,,,,,,,
RH,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/RH.csv,2026-05-21,3407,2012-11-02,2026-05-21,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,23.946703,50.0,24.578681,270,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/RH.csv,,,,,,,,,,
RIOT,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/RIOT.csv,2026-05-21,2551,2016-03-31,2026-05-21,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,61.258856,40.0,36.503542,84,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/RIOT.csv,,,,,,,,,,
RKT,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/RKT.csv,2026-05-21,1455,2020-08-06,2026-05-21,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,23.369415,60.0,27.347766,238,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/RKT.csv,,,,,,,,,,
RNG,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/RNG.csv,2026-05-21,3181,2013-09-27,2026-05-21,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,46.935276,50.0,33.77411,115,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/RNG.csv,,,,,,,,,,
ROKU,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/ROKU.csv,2026-05-21,2173,2017-09-28,2026-05-21,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,53.550975,50.0,36.42039,85,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/ROKU.csv,,,,,,,,,,
RSP,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/RSP.csv,2026-05-21,5802,2003-05-01,2026-05-21,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,37.103167,50.0,29.841267,189,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/RSP.csv,,,,,,,,,,
RTX,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/RTX.csv,2026-05-21,16142,1962-04-02,2026-05-21,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,32.628132,50.0,28.051253,227,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/RTX.csv,,,,,,,,,,
RVMD,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/RVMD.csv,2026-05-21,1576,2020-02-13,2026-05-21,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,66.095148,40.0,38.438059,69,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/RVMD.csv,,,,,,,,,,
SANM,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,CURRENT_FACTOR_OR_TECHNICAL,2026-05-26,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6.67,35.0,13.168,313,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;outputs/v18/factor_pack/V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv;outputs/v18/technical_timing/V18_6A_CURRENT_TECHNICAL_TIMING.csv,,,,,,,,,,
SATS,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/SATS.csv,2026-05-21,4626,2008-01-02,2026-05-21,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,59.057221,50.0,38.622888,66,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/SATS.csv,,,,,,,,,,
SCCO,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/SCCO.csv,2026-05-21,7644,1996-01-05,2026-05-21,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,35.405326,50.0,29.16213,205,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/SCCO.csv,,,,,,,,,,
SCHW,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/SCHW.csv,2026-05-21,9740,1987-09-22,2026-05-21,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33.862721,50.0,28.545088,214,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/SCHW.csv,,,,,,,,,,
SE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/SE.csv,2026-05-21,2157,2017-10-20,2026-05-21,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,25.278848,50.0,25.111539,262,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/SE.csv,,,,,,,,,,
SEI,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/SEI.csv,2026-05-21,2269,2017-05-12,2026-05-21,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,60.361452,50.0,39.144581,64,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/SEI.csv,,,,,,,,,,
SFIX,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/SFIX.csv,2026-05-21,2137,2017-11-17,2026-05-21,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,31.340945,70.0,33.536378,121,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/SFIX.csv,,,,,,,,,,
SFM,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/SFM.csv,2026-05-21,3221,2013-08-01,2026-05-21,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,43.305923,50.0,32.322369,140,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/SFM.csv,,,,,,,,,,
SHOP,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/SHOP.csv,2026-05-21,2768,2015-05-20,2026-05-21,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,26.308441,60.0,28.523376,215,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/SHOP.csv,,,,,,,,,,
SHW,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/SHW.csv,2026-05-21,11640,1980-03-17,2026-05-21,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,29.224737,70.0,32.689895,134,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/SHW.csv,,,,,,,,,,
SITM,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/SITM.csv,2026-05-21,1633,2019-11-20,2026-05-21,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,91.00882,50.0,51.403528,14,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/SITM.csv,,,,,,,,,,
SMCI,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,CURRENT_FACTOR_OR_TECHNICAL,2026-05-26,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.95,40.0,12.38,314,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;outputs/v18/factor_pack/V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv;outputs/v18/technical_timing/V18_6A_CURRENT_TECHNICAL_TIMING.csv,,,,,,,,,,
SMH,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,CURRENT_FACTOR_OR_TECHNICAL,2026-05-26,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,50.48,30.0,29.192,204,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;outputs/v18/factor_pack/V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv;outputs/v18/technical_timing/V18_6A_CURRENT_TECHNICAL_TIMING.csv,,,,,,,,,,
SMTC,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/SMTC.csv,2026-05-21,11640,1980-03-17,2026-05-21,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,69.355517,40.0,39.742207,61,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/SMTC.csv,,,,,,,,,,
SNDK,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,CURRENT_FACTOR_OR_TECHNICAL,2026-05-26,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,12.38,50.0,19.952,299,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;outputs/v18/factor_pack/V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv;outputs/v18/technical_timing/V18_6A_CURRENT_TECHNICAL_TIMING.csv,,,,,,,,,,
SNOW,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,CURRENT_FACTOR_OR_TECHNICAL,2026-05-26,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,28.57,40.0,23.428,279,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;outputs/v18/factor_pack/V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv;outputs/v18/technical_timing/V18_6A_CURRENT_TECHNICAL_TIMING.csv,,,,,,,,,,
SNPS,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/SNPS.csv,2026-05-21,8620,1992-02-26,2026-05-21,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,44.704445,50.0,32.881778,131,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/SNPS.csv,,,,,,,,,,
SOLS,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/SOLS.csv,2026-05-22,149,2025-10-20,2026-05-22,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,51.169574,50.0,35.46783,100,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/SOLS.csv,,,,,,,,,,
SOXL,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,CURRENT_FACTOR_OR_TECHNICAL,2026-05-26,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20.95,35.0,18.88,301,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;outputs/v18/factor_pack/V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv;outputs/v18/technical_timing/V18_6A_CURRENT_TECHNICAL_TIMING.csv,,,,,,,,,,
SOXX,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,CURRENT_FACTOR_OR_TECHNICAL,2026-05-26,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,65.71,35.0,36.784,83,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;outputs/v18/factor_pack/V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv;outputs/v18/technical_timing/V18_6A_CURRENT_TECHNICAL_TIMING.csv,,,,,,,,,,
SPOT,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/SPOT.csv,2026-05-21,2046,2018-04-03,2026-05-21,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,30.198806,30.0,21.079522,294,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/SPOT.csv,,,,,,,,,,
SPY,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,CURRENT_FACTOR_OR_TECHNICAL,2026-05-26,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,31.43,40.0,24.572,271,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;outputs/v18/factor_pack/V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv;outputs/v18/technical_timing/V18_6A_CURRENT_TECHNICAL_TIMING.csv,,,,,,,,,,
STG,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/STG.csv,2026-05-21,2052,2018-03-23,2026-05-21,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,18.943015,50.0,22.577206,287,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/STG.csv,,,,,,,,,,
STM,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/STM.csv,2026-05-21,7915,1994-12-08,2026-05-21,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,86.392267,50.0,49.556907,21,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/STM.csv,,,,,,,,,,
STUB,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/STUB.csv,2026-05-22,172,2025-09-17,2026-05-22,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,28.998619,30.0,20.599448,296,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/STUB.csv,,,,,,,,,,
STX,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,CURRENT_FACTOR_OR_TECHNICAL,2026-05-26,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11.43,40.0,16.572,307,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;outputs/v18/factor_pack/V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv;outputs/v18/technical_timing/V18_6A_CURRENT_TECHNICAL_TIMING.csv,,,,,,,,,,
TEAM,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/TEAM.csv,2026-05-21,2627,2015-12-09,2026-05-21,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,32.313478,50.0,27.925391,231,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/TEAM.csv,,,,,,,,,,
TER,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,CURRENT_FACTOR_OR_TECHNICAL,2026-05-26,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,14.29,40.0,17.716,304,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;outputs/v18/factor_pack/V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv;outputs/v18/technical_timing/V18_6A_CURRENT_TECHNICAL_TIMING.csv,,,,,,,,,,
TEVA,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/TEVA.csv,2026-05-21,11156,1982-02-16,2026-05-21,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,43.472792,50.0,32.389117,139,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/TEVA.csv,,,,,,,,,,
TIGR,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/TIGR.csv,2026-05-21,1804,2019-03-20,2026-05-21,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,21.188898,70.0,29.475559,197,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/TIGR.csv,,,,,,,,,,
TLN,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/TLN.csv,2026-05-22,746,2023-06-02,2026-05-22,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,32.954825,50.0,28.18193,222,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/TLN.csv,,,,,,,,,,
TQQQ,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,CURRENT_FACTOR_OR_TECHNICAL,2026-05-26,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33.33,40.0,25.332,261,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;outputs/v18/factor_pack/V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv;outputs/v18/technical_timing/V18_6A_CURRENT_TECHNICAL_TIMING.csv,,,,,,,,,,
