run_id,asof_date,ticker,company_name_or_chinese_name_if_available,candidate_rank,composite_candidate_score,factor_pack_score,technical_timing_score,kdj_k,kdj_d,kdj_j,kdj_signal,kdj_risk_label,macd_dif,macd_dea,macd_histogram,macd_signal,macd_momentum_label,combined_oscillator_label,shadow_confirmation_score,shadow_risk_score,official_decision_impact
V18_40A_20260527_131532,2026-05-27,WVE,,239,27.544222,,70.0,18.1871,18.1660,18.2292,KDJ_GOLDEN_CROSS,KDJ_OVERSOLD,-0.4807,-0.4879,0.0072,MACD_GOLDEN_CROSS;MACD_BELOW_ZERO,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_POSITIVE_CONFIRMATION,3,0,NONE
V18_40A_20260527_131532,2026-05-27,DAL,,240,27.45742,,40.0,44.5506,40.8863,51.8791,KDJ_GOLDEN_CROSS,KDJ_NEUTRAL,0.8378,0.8978,-0.0600,MACD_ABOVE_ZERO,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_MILD_CONFIRMATION,1,0,NONE
V18_40A_20260527_131532,2026-05-27,JHX,,241,27.423512,,50.0,39.0956,28.2488,60.7891,KDJ_GOLDEN_CROSS,KDJ_NEUTRAL,-0.3127,-0.2014,-0.1113,MACD_BELOW_ZERO,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_MILD_CONFIRMATION,1,0,NONE
V18_40A_20260527_131532,2026-05-27,RKT,,242,27.347766,,60.0,23.9568,21.1403,29.5900,KDJ_NEUTRAL,KDJ_NEUTRAL,-0.5092,-0.3847,-0.1245,MACD_BELOW_ZERO,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_NEUTRAL,0,0,NONE
V18_40A_20260527_131532,2026-05-27,ENPH,,243,27.330192,,30.0,83.8707,82.3335,86.9451,KDJ_GOLDEN_CROSS,KDJ_OVERBOUGHT,3.7913,1.8996,1.8917,MACD_ABOVE_ZERO,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_MIXED,2,1,NONE
V18_40A_20260527_131532,2026-05-27,WHR,,244,27.321762,,70.0,37.7607,21.9952,69.2916,KDJ_NEUTRAL,KDJ_NEUTRAL,-4.0806,-3.7321,-0.3485,MACD_BELOW_ZERO,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_NEUTRAL,0,0,NONE
V18_40A_20260527_131532,2026-05-27,LINE,,245,27.288744,,40.0,72.6407,65.5885,86.7452,KDJ_NEUTRAL,KDJ_NEUTRAL,1.0020,0.8600,0.1420,MACD_ABOVE_ZERO,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_MILD_CONFIRMATION,1,0,NONE
V18_40A_20260527_131532,2026-05-27,ON,,246,27.192,,50.0,84.4673,85.7044,81.9933,KDJ_DEAD_CROSS,KDJ_OVERBOUGHT,9.9050,9.3749,0.5301,MACD_ABOVE_ZERO,MACD_HIST_CONTRACTING;MACD_MOMENTUM_WEAKENING,OSCILLATOR_RISK_WARNING,-1,2,NONE
V18_40A_20260527_131532,2026-05-27,UAL,,247,27.184506,,50.0,52.6852,42.0325,73.9905,KDJ_NEUTRAL,KDJ_NEUTRAL,0.1240,0.0341,0.0899,MACD_GOLDEN_CROSS;MACD_ABOVE_ZERO,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_POSITIVE_CONFIRMATION,2,0,NONE
V18_40A_20260527_131532,2026-05-27,PLTR,,248,26.924,,58.0,26.6188,21.7903,36.2758,KDJ_GOLDEN_CROSS,KDJ_NEUTRAL,-2.8461,-2.2539,-0.5921,MACD_BELOW_ZERO,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_MILD_CONFIRMATION,1,0,NONE
V18_40A_20260527_131532,2026-05-27,PSIX,,249,26.917594,,70.0,6.2527,10.4888,-2.2194,KDJ_NEUTRAL,KDJ_OVERSOLD;KDJ_J_EXTREME_LOW,-9.3482,-6.4667,-2.8814,MACD_BELOW_ZERO,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_POSITIVE_CONFIRMATION,2,0,NONE
V18_40A_20260527_131532,2026-05-27,ISRG,,250,26.833055,,50.0,53.3351,36.9153,86.1748,KDJ_NEUTRAL,KDJ_NEUTRAL,-7.8545,-8.3165,0.4620,MACD_GOLDEN_CROSS;MACD_BELOW_ZERO,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_POSITIVE_CONFIRMATION,2,0,NONE
V18_40A_20260527_131532,2026-05-27,INFY,,251,26.80017,,50.0,59.0165,47.5150,82.0195,KDJ_NEUTRAL,KDJ_NEUTRAL,-0.2630,-0.3494,0.0864,MACD_BELOW_ZERO,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_MILD_CONFIRMATION,1,0,NONE
V18_40A_20260527_131532,2026-05-27,DUOL,,252,26.741522,,50.0,57.7504,61.2432,50.7647,KDJ_DEAD_CROSS,KDJ_NEUTRAL,2.2177,2.0808,0.1369,MACD_ABOVE_ZERO,MACD_HIST_CONTRACTING;MACD_MOMENTUM_WEAKENING,OSCILLATOR_MILD_RISK,-1,1,NONE
V18_40A_20260527_131532,2026-05-27,PATH,,253,26.690265,,50.0,59.7776,55.0917,69.1494,KDJ_NEUTRAL,KDJ_NEUTRAL,-0.0851,-0.1280,0.0429,MACD_BELOW_ZERO,MACD_HIST_CONTRACTING;MACD_MOMENTUM_WEAKENING,OSCILLATOR_NEUTRAL,0,0,NONE
V18_40A_20260527_131532,2026-05-27,HOOD,,254,26.689519,,50.0,33.7023,41.0931,18.9207,KDJ_NEUTRAL,KDJ_NEUTRAL,-0.5785,-0.1892,-0.3894,MACD_BELOW_ZERO,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_NEUTRAL,0,0,NONE
V18_40A_20260527_131532,2026-05-27,AFRM,,255,26.54,,50.0,53.4065,51.1417,57.9362,KDJ_GOLDEN_CROSS,KDJ_NEUTRAL,2.2968,2.8355,-0.5386,MACD_ABOVE_ZERO,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_MILD_CONFIRMATION,1,0,NONE
V18_40A_20260527_131532,2026-05-27,IGV,,256,26.476,,40.0,83.4690,79.8878,90.6315,KDJ_GOLDEN_CROSS,KDJ_OVERBOUGHT,1.9945,1.7330,0.2615,MACD_ABOVE_ZERO,MACD_HIST_CONTRACTING;MACD_MOMENTUM_WEAKENING,OSCILLATOR_MIXED,1,1,NONE
V18_40A_20260527_131532,2026-05-27,PSTG,,257,26.428,,50.0,82.5950,85.8455,76.0942,KDJ_NEUTRAL,KDJ_OVERBOUGHT,4.7620,3.6159,1.1461,MACD_ABOVE_ZERO,MACD_HIST_CONTRACTING;MACD_MOMENTUM_WEAKENING,OSCILLATOR_MILD_RISK,0,1,NONE
V18_40A_20260527_131532,2026-05-27,LCID,,258,26.087442,,70.0,17.9812,28.8279,-3.7122,KDJ_NEUTRAL,KDJ_OVERSOLD;KDJ_J_EXTREME_LOW,-0.5782,-0.6390,0.0608,MACD_BELOW_ZERO,MACD_HIST_CONTRACTING;MACD_MOMENTUM_WEAKENING,OSCILLATOR_POSITIVE_CONFIRMATION,2,0,NONE
V18_40A_20260527_131532,2026-05-27,PGNY,,259,26.025378,,40.0,84.2464,85.8683,81.0026,KDJ_DEAD_CROSS,KDJ_OVERBOUGHT,1.7816,1.3736,0.4081,MACD_ABOVE_ZERO,MACD_HIST_CONTRACTING;MACD_MOMENTUM_WEAKENING,OSCILLATOR_RISK_WARNING,-1,2,NONE
V18_40A_20260527_131532,2026-05-27,DAKT,,260,25.682138,,50.0,27.3427,35.1980,11.6320,KDJ_NEUTRAL,KDJ_NEUTRAL,-0.1594,-0.1320,-0.0273,MACD_BELOW_ZERO,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_NEUTRAL,0,0,NONE
V18_40A_20260527_131532,2026-05-27,AVGO,,261,25.668,,50.0,63.2145,67.4055,54.8325,KDJ_DEAD_CROSS,KDJ_NEUTRAL,16.0144,18.0582,-2.0438,MACD_ABOVE_ZERO,MACD_HIST_CONTRACTING;MACD_MOMENTUM_WEAKENING,OSCILLATOR_RISK_WARNING,-2,2,NONE
V18_40A_20260527_131532,2026-05-27,WDAY,,262,25.641569,,50.0,53.0157,53.0014,53.0442,KDJ_NEUTRAL,KDJ_NEUTRAL,-0.4211,-0.9215,0.5004,MACD_BELOW_ZERO,MACD_HIST_CONTRACTING;MACD_MOMENTUM_WEAKENING,OSCILLATOR_NEUTRAL,0,0,NONE
V18_40A_20260527_131532,2026-05-27,SPY,,263,25.284,,50.0,87.9059,93.7078,76.3020,KDJ_DEAD_CROSS,KDJ_OVERBOUGHT,14.9668,14.2848,0.6821,MACD_ABOVE_ZERO,MACD_HIST_CONTRACTING;MACD_MOMENTUM_WEAKENING,OSCILLATOR_RISK_WARNING,-1,2,NONE
V18_40A_20260527_131532,2026-05-27,SE,,264,25.111539,,50.0,33.7596,39.6828,21.9132,KDJ_NEUTRAL,KDJ_NEUTRAL,0.2988,0.3670,-0.0682,MACD_ABOVE_ZERO,MACD_HIST_CONTRACTING;MACD_MOMENTUM_WEAKENING,OSCILLATOR_MILD_RISK,-1,1,NONE
V18_40A_20260527_131532,2026-05-27,DB,,265,25.084522,,40.0,55.3039,50.5942,64.7234,KDJ_GOLDEN_CROSS,KDJ_NEUTRAL,0.0053,-0.0573,0.0625,MACD_GOLDEN_CROSS,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_POSITIVE_CONFIRMATION,3,0,NONE
V18_40A_20260527_131532,2026-05-27,GEHC,,266,25.004001,,50.0,52.2662,40.6606,75.4775,KDJ_GOLDEN_CROSS,KDJ_NEUTRAL,-2.1503,-2.5673,0.4170,MACD_BELOW_ZERO,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_POSITIVE_CONFIRMATION,2,0,NONE
V18_40A_20260527_131532,2026-05-27,CMG,,267,25.0,,50.0,56.8471,47.2196,76.1021,KDJ_NEUTRAL,KDJ_NEUTRAL,-0.3091,-0.3948,0.0857,MACD_BELOW_ZERO,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_MILD_CONFIRMATION,1,0,NONE
V18_40A_20260527_131532,2026-05-27,HUBS,,268,24.965966,,50.0,42.7657,34.8066,58.6839,KDJ_NEUTRAL,KDJ_NEUTRAL,-9.0454,-8.6235,-0.4219,MACD_BELOW_ZERO,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_NEUTRAL,0,0,NONE
V18_40A_20260527_131532,2026-05-27,OKTA,,269,24.77958,,30.0,84.3416,76.8756,99.2734,KDJ_NEUTRAL,KDJ_OVERBOUGHT,3.1566,2.0044,1.1522,MACD_ABOVE_ZERO,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_MIXED,1,1,NONE
V18_40A_20260527_131532,2026-05-27,RERE,,270,24.683748,,40.0,72.3276,60.9010,95.1809,KDJ_NEUTRAL,KDJ_NEUTRAL,0.0322,-0.0469,0.0791,MACD_NEUTRAL,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_MILD_CONFIRMATION,1,0,NONE
V18_40A_20260527_131532,2026-05-27,RH,,271,24.578681,,50.0,61.0810,48.6865,85.8698,KDJ_NEUTRAL,KDJ_NEUTRAL,-1.6544,-2.0902,0.4357,MACD_BELOW_ZERO,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_MILD_CONFIRMATION,1,0,NONE
V18_40A_20260527_131532,2026-05-27,DOCU,,272,24.382979,,40.0,67.3573,55.8740,90.3238,KDJ_NEUTRAL,KDJ_NEUTRAL,0.4557,0.1107,0.3450,MACD_ABOVE_ZERO,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_MILD_CONFIRMATION,1,0,NONE
V18_40A_20260527_131532,2026-05-27,GEMI,,273,24.036701,,50.0,26.5054,37.8713,3.7737,KDJ_NEUTRAL,KDJ_NEUTRAL,0.0636,0.0077,0.0559,MACD_ABOVE_ZERO,MACD_HIST_CONTRACTING;MACD_MOMENTUM_WEAKENING,OSCILLATOR_NEUTRAL,0,0,NONE
V18_40A_20260527_131532,2026-05-27,MELI,,274,23.648,,66.0,40.1048,29.7966,60.7212,KDJ_GOLDEN_CROSS,KDJ_NEUTRAL,-54.2433,-40.7336,-13.5097,MACD_BELOW_ZERO,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_MILD_CONFIRMATION,1,0,NONE
V18_40A_20260527_131532,2026-05-27,CPAY,,275,23.609393,,30.0,80.3869,73.7405,93.6795,KDJ_NEUTRAL,KDJ_OVERBOUGHT,8.3233,5.4540,2.8693,MACD_ABOVE_ZERO,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_MIXED,1,1,NONE
V18_40A_20260527_131532,2026-05-27,NUVB,,276,23.552,,58.0,35.2207,38.7987,28.0647,KDJ_NEUTRAL,KDJ_NEUTRAL,-0.0814,-0.0372,-0.0442,MACD_BELOW_ZERO,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_NEUTRAL,0,0,NONE
V18_40A_20260527_131532,2026-05-27,KLAR,,277,23.495852,,40.0,79.7844,70.6260,98.1011,KDJ_NEUTRAL,KDJ_NEUTRAL,0.4740,0.2717,0.2023,MACD_ABOVE_ZERO,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_MILD_CONFIRMATION,1,0,NONE
V18_40A_20260527_131532,2026-05-27,ORCL,,278,23.38,,50.0,79.9838,81.6448,76.6619,KDJ_DEAD_CROSS,KDJ_OVERBOUGHT,8.7609,8.1993,0.5616,MACD_ABOVE_ZERO,MACD_HIST_CONTRACTING;MACD_MOMENTUM_WEAKENING,OSCILLATOR_RISK_WARNING,-1,2,NONE
V18_40A_20260527_131532,2026-05-27,WING,,279,22.868124,,60.0,52.3158,32.8786,91.1900,KDJ_NEUTRAL,KDJ_NEUTRAL,-14.1337,-14.6382,0.5045,MACD_GOLDEN_CROSS;MACD_BELOW_ZERO,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_POSITIVE_CONFIRMATION,2,0,NONE
V18_40A_20260527_131532,2026-05-27,D,,280,22.7,,49.0,51.5080,45.1149,64.2940,KDJ_NEUTRAL,KDJ_NEUTRAL,0.0153,0.0454,-0.0301,MACD_DEAD_CROSS;MACD_ABOVE_ZERO,MACD_HIST_CONTRACTING;MACD_MOMENTUM_WEAKENING,OSCILLATOR_RISK_WARNING,-2,2,NONE
V18_40A_20260527_131532,2026-05-27,APP,,281,22.692,,50.0,56.3120,58.8317,51.2727,KDJ_NEUTRAL,KDJ_NEUTRAL,10.6176,10.6495,-0.0319,MACD_DEAD_CROSS;MACD_ABOVE_ZERO,MACD_HIST_CONTRACTING;MACD_MOMENTUM_WEAKENING,OSCILLATOR_RISK_WARNING,-2,2,NONE
V18_40A_20260527_131532,2026-05-27,OPCH,,282,22.641466,,50.0,64.1301,46.1644,100.0614,KDJ_NEUTRAL,KDJ_J_EXTREME_HIGH,-1.6800,-2.0113,0.3314,MACD_BELOW_ZERO,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_MIXED,1,1,NONE
V18_40A_20260527_131532,2026-05-27,AMZN,,283,22.62,,50.0,26.0782,47.3702,-16.5057,KDJ_NEUTRAL,KDJ_J_EXTREME_LOW,8.6010,10.7555,-2.1544,MACD_ABOVE_ZERO,MACD_HIST_CONTRACTING;MACD_MOMENTUM_WEAKENING,OSCILLATOR_MILD_RISK,0,1,NONE
V18_40A_20260527_131532,2026-05-27,STG,,284,22.577206,,50.0,23.3977,23.0828,24.0276,KDJ_GOLDEN_CROSS,KDJ_NEUTRAL,-0.1290,-0.1535,0.0245,MACD_BELOW_ZERO,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_POSITIVE_CONFIRMATION,2,0,NONE
V18_40A_20260527_131532,2026-05-27,CSGP,,285,22.098806,,50.0,50.3205,34.6345,81.6925,KDJ_NEUTRAL,KDJ_NEUTRAL,-1.5938,-1.8639,0.2700,MACD_BELOW_ZERO,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_MILD_CONFIRMATION,1,0,NONE
V18_40A_20260527_131532,2026-05-27,RBLX,,286,22.031738,,50.0,68.1082,52.3297,99.6650,KDJ_NEUTRAL,KDJ_NEUTRAL,-3.0102,-3.5474,0.5372,MACD_BELOW_ZERO,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_MILD_CONFIRMATION,1,0,NONE
V18_40A_20260527_131532,2026-05-27,NVDA,,287,21.904,,40.0,88.8055,82.7245,100.9676,KDJ_NEUTRAL,KDJ_OVERBOUGHT;KDJ_J_EXTREME_HIGH,9.5731,7.5352,2.0379,MACD_ABOVE_ZERO,MACD_HIST_CONTRACTING;MACD_MOMENTUM_WEAKENING,OSCILLATOR_RISK_WARNING,0,2,NONE
V18_40A_20260527_131532,2026-05-27,AEVA,,288,21.232,,40.0,78.5587,74.3824,86.9113,KDJ_NEUTRAL,KDJ_NEUTRAL,1.4434,1.0237,0.4198,MACD_ABOVE_ZERO,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_MILD_CONFIRMATION,1,0,NONE
V18_40A_20260527_131532,2026-05-27,IRDM,,289,21.096,,50.0,79.1245,82.2526,72.8682,KDJ_DEAD_CROSS,KDJ_OVERBOUGHT,2.2369,2.3813,-0.1445,MACD_ABOVE_ZERO,MACD_HIST_CONTRACTING;MACD_MOMENTUM_WEAKENING,OSCILLATOR_RISK_WARNING,-2,3,NONE
V18_40A_20260527_131532,2026-05-27,SPOT,,290,21.079522,,30.0,70.4611,60.0510,91.2812,KDJ_NEUTRAL,KDJ_NEUTRAL,-8.2035,-14.8110,6.6074,MACD_BELOW_ZERO,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_MILD_CONFIRMATION,1,0,NONE
V18_40A_20260527_131532,2026-05-27,CARR,,291,20.716,,50.0,43.4197,58.2945,13.6702,KDJ_NEUTRAL,KDJ_NEUTRAL,1.5034,1.6541,-0.1507,MACD_DEAD_CROSS;MACD_ABOVE_ZERO,MACD_HIST_CONTRACTING;MACD_MOMENTUM_WEAKENING,OSCILLATOR_RISK_WARNING,-2,2,NONE
V18_40A_20260527_131532,2026-05-27,STUB,,292,20.599448,,30.0,86.4591,81.6998,95.9778,KDJ_NEUTRAL,KDJ_OVERBOUGHT,0.6784,0.4252,0.2532,MACD_ABOVE_ZERO,MACD_HIST_CONTRACTING;MACD_MOMENTUM_WEAKENING,OSCILLATOR_MILD_RISK,0,1,NONE
V18_40A_20260527_131532,2026-05-27,OLMA,,293,20.556595,,50.0,33.2061,29.5474,40.5236,KDJ_NEUTRAL,KDJ_NEUTRAL,-0.6193,-0.6156,-0.0037,MACD_BELOW_ZERO,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_NEUTRAL,0,0,NONE
V18_40A_20260527_131532,2026-05-27,NET,,294,20.448,,58.0,18.9148,30.1519,-3.5595,KDJ_NEUTRAL,KDJ_OVERSOLD;KDJ_J_EXTREME_LOW,-1.0991,2.3800,-3.4791,MACD_NEUTRAL,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_POSITIVE_CONFIRMATION,2,0,NONE
V18_40A_20260527_131532,2026-05-27,ADMA,,295,19.968,,64.0,52.5807,39.0153,79.7114,KDJ_NEUTRAL,KDJ_NEUTRAL,-0.7339,-0.7340,0.0001,MACD_GOLDEN_CROSS;MACD_BELOW_ZERO,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_POSITIVE_CONFIRMATION,2,0,NONE
V18_40A_20260527_131532,2026-05-27,ALAB,,296,19.952,,50.0,86.9936,75.8616,109.2577,KDJ_NEUTRAL,KDJ_OVERBOUGHT;KDJ_J_EXTREME_HIGH,17.5551,16.9711,0.5840,MACD_ABOVE_ZERO,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_MIXED,1,2,NONE
V18_40A_20260527_131532,2026-05-27,BSX,,297,19.616,,50.0,55.5275,34.7143,97.1538,KDJ_NEUTRAL,KDJ_NEUTRAL,-2.1803,-2.6892,0.5089,MACD_BELOW_ZERO,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_MILD_CONFIRMATION,1,0,NONE
V18_40A_20260527_131532,2026-05-27,AXON,,298,18.94,,58.0,40.9492,38.8325,45.1824,KDJ_GOLDEN_CROSS,KDJ_NEUTRAL,-5.9804,-8.1061,2.1256,MACD_BELOW_ZERO,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_POSITIVE_CONFIRMATION,2,0,NONE
V18_40A_20260527_131532,2026-05-27,CLSK,,299,18.924,,40.0,65.5887,60.8774,75.0112,KDJ_NEUTRAL,KDJ_NEUTRAL,0.8768,0.8211,0.0557,MACD_GOLDEN_CROSS;MACD_ABOVE_ZERO,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_POSITIVE_CONFIRMATION,2,0,NONE
V18_40A_20260527_131532,2026-05-27,LSCC,,300,18.884,,45.0,69.2656,64.3163,79.1641,KDJ_GOLDEN_CROSS,KDJ_NEUTRAL,5.2522,5.2584,-0.0062,MACD_ABOVE_ZERO,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_MILD_CONFIRMATION,1,0,NONE
V18_40A_20260527_131532,2026-05-27,NOW,,301,18.832,,45.0,58.1894,47.3364,79.8954,KDJ_GOLDEN_CROSS,KDJ_NEUTRAL,-2.1013,-2.8067,0.7054,MACD_BELOW_ZERO,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_POSITIVE_CONFIRMATION,2,0,NONE
V18_40A_20260527_131532,2026-05-27,NXPI,,302,18.808,,50.0,37.5245,58.7924,-5.0113,KDJ_NEUTRAL,KDJ_J_EXTREME_LOW,21.0249,21.4924,-0.4675,MACD_DEAD_CROSS;MACD_ABOVE_ZERO,MACD_HIST_CONTRACTING;MACD_MOMENTUM_WEAKENING,OSCILLATOR_RISK_WARNING,-1,2,NONE
V18_40A_20260527_131532,2026-05-27,NAMS,,303,18.076,,50.0,38.7202,49.3920,17.3765,KDJ_NEUTRAL,KDJ_NEUTRAL,1.0079,0.8955,0.1124,MACD_ABOVE_ZERO,MACD_HIST_CONTRACTING;MACD_MOMENTUM_WEAKENING,OSCILLATOR_NEUTRAL,0,0,NONE
V18_40A_20260527_131532,2026-05-27,SNOW,,304,18.072,,45.0,88.0466,79.6319,104.8762,KDJ_NEUTRAL,KDJ_OVERBOUGHT;KDJ_J_EXTREME_HIGH,0.5402,-1.4799,2.0200,MACD_NEUTRAL,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_MIXED,1,2,NONE
V18_40A_20260527_131532,2026-05-27,ARM,,305,17.668,,50.0,38.6642,43.1842,29.6243,KDJ_DEAD_CROSS,KDJ_NEUTRAL,14.5376,16.2162,-1.6786,MACD_ABOVE_ZERO,MACD_HIST_CONTRACTING;MACD_MOMENTUM_WEAKENING,OSCILLATOR_RISK_WARNING,-2,2,NONE
V18_40A_20260527_131532,2026-05-27,NTAP,,306,17.44,,34.0,92.9822,89.7554,99.4360,KDJ_NEUTRAL,KDJ_OVERBOUGHT,4.0377,3.4377,0.6001,MACD_ABOVE_ZERO,MACD_HIST_CONTRACTING;MACD_MOMENTUM_WEAKENING,OSCILLATOR_MILD_RISK,0,1,NONE
V18_40A_20260527_131532,2026-05-27,CLF,,307,17.308,,50.0,27.9307,41.2258,1.3404,KDJ_NEUTRAL,KDJ_NEUTRAL,0.2379,0.3272,-0.0892,MACD_ABOVE_ZERO,MACD_HIST_CONTRACTING;MACD_MOMENTUM_WEAKENING,OSCILLATOR_MILD_RISK,-1,1,NONE
V18_40A_20260527_131532,2026-05-27,SMCI,,308,16.904,,50.0,61.8505,68.2130,49.1254,KDJ_NEUTRAL,KDJ_NEUTRAL,1.5841,1.3760,0.2082,MACD_ABOVE_ZERO,MACD_HIST_CONTRACTING;MACD_MOMENTUM_WEAKENING,OSCILLATOR_NEUTRAL,0,0,NONE
V18_40A_20260527_131532,2026-05-27,CORZ,,309,15.76,,50.0,74.4088,74.2869,74.6526,KDJ_NEUTRAL,KDJ_NEUTRAL,1.4973,1.3455,0.1517,MACD_ABOVE_ZERO,MACD_HIST_CONTRACTING;MACD_MOMENTUM_WEAKENING,OSCILLATOR_NEUTRAL,0,0,NONE
V18_40A_20260527_131532,2026-05-27,CSCO,,310,14.844,,19.0,98.3060,95.4256,104.0667,KDJ_NEUTRAL,KDJ_OVERBOUGHT;KDJ_J_EXTREME_HIGH,6.6280,4.3635,2.2645,MACD_ABOVE_ZERO,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_MIXED,1,2,NONE
V18_40A_20260527_131532,2026-05-27,MDB,,311,13.976,,25.0,93.2908,89.9528,99.9669,KDJ_NEUTRAL,KDJ_OVERBOUGHT,12.2789,7.2008,5.0781,MACD_ABOVE_ZERO,MACD_HIST_CONTRACTING;MACD_MOMENTUM_WEAKENING,OSCILLATOR_MILD_RISK,0,1,NONE
V18_40A_20260527_131532,2026-05-27,GOOGL,,312,13.524,,40.0,74.6552,80.9747,62.0163,KDJ_NEUTRAL,KDJ_OVERBOUGHT,20.0708,19.7254,0.3453,MACD_ABOVE_ZERO,MACD_HIST_CONTRACTING;MACD_MOMENTUM_WEAKENING,OSCILLATOR_MILD_RISK,0,1,NONE
V18_40A_20260527_131532,2026-05-27,ZS,,313,12.128,,29.0,93.6618,87.2178,106.5496,KDJ_NEUTRAL,KDJ_OVERBOUGHT;KDJ_J_EXTREME_HIGH,3.7445,1.4391,2.3053,MACD_ABOVE_ZERO,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_MIXED,1,2,NONE
V18_40A_20260527_131532,2026-05-27,AAPL,,314,11.284,,30.0,98.5485,96.8177,102.0101,KDJ_NEUTRAL,KDJ_OVERBOUGHT;KDJ_J_EXTREME_HIGH,9.5499,7.7293,1.8205,MACD_ABOVE_ZERO,MACD_HIST_CONTRACTING;MACD_MOMENTUM_WEAKENING,OSCILLATOR_RISK_WARNING,0,2,NONE
V18_40A_20260527_131532,2026-05-27,PANW,,315,11.056,,14.0,99.3450,97.7350,102.5649,KDJ_NEUTRAL,KDJ_OVERBOUGHT;KDJ_J_EXTREME_HIGH,16.4211,10.9894,5.4317,MACD_ABOVE_ZERO,MACD_HIST_EXPANDING;MACD_MOMENTUM_IMPROVING,OSCILLATOR_MIXED,1,2,NONE
V18_40A_20260527_131532,2026-05-27,TXN,,316,10.144,,30.0,94.2857,94.0652,94.7267,KDJ_NEUTRAL,KDJ_OVERBOUGHT,21.3171,20.4027,0.9144,MACD_ABOVE_ZERO,MACD_HIST_CONTRACTING;MACD_MOMENTUM_WEAKENING,OSCILLATOR_MILD_RISK,0,1,NONE
