ticker,universe_tier,data_depth,selected_this_run,update_attempted,update_status,update_mode,used_yfinance,cache_file,cache_exists_before,cache_exists_after,local_source_used,local_source_path,target_history_days,available_history_days,latest_price_date,latest_close,row_count_before,row_count_after,rows_added,failed_reason,runtime_deferred,updated_at
TXN,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/TXN.csv,TRUE,TRUE,TRUE,state/v18/price_cache/TXN.csv,270,1420,2026-05-15,305.6300048828125,1420,1420,0,,FALSE,2026-05-27T12:58:10
FIX,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/FIX.csv,TRUE,TRUE,TRUE,state/v18/price_cache/FIX.csv,270,1420,2026-05-15,1978.800048828125,1420,1420,0,,FALSE,2026-05-27T12:58:11
MPWR,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/MPWR.csv,TRUE,TRUE,TRUE,state/v18/price_cache/MPWR.csv,270,1420,2026-05-15,1566.31005859375,1420,1420,0,,FALSE,2026-05-27T12:58:11
SOXX,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/SOXX.csv,TRUE,TRUE,TRUE,state/v18/price_cache/SOXX.csv,270,1420,2026-05-15,513.6799926757812,1420,1420,0,,FALSE,2026-05-27T12:58:11
TQQQ,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/TQQQ.csv,TRUE,TRUE,TRUE,state/v18/price_cache/TQQQ.csv,270,1,2026-05-18,74.32,1,1,0,,FALSE,2026-05-27T12:58:11
VECO,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/VECO.csv,TRUE,TRUE,TRUE,state/v18/price_cache/VECO.csv,270,7922,2026-05-21,57.7400016784668,7922,7922,0,,FALSE,2026-05-27T12:58:11
XLK,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/XLK.csv,TRUE,TRUE,TRUE,state/v18/price_cache/XLK.csv,270,6895,2026-05-21,178.60000610351562,6895,6895,0,,FALSE,2026-05-27T12:58:11
DELL,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/DELL.csv,TRUE,TRUE,TRUE,state/v18/price_cache/DELL.csv,270,1420,2026-05-15,242.02999877929688,1420,1420,0,,FALSE,2026-05-27T12:58:11
IGV,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/IGV.csv,TRUE,TRUE,TRUE,state/v18/price_cache/IGV.csv,270,1420,2026-05-15,91.08999633789062,1420,1420,0,,FALSE,2026-05-27T12:58:11
IRDM,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/IRDM.csv,TRUE,TRUE,TRUE,state/v18/price_cache/IRDM.csv,270,1420,2026-05-15,41.54999923706055,1420,1420,0,,FALSE,2026-05-27T12:58:11
IYW,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/IYW.csv,TRUE,TRUE,TRUE,state/v18/price_cache/IYW.csv,270,1420,2026-05-15,239.57000732421875,1420,1420,0,,FALSE,2026-05-27T12:58:11
KLIC,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/KLIC.csv,TRUE,TRUE,TRUE,state/v18/price_cache/KLIC.csv,270,1420,2026-05-15,100.68000030517578,1420,1420,0,,FALSE,2026-05-27T12:58:11
MCHP,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/MCHP.csv,TRUE,TRUE,TRUE,state/v18/price_cache/MCHP.csv,270,1420,2026-05-15,94.54499816894531,1420,1420,0,,FALSE,2026-05-27T12:58:11
MRVL,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/MRVL.csv,TRUE,TRUE,TRUE,state/v18/price_cache/MRVL.csv,270,1420,2026-05-15,179.9499969482422,1420,1420,0,,FALSE,2026-05-27T12:58:11
NVT,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/NVT.csv,TRUE,TRUE,TRUE,state/v18/price_cache/NVT.csv,270,1420,2026-05-15,168.52999877929688,1420,1420,0,,FALSE,2026-05-27T12:58:11
NXPI,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/NXPI.csv,TRUE,TRUE,TRUE,state/v18/price_cache/NXPI.csv,270,1420,2026-05-15,291.7699890136719,1420,1420,0,,FALSE,2026-05-27T12:58:11
PONY,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/PONY.csv,TRUE,TRUE,TRUE,state/v18/price_cache/PONY.csv,270,371,2026-05-22,8.920000076293945,371,371,0,,FALSE,2026-05-27T12:58:11
PSTG,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/PSTG.csv,TRUE,TRUE,TRUE,state/v18/price_cache/PSTG.csv,270,1419,2026-05-14,83.80000305175781,1419,1419,0,,FALSE,2026-05-27T12:58:11
PWR,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/PWR.csv,TRUE,TRUE,TRUE,state/v18/price_cache/PWR.csv,270,1420,2026-05-15,771.0800170898438,1420,1420,0,,FALSE,2026-05-27T12:58:11
SANM,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/SANM.csv,TRUE,TRUE,TRUE,state/v18/price_cache/SANM.csv,270,1420,2026-05-15,235.3300018310547,1420,1420,0,,FALSE,2026-05-27T12:58:11
SMCI,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/SMCI.csv,TRUE,TRUE,TRUE,state/v18/price_cache/SMCI.csv,270,1420,2026-05-15,31.229999542236328,1420,1420,0,,FALSE,2026-05-27T12:58:11
CRCL,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/CRCL.csv,TRUE,TRUE,TRUE,state/v18/price_cache/CRCL.csv,270,243,2026-05-22,113.12000274658203,243,243,0,,FALSE,2026-05-27T12:58:11
FIGR,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/FIGR.csv,TRUE,TRUE,TRUE,state/v18/price_cache/FIGR.csv,270,176,2026-05-22,33.95000076293945,176,176,0,,FALSE,2026-05-27T12:58:11
GEMI,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/GEMI.csv,TRUE,TRUE,TRUE,state/v18/price_cache/GEMI.csv,270,175,2026-05-22,5.159999847412109,175,175,0,,FALSE,2026-05-27T12:58:11
HUT,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/HUT.csv,TRUE,TRUE,TRUE,state/v18/price_cache/HUT.csv,270,1262,2026-05-20,96.51000213623047,1262,1262,0,,FALSE,2026-05-27T12:58:11
JBS,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/JBS.csv,TRUE,TRUE,TRUE,state/v18/price_cache/JBS.csv,270,237,2026-05-22,13.210000038146973,237,237,0,,FALSE,2026-05-27T12:58:11
KLAR,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/KLAR.csv,TRUE,TRUE,TRUE,state/v18/price_cache/KLAR.csv,270,176,2026-05-22,16.56999969482422,176,176,0,,FALSE,2026-05-27T12:58:11
LINE,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/LINE.csv,TRUE,TRUE,TRUE,state/v18/price_cache/LINE.csv,270,420,2026-05-22,40.880001068115234,420,420,0,,FALSE,2026-05-27T12:58:11
SOLS,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/SOLS.csv,TRUE,TRUE,TRUE,state/v18/price_cache/SOLS.csv,270,149,2026-05-22,81.76000213623047,149,149,0,,FALSE,2026-05-27T12:58:11
STUB,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/STUB.csv,TRUE,TRUE,TRUE,state/v18/price_cache/STUB.csv,270,172,2026-05-22,9.979999542236328,172,172,0,,FALSE,2026-05-27T12:58:11
BLSH,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/BLSH.csv,TRUE,TRUE,TRUE,state/v18/price_cache/BLSH.csv,270,196,2026-05-22,35.18000030517578,196,196,0,,FALSE,2026-05-27T12:58:11
CAI,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/CAI.csv,TRUE,TRUE,TRUE,state/v18/price_cache/CAI.csv,270,234,2026-05-22,15.550000190734863,234,234,0,,FALSE,2026-05-27T12:58:11
CHYM,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/CHYM.csv,TRUE,TRUE,TRUE,state/v18/price_cache/CHYM.csv,270,238,2026-05-22,17.799999237060547,238,238,0,,FALSE,2026-05-27T12:58:11
CNM,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/CNM.csv,TRUE,TRUE,TRUE,state/v18/price_cache/CNM.csv,270,1213,2026-05-20,47.119998931884766,1213,1213,0,,FALSE,2026-05-27T12:58:11
COF,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/COF.csv,TRUE,TRUE,TRUE,state/v18/price_cache/COF.csv,270,1262,2026-05-20,187.22999572753906,1262,1262,0,,FALSE,2026-05-27T12:58:11
CPAY,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/CPAY.csv,TRUE,TRUE,TRUE,state/v18/price_cache/CPAY.csv,270,1262,2026-05-20,350.4800109863281,1262,1262,0,,FALSE,2026-05-27T12:58:11
CPNG,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/CPNG.csv,TRUE,TRUE,TRUE,state/v18/price_cache/CPNG.csv,270,1262,2026-05-20,15.619999885559082,1262,1262,0,,FALSE,2026-05-27T12:58:11
CRH,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/CRH.csv,TRUE,TRUE,TRUE,state/v18/price_cache/CRH.csv,270,1262,2026-05-20,101.44999694824219,1262,1262,0,,FALSE,2026-05-27T12:58:11
CRS,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/CRS.csv,TRUE,TRUE,TRUE,state/v18/price_cache/CRS.csv,270,1262,2026-05-20,422.010009765625,1262,1262,0,,FALSE,2026-05-27T12:58:11
CSGP,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/CSGP.csv,TRUE,TRUE,TRUE,state/v18/price_cache/CSGP.csv,270,1262,2026-05-20,34.0099983215332,1262,1262,0,,FALSE,2026-05-27T12:58:11
DAKT,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/DAKT.csv,TRUE,TRUE,TRUE,state/v18/price_cache/DAKT.csv,270,1262,2026-05-20,19.559999465942383,1262,1262,0,,FALSE,2026-05-27T12:58:11
DAL,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/DAL.csv,TRUE,TRUE,TRUE,state/v18/price_cache/DAL.csv,270,1262,2026-05-20,74.12000274658203,1262,1262,0,,FALSE,2026-05-27T12:58:11
DASH,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/DASH.csv,TRUE,TRUE,TRUE,state/v18/price_cache/DASH.csv,270,1262,2026-05-20,160.72999572753906,1262,1262,0,,FALSE,2026-05-27T12:58:11
DB,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/DB.csv,TRUE,TRUE,TRUE,state/v18/price_cache/DB.csv,270,1262,2026-05-20,32.869998931884766,1262,1262,0,,FALSE,2026-05-27T12:58:11
DIS,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/DIS.csv,TRUE,TRUE,TRUE,state/v18/price_cache/DIS.csv,270,1262,2026-05-20,104.08000183105469,1262,1262,0,,FALSE,2026-05-27T12:58:11
DOCU,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/DOCU.csv,TRUE,TRUE,TRUE,state/v18/price_cache/DOCU.csv,270,1262,2026-05-20,49.72999954223633,1262,1262,0,,FALSE,2026-05-27T12:58:11
DUOL,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/DUOL.csv,TRUE,TRUE,TRUE,state/v18/price_cache/DUOL.csv,270,1209,2026-05-20,106.81999969482422,1209,1209,0,,FALSE,2026-05-27T12:58:11
EEM,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/EEM.csv,TRUE,TRUE,TRUE,state/v18/price_cache/EEM.csv,270,1262,2026-05-20,65.45999908447266,1262,1262,0,,FALSE,2026-05-27T12:58:11
ENPH,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/ENPH.csv,TRUE,TRUE,TRUE,state/v18/price_cache/ENPH.csv,270,1262,2026-05-20,53.150001525878906,1262,1262,0,,FALSE,2026-05-27T12:58:11
EQIX,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/EQIX.csv,TRUE,TRUE,TRUE,state/v18/price_cache/EQIX.csv,270,1262,2026-05-20,1065.06005859375,1262,1262,0,,FALSE,2026-05-27T12:58:11
EQT,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/EQT.csv,TRUE,TRUE,TRUE,state/v18/price_cache/EQT.csv,270,1262,2026-05-20,57.83000183105469,1262,1262,0,,FALSE,2026-05-27T12:58:11
ET,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/ET.csv,TRUE,TRUE,TRUE,state/v18/price_cache/ET.csv,270,1262,2026-05-20,20.15999984741211,1262,1262,0,,FALSE,2026-05-27T12:58:11
EWY,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/EWY.csv,TRUE,TRUE,TRUE,state/v18/price_cache/EWY.csv,270,1262,2026-05-20,180.11000061035156,1262,1262,0,,FALSE,2026-05-27T12:58:11
EWZ,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/EWZ.csv,TRUE,TRUE,TRUE,state/v18/price_cache/EWZ.csv,270,1262,2026-05-20,36.75,1262,1262,0,,FALSE,2026-05-27T12:58:11
FLS,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/FLS.csv,TRUE,TRUE,TRUE,state/v18/price_cache/FLS.csv,270,1262,2026-05-20,68.27999877929688,1262,1262,0,,FALSE,2026-05-27T12:58:12
FLUT,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/FLUT.csv,TRUE,TRUE,TRUE,state/v18/price_cache/FLUT.csv,270,1262,2026-05-20,96.75,1262,1262,0,,FALSE,2026-05-27T12:58:12
FWONK,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/FWONK.csv,TRUE,TRUE,TRUE,state/v18/price_cache/FWONK.csv,270,1262,2026-05-20,90.44000244140625,1262,1262,0,,FALSE,2026-05-27T12:58:12
GEHC,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/GEHC.csv,TRUE,TRUE,TRUE,state/v18/price_cache/GEHC.csv,270,859,2026-05-20,64.26000213623047,859,859,0,,FALSE,2026-05-27T12:58:12
GOOG,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/GOOG.csv,TRUE,TRUE,TRUE,state/v18/price_cache/GOOG.csv,270,1262,2026-05-20,384.8999938964844,1262,1262,0,,FALSE,2026-05-27T12:58:12
GRAB,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/GRAB.csv,TRUE,TRUE,TRUE,state/v18/price_cache/GRAB.csv,270,1262,2026-05-20,3.509999990463257,1262,1262,0,,FALSE,2026-05-27T12:58:12
GS,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/GS.csv,TRUE,TRUE,TRUE,state/v18/price_cache/GS.csv,270,1262,2026-05-20,982.1199951171875,1262,1262,0,,FALSE,2026-05-27T12:58:12
GSG,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/GSG.csv,TRUE,TRUE,TRUE,state/v18/price_cache/GSG.csv,270,1262,2026-05-20,33.7599983215332,1262,1262,0,,FALSE,2026-05-27T12:58:12
GT,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/GT.csv,TRUE,TRUE,TRUE,state/v18/price_cache/GT.csv,270,1262,2026-05-20,5.579999923706055,1262,1262,0,,FALSE,2026-05-27T12:58:12
HIVE,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/HIVE.csv,TRUE,TRUE,TRUE,state/v18/price_cache/HIVE.csv,270,1262,2026-05-20,3.869999885559082,1262,1262,0,,FALSE,2026-05-27T12:58:12
HLT,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/HLT.csv,TRUE,TRUE,TRUE,state/v18/price_cache/HLT.csv,270,1262,2026-05-20,323.8699951171875,1262,1262,0,,FALSE,2026-05-27T12:58:12
HUBS,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/HUBS.csv,TRUE,TRUE,TRUE,state/v18/price_cache/HUBS.csv,270,1262,2026-05-20,203.38999938964844,1262,1262,0,,FALSE,2026-05-27T12:58:12
HUM,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/HUM.csv,TRUE,TRUE,TRUE,state/v18/price_cache/HUM.csv,270,1262,2026-05-20,304.1000061035156,1262,1262,0,,FALSE,2026-05-27T12:58:12
IBIT,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/IBIT.csv,TRUE,TRUE,TRUE,state/v18/price_cache/IBIT.csv,270,591,2026-05-20,43.9900016784668,591,591,0,,FALSE,2026-05-27T12:58:12
INFY,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/INFY.csv,TRUE,TRUE,TRUE,state/v18/price_cache/INFY.csv,270,1262,2026-05-20,12.770000457763672,1262,1262,0,,FALSE,2026-05-27T12:58:12
ISRG,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/ISRG.csv,TRUE,TRUE,TRUE,state/v18/price_cache/ISRG.csv,270,1262,2026-05-20,449.0299987792969,1262,1262,0,,FALSE,2026-05-27T12:58:12
IWM,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/IWM.csv,TRUE,TRUE,TRUE,state/v18/price_cache/IWM.csv,270,1262,2026-05-20,279.8699951171875,1262,1262,0,,FALSE,2026-05-27T12:58:12
JCI,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/JCI.csv,TRUE,TRUE,TRUE,state/v18/price_cache/JCI.csv,270,1262,2026-05-20,137.75,1262,1262,0,,FALSE,2026-05-27T12:58:12
JD,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/JD.csv,TRUE,TRUE,TRUE,state/v18/price_cache/JD.csv,270,1262,2026-05-20,32.459999084472656,1262,1262,0,,FALSE,2026-05-27T12:58:12
JHX,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/JHX.csv,TRUE,TRUE,TRUE,state/v18/price_cache/JHX.csv,270,1262,2026-05-20,20.59000015258789,1262,1262,0,,FALSE,2026-05-27T12:58:12
KKR,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/KKR.csv,TRUE,TRUE,TRUE,state/v18/price_cache/KKR.csv,270,1262,2026-05-20,94.33999633789062,1262,1262,0,,FALSE,2026-05-27T12:58:12
KNX,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/KNX.csv,TRUE,TRUE,TRUE,state/v18/price_cache/KNX.csv,270,1262,2026-05-20,71.0,1262,1262,0,,FALSE,2026-05-27T12:58:12
KRC,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/KRC.csv,TRUE,TRUE,TRUE,state/v18/price_cache/KRC.csv,270,1262,2026-05-20,34.25,1262,1262,0,,FALSE,2026-05-27T12:58:12
KVYO,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/KVYO.csv,TRUE,TRUE,TRUE,state/v18/price_cache/KVYO.csv,270,669,2026-05-20,15.109999656677246,669,669,0,,FALSE,2026-05-27T12:58:12
KWEB,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/KWEB.csv,TRUE,TRUE,TRUE,state/v18/price_cache/KWEB.csv,270,1262,2026-05-20,28.1200008392334,1262,1262,0,,FALSE,2026-05-27T12:58:12
