Date,F006_SHORT_REV_5D__LONG_ONLY_TOPN,F006_SHORT_REV_5D__LONG_SHORT_SPREAD,F007_PULLBACK_IN_UPTREND__LONG_ONLY_TOPN,F007_PULLBACK_IN_UPTREND__LONG_SHORT_SPREAD,F008_VOLUME_ABNORMAL_5_20__LONG_ONLY_TOPN,F008_VOLUME_ABNORMAL_5_20__LONG_SHORT_SPREAD,F009_VOLUME_PRICE_CONFIRM__LONG_ONLY_TOPN,F009_VOLUME_PRICE_CONFIRM__LONG_SHORT_SPREAD,F011_TS_MOMENTUM_60_120__LONG_ONLY_TOPN,F011_TS_MOMENTUM_60_120__LONG_SHORT_SPREAD,F010_XSEC_COMPOSITE_RANK__LONG_ONLY_TOPN,F010_XSEC_COMPOSITE_RANK__LONG_SHORT_SPREAD
2023-11-28,-0.010147168289541897,-0.03799774506287707,-0.0033393092707513557,-0.026486652098140002,0.009773683399914237,0.018817624669969762,0.023800375274382873,0.030898852859380512,-0.005975956204476052,-0.006639026793900483,-0.0014628009765571103,-0.003208229796260743
2023-11-29,0.0011468733574646502,-0.03460410742774841,0.003845149065439147,-0.029745908334681798,0.02522002200155601,0.020097821542505168,0.037189744488098676,0.036375863398633176,0.01334849662469986,-0.0018205439785715528,0.020772463702480214,0.003696298030432068
2023-11-30,-0.0034077418600357294,-0.0013873566227640575,0.003342872569042587,0.007031833113177055,-0.013961200605859203,-0.010880670488047028,-0.01344522127011848,-0.015245311428818586,-0.003196077047988422,0.006541335574081031,-0.002527431786504697,-0.004367861774582982
2023-12-01,0.012632637657769685,-0.04011706702735114,0.010714776405855655,-0.04367759914840734,0.014049555672222928,-0.004344958451792762,0.03751154458529709,0.013026594794574246,0.00015842103918822803,-0.03473440004521734,-0.006295624407897239,-0.035114202227387176
2023-12-04,-0.01531780102955652,-0.01736114525200588,-0.012215337151154694,-0.019591645879368846,-0.006388554893176334,0.013615489435194928,-0.00616483008231937,-0.004951935767912847,-0.015867042288805575,-0.02476736139379668,-0.006244922689881645,-0.0073100565761986275
2023-12-05,-0.005981657664825246,-0.0060340563298209365,-0.006245648569031958,0.0026936943958458916,-0.008901612727982223,-0.0010220197977358738,-0.00031354038466955333,0.010395555163014148,0.0008426795742337068,0.010785422016870194,-0.00918687808866926,-0.00033101879969791426
2023-12-06,-0.018135012084895288,-0.006484237802723446,-0.02195104529972447,-0.01104483208627125,-0.012077529757677532,0.005011374382108354,-0.024094123940445328,-0.00777938363081975,-0.018484538969223478,-0.012797334298233643,-0.026163973967879995,-0.02367480147665985
2023-12-07,0.020373945046288287,0.016688411308675034,0.011141929328473021,-0.002647911734790379,0.007686158495703777,-0.0016905430392063047,0.0113655969132895,0.007829798408963105,0.019069983647666076,-0.0040945228032265414,0.015629632003360806,0.0007042685715238904
2023-12-08,0.020377628119926793,-0.005439786540372416,0.006229215534714873,-0.01536666155508937,0.002027841321244589,-0.02569854200558918,0.016349288085849536,-0.010752491857941016,0.01712124743700557,-0.005197529606683815,0.019803649096590183,0.011711950951428263
2023-12-11,0.01485792294731866,0.02770616310831585,0.014079400232603968,0.014689428939213803,-0.008704963228181074,-0.018791244729572967,-0.007433435371784936,-0.015765717584095573,-0.0018385103736755512,-0.0004928303627945124,0.003335219259402781,-0.01117849640476874
2023-12-12,-0.01090314675579739,-0.02776040229800422,0.0030242944319257446,1.2827603084525005e-06,0.00789315345784143,-0.0022674116168923003,0.01816514908970591,0.0246217397949078,0.013171413240404727,0.013240711200814126,0.006015047400063123,0.009688338129851627
2023-12-13,0.02265645779444052,-0.010519512655814973,0.01943546381602604,-0.014502218268266028,0.034854519878100995,0.02829706057971015,0.035885612496326866,0.01329635534840523,0.019794868011455594,-0.021528546824105245,0.034750069127332917,0.012024860463283939
2023-12-14,0.02361174663034099,-0.013152477720367909,0.011110713593803136,-0.042978065125963104,0.02613712285325054,0.0014614145629860986,0.04966539072909436,0.007410777675235817,0.00432595281349113,-0.06262641287188368,0.02662839445756807,-0.017836001011786864
2023-12-15,-0.0009102133650574552,-0.01694807768033468,0.013486504428304288,0.009515076240297973,-0.015286406558626883,-0.024366148124572204,0.019045778563086323,0.01967983765360337,0.012394785961034606,0.015898307055636173,0.003522928075823773,0.017194656908825514
2023-12-18,0.022972425076623223,0.015569227967805629,-0.00037729995905240167,-0.0005355584398148983,0.0017776584696902907,-0.00138754199311284,-0.0053254464049919265,-0.016246685272088852,-0.0004744520576446577,-0.02105296477045669,-0.005172289116452686,-0.011711513733493658
2023-12-19,0.020853064867533355,0.009066572192185386,0.002829844544051463,-0.007487683783304455,0.01325334846662185,0.009837690294767087,0.006013087919872262,-0.0013318834910582503,0.003715457695145764,-0.019218997174757037,0.007996871268556418,-0.0035753987907115583
2023-12-20,-0.0045825376443186395,0.020175750914063432,-0.02702048872915362,-0.004837592881529629,-0.024514842730333133,-0.005623442088953291,-0.021999330835245384,0.0013078754670606376,-0.03148169435800643,-0.01987293372141991,-0.02445690644030082,0.004963708423889034
2023-12-21,0.023192579166769423,-0.011609270348076683,0.05484506779724408,0.02173695891423713,0.023064605645093893,-0.000786056108273158,0.06306706422757026,0.04085077703016965,0.06961896881068008,0.03902244129383589,0.050913302198047274,0.020855175778058357
2023-12-22,0.003241772830271339,-0.02526673547567935,0.006007882672641541,-0.020378133731472254,0.027951192510108826,0.025501742031525325,0.03758771968784104,0.03985241069190301,0.013489742315373966,-0.008785315299784702,0.009767424328584674,0.007958703264069233
2023-12-26,0.00834989028074682,-0.044973974681156374,0.02519307278073284,-0.02177947242470502,0.04752310745694421,0.03913655954150932,0.05597182133991429,0.047651480952380136,0.04693769336563745,0.020451481053104237,0.02104396209987088,0.007326332920562546
2023-12-27,-0.004018230350378926,-0.03682787758474009,0.011085326667565887,-0.008415577834309284,0.032542253853489155,0.03452263136408306,0.032512885932157266,0.03543170479979461,0.013962981705964696,-0.0022361744899833673,0.011107605169784584,0.015242703097064766
2023-12-28,-0.0008962622700604663,0.023149504064733855,-0.011240035164124487,0.0030348293248917526,-0.021417137113730483,-0.020855559188826128,-0.023425619886370132,-0.02944482793938077,-0.02114236320259129,-0.012486914936916284,-0.012696834802607592,-0.012369962499603326
2023-12-29,-0.00916328515876327,0.05416217844720361,-0.02726110014618928,0.025009376145003613,-0.060297928297426834,-0.05004728495380541,-0.06855871833562946,-0.06205020335940641,-0.040062575664880105,0.0008564888398298711,-0.02714495685920185,-0.014229255819314824
2024-01-02,-0.020640413769990863,0.007583827486780037,-0.044132418451966034,-0.019238414311434523,-0.044441909112393645,-0.029805306935181488,-0.041136203127130094,-0.030628617220252362,-0.03837683764427963,-0.010765297090902848,-0.051507641182263544,-0.03394550067676336
2024-01-03,-0.04553807718532932,-0.029790537534121524,-0.03337447337613153,-0.0018846528536509363,-0.034382324612017484,-0.011232120423578452,-0.03634541443232953,-0.020512550079651005,-0.018463264700312343,0.018360054344274783,-0.038421464224193194,-0.03529139237574529
2024-01-04,-0.007671585068038335,-0.0073917619694426695,0.003460173656850996,0.009006941306659345,0.006167214020978673,0.01187870986952758,0.0025596764414071997,0.007972552468909534,0.012907050243885011,0.021416758428518184,-0.0029979688294386685,-0.0056095671520633
2024-01-05,-0.002997966405113639,0.00043845684917881455,-0.011833966620189054,-0.01370501827896342,-0.010535450119450986,-0.005803400912414093,-0.007002068222541326,-0.009862887122530329,-0.012606598339716092,-0.011171652114020096,-0.0009623708967643526,-0.0069637715912827525
2024-01-08,0.048983121431723564,0.03515684769442529,0.0442219309706719,0.018174824996837716,0.03920541312356133,0.020985495676709532,0.03945879912939635,0.01446572576551697,0.03805486315295488,0.010988030155340424,0.05407391952328036,0.03199685391794295
2024-01-09,-0.006224724754070329,-0.01042044565882966,-0.02082693351768363,-0.01849458253449813,0.004034755790035641,-0.0007649091550050941,-0.017995231785296738,-0.017806650162161895,0.0026988908369950265,0.0256378100521088,-0.007537786185361683,-0.0017152763742384084
2024-01-10,-0.018258510645018686,-0.020710999262868894,-0.0008839533197075533,0.015733438760329902,-0.011197834774760874,-0.00951690018107996,0.003373367188388582,0.01078213572179055,0.006165996588357359,0.023238085522741436,0.005206299953707496,-0.0017293260725093022
2024-01-11,-0.029746940903429157,-0.04346931538376837,-0.01868818414609924,-0.017776658026725147,0.008030828455918815,0.0017270818985772214,0.0023762856815261477,0.011128491421741927,0.0032596076717271378,0.011449685318566683,-0.008020477944710905,-0.006367927857304412
2024-01-12,-0.048532346977222744,-0.0387094906575566,-0.03878323044773011,-0.033488278492880594,-0.007726370785007265,-0.0052412684291874515,-0.013917517474066632,-0.007354703580032259,-0.01443489489096852,-0.0064711433529866386,-0.023313169278755996,-0.023717268934303926
2024-01-16,-0.014050960200215346,-0.027273200611333946,0.0047877380617293176,0.010835177430509133,0.0010612878240103818,0.0006159721830030665,0.013949749069685236,0.028123389326050165,0.000921182042535262,0.0023526845624806006,-0.001590294470358024,0.0014625942571317879
2024-01-17,-0.018874575149974492,-0.008872127687488318,-0.01532384464719997,-0.007601646480373922,-0.01635063615018706,-0.006822934615628891,-0.021106973585827738,-0.008022522047350877,-0.01797782969389471,-0.008264801293607361,-0.018691225093497764,-0.012431961126126123
2024-01-18,-0.022392629572337786,-0.04763096742744566,0.00966431644540924,-0.0012027195600172094,0.02242608449582171,0.015584099523194518,0.0189799809860214,-0.004221826602784414,0.031009262438199223,0.023241010693091375,0.011600866058045261,-0.00636665126819642
2024-01-19,0.04498336232381878,0.021467752944058782,0.038112398593977,0.02781967918775132,0.027404404555786854,0.009236285567981105,0.033514936831094036,0.011848515395892356,0.04525328890376064,0.03543955771826009,0.06665324056504839,0.05202910282382186
2024-01-22,0.019200498513168438,0.006596650840775063,0.014124208251290928,-0.00931808448330206,0.025655979754870696,0.006058668731537033,0.005998490199921847,-0.01104024249624348,0.01635658707002671,-0.0043239933999535945,0.016047097680890677,-0.0005514026621982306
2024-01-23,-0.010117886947505473,-0.00859790833553321,-0.013550297360465646,-0.014961666797297858,-0.002057140911859857,0.019453035857755933,-0.004203014440728192,-0.008405101293891262,-0.006099614620637017,-0.0065276353541951935,0.0050880585466188235,0.006201207468510973
2024-01-24,-0.018233351691453986,-0.025131210080958546,-0.001456382276454457,0.011233741448296645,-0.002045412047899017,0.008494700980661957,0.007257243562093673,0.01608900502048856,0.0030018650250807515,0.023510323342636256,0.00010749914973912133,-0.002090825837215736
2024-01-25,-2.5767760502566628e-05,-0.0014437332736083747,0.004476292617799394,0.005948467767743949,0.010802515199635068,0.007096081504847165,-0.00432823874193514,0.0002840017790597645,0.0022555327584739453,0.014188878024122236,0.004283970672600692,0.004330416846106439
2024-01-26,0.039195312124182376,0.07095237170451178,0.003764758761514975,0.0029618371061479005,-0.010009281932003223,-0.029495433303417473,-0.016599763609533216,-0.0332391816748828,-0.01952909074028385,-0.023779292895980422,-0.01817332473445792,-0.004693834420705612
2024-01-29,0.0498018858046916,0.028735838939943133,0.04899768164859106,0.02180270753577121,0.020702913574035496,-0.030603424066075004,0.023525886257844398,-0.00507443283734217,0.028788554751357824,0.007934322532720809,0.02703587101440963,0.023657964789072547
2024-01-30,-0.003143523560643035,0.006524354142072275,-0.015295645089315055,-0.041798145004666006,-0.007939250633113838,-0.00546554887630556,-0.00857805468100602,0.001843251876699526,-0.00023511113055805144,-0.018909029825795197,-0.007198287243932556,-0.028729441262523404
2024-01-31,0.018796417311846683,0.03810149332279434,-0.02244771129555454,-0.04451959464706301,0.026946655246977338,0.05118860002676237,-0.019309341828414366,-0.03909764028886315,-0.017082415345425418,0.009063858714653384,-0.020160444498387133,0.006727411524576811
2024-02-01,-0.019774588399858704,-0.03974405085531159,0.026914025279512657,0.021542895167050803,0.030870017314088165,0.016269706567825094,0.026532226680041463,0.03692931830661949,0.03580247131902908,0.03661764994920523,0.017734422689524302,0.008152914411609664
2024-02-02,0.010526764989761416,0.007678404218278279,0.015804428631310364,0.015983016499263078,0.01690935405845566,0.0009715066927209236,0.023384931839416888,0.03357000968478625,0.01535743274804845,0.025480731200277773,0.019411636128661192,0.02665281444007004
2024-02-05,0.0034480085142137747,0.008521973839589634,0.011053039918993212,0.03127101028180094,0.01609996715669019,0.014672381050751361,0.019994766568361834,0.045925149429787517,0.014209689222192082,0.033406900250404964,0.017388009874199948,0.03317433074326017
2024-02-06,0.010327710508907673,0.014579439449699586,0.010253492106533833,0.0002559813058033405,-0.009187993910441498,-0.004403512859639708,-0.016955058392247126,-0.03963083137451322,-0.034845908250372176,-0.05305682853577497,-0.013441556093362872,-0.0289552241229317
2024-02-07,0.010383286224424481,-0.000639643813074531,0.014009517898642956,-0.00894016735293135,0.014670059967088428,-0.0029862350103011135,0.014931242843527438,0.010693171228995109,0.02563199082816514,0.018274732384009076,0.017217208093614492,0.009622521467656188
2024-02-08,0.04284335908505584,0.015741990157661874,0.04526723421494486,0.022409178665120412,-0.0063455154253360315,-0.06207735067584985,-0.007257101145069374,-0.06912527690869753,0.025707508990314733,-0.002630043404946234,0.0005356134322901931,-0.041173539963811
2024-02-09,0.03858295314217717,0.008576650271665487,0.028696596548113677,0.012729197182494803,0.0370608977611615,-0.009559919401700687,0.03385990859497187,-0.020821060396304186,0.0322732722707519,0.0034392950536613186,0.04180539950725029,0.00797261396512874
2024-02-12,0.041283436575595855,0.027531800351181145,0.022522406137188367,0.017131197343648985,0.00648788590862709,-0.029506160130102644,0.008135283447289367,-0.04264854877473334,-0.000408933899170294,-0.027033880226183568,0.0048961721554403375,-0.02162736700501646
2024-02-13,-0.056871086102010464,-0.032841592949732906,-0.034425766797539815,-0.00533679690705462,-0.032204443406554095,-0.00029857850503196186,-0.022488185618906777,0.0232623877283239,-0.014808533267610125,0.02911789341359014,-0.025295028669989415,0.0184427415786996
2024-02-14,0.048217840959937,0.009389008386238129,0.04009154749902277,-0.03255261450224471,0.030336125020541987,0.005367310086120115,0.0396739530332815,-0.03016991952578986,0.0461446727989308,0.004425684001657438,0.04343829782460354,-0.0030708391155357872
2024-02-15,-0.006029559834401828,-0.008297375849804393,0.011937844040753898,0.015443705878059046,-0.006411062677097179,-0.01595306981263348,0.004719947827225438,0.0002307142514260162,0.0037414509336902166,0.011988530962120504,-0.012850698327714124,-0.029840846812559094
2024-02-16,-0.013049411422913295,0.04966462145655581,-0.02832526143868638,0.02492839617341537,-0.022634195997270234,-0.011442558567405626,-0.06005758561451594,-0.05539976652699314,-0.04138488217409993,-0.008369118640129281,-0.037858085123073905,-0.02038198582839566
2024-02-20,-0.0077895287786009845,0.017960735390619285,-0.027969580730590783,0.010399058412478488,-0.015454738291697112,-0.002252344573436771,-0.02674194402345951,-0.021192796255750945,-0.025005732443496038,0.006355738597081458,-0.0206533750166405,0.0025084690930464934
2024-02-21,-0.011633612498443503,0.009333003680209895,-0.02089757371374729,-0.014615360141843305,-0.05493260023085657,-0.04825222797185784,-0.03073514843086797,-0.03334992566537976,-0.02661089197782326,-0.029240718367494714,-0.05151972952889497,-0.056723337394223534
2024-02-22,0.024241000044475068,-0.02889611424356762,0.08213537640130761,0.07644641526040717,0.05349703968213659,0.019936328061219945,0.0783379220786415,0.06711114805543573,0.08881750636711101,0.09131256233963338,0.0931605211181729,0.08169302869403819
2024-02-23,-0.01719533423471362,-0.0022903482115416048,-0.01547405892191386,-0.011670721826736443,0.006562215348528344,0.02988539890257277,-0.015289829228109241,-0.023203386918937103,-0.026026537139807893,-0.015056839823319765,-0.026906356867566827,-0.01654181852004408
2024-02-26,0.0635822078480964,0.044775434649501795,0.06283932926710144,0.06286155222336944,0.02318569057925465,-0.013182207607287885,0.03567457716445398,0.02523890003107522,0.030592155877300468,0.02386343587458143,0.03430183163028776,0.0268885013984699
2024-02-27,0.026641847837085068,0.022206169615286566,-0.006966264981319183,-0.012860099690382855,0.006084493706123805,-0.0017103953135227197,0.0010605574997385567,-0.0160337470896076,0.0014053776104688718,-0.01066079067857996,-0.0015642506138904173,0.002647537152049195
2024-02-28,-0.030667888933294522,-0.01746890554692975,-0.02831487184178301,-0.023182152544406878,-0.0006325343512190053,0.015677591529851816,-0.013659377811774164,-0.00041100050449182106,-0.01839459280491489,-0.008761297549362324,-0.02178209750696493,-0.016387217271529024
2024-02-29,-0.0199187944283845,-0.05000378263008846,0.026655286177141836,0.021692493465910026,-0.008993057490620831,-0.040356696491203894,0.025710651582836367,0.018370203620915158,0.03396894299918855,0.02377501187036499,0.003606224669178138,-0.009491129390359366
2024-03-01,0.021528557400526598,0.001660481060788319,0.03399603891811912,0.003713984561795571,0.027351490361136103,-0.002666704903833916,0.04525009213756607,0.028481595536603083,0.045459288635111554,0.01827787607984911,0.0387872138714658,0.01620270429867101
2024-03-04,-0.0013146786205186479,-0.011829832034086957,0.020011921772168283,0.028508211653893216,-0.011912973127746196,-0.027479162832822444,0.008028748028356236,0.014677454432526353,0.032524720305450706,0.03858872189621545,0.032786426049421384,0.04865822151661252
2024-03-05,-0.028150264510331778,0.0071158052445584805,-0.03689805081044649,-0.020410330094394413,-0.04081578738961796,-0.021713834928681595,-0.04236703545663193,-0.019851505498149465,-0.034442241048428135,-0.021996322144984915,-0.020649813466120027,-0.005882405499184562
2024-03-06,0.04424777900804723,0.030499590727611166,0.020723270786441806,0.010409966465128994,0.058227705744550745,0.03940376997753574,0.02327181332711893,0.020811539866580492,0.0300464147070076,0.01957459558522207,0.024950229586661876,0.023987261332236914
2024-03-07,0.009806990646819702,0.002909987943375193,0.013816227514775447,-0.018184740026980215,-0.020061534350507677,-0.03837571429854561,0.004206760223131445,-0.01914301755703455,0.012035735918624989,-0.013940630395821479,0.02888994365375444,0.004307158152819101
2024-03-08,-0.019814919765260626,0.017275994099958943,-0.041897919812924025,-0.014665135711475676,-0.009771943163607032,0.016353774711446046,-0.04927412370760799,-0.03837312853997795,-0.041098865720703016,-0.03223988771120314,-0.04689191620062741,-0.04171210334381003
2024-03-11,-0.008838457905253741,0.014669742891427718,-0.03165213425823388,-0.030944163539074955,-0.023629383628628486,-0.0031782653540743722,-0.03906363424868287,-0.03585900009492167,-0.037284880971941645,-0.02968241807915072,-0.02818707033195677,-0.014372950029501216
2024-03-12,0.00397468199080685,-0.017637611042210233,0.0387820352143722,0.042409335587303566,0.003986012510270054,0.0004365294441205144,0.03310702293836798,0.03433193372992462,0.045103778447453696,0.05256109021234684,0.03086879796249124,0.02475199492903033
2024-03-13,0.004170651811751093,0.02624973121228792,-0.015033198044186404,0.0016826509110811532,0.005931104745339488,0.02148212829649362,-0.016213784617792347,-0.018328155531935165,-0.0052157262999562365,0.002541975504450222,-0.005848694320976311,-0.00320652379731884
2024-03-14,-0.02266931472373066,0.015519376530929229,-0.025429540230606264,0.0010027230070284304,-0.022978226526128086,0.0019509856001102398,-0.021650363402439136,-0.0008384410361494744,-0.022363438017114427,0.007809475137799836,-0.017565032433291872,0.009307720138778265
2024-03-15,0.006703844601304992,0.011374077235777857,-0.017309852101031923,-0.012280105863513835,-0.0019875343883048093,0.016014897856113333,-0.009354982305148928,-0.03199102498046267,-0.012687837513041988,-0.034726415711461095,-0.002111712207164017,-0.0182451355119045
2024-03-18,0.004273846835387486,-0.009651914953063468,0.0012470224137145591,-0.015799366828861683,-0.0037753297413680494,-0.01717408483579486,0.008047830560401615,-0.008939693142083982,0.0011871047031120515,-0.0032309461671786817,0.01118560363181953,0.01348784253328176
2024-03-19,-0.016321652210060232,-0.013050728006960378,-0.025546473231094984,-0.020977041222899315,-0.002262880982755234,0.018484753703229717,-0.005459635361997808,0.004559770948160002,-0.01855180503197588,-0.011311281767487458,-0.00717091429666098,-0.006068332784415632
2024-03-20,0.057400075306872654,0.04933954692891635,0.02505159014232199,0.002488209696837962,0.01756797154241968,-0.007054806979055318,0.02140884704494993,-0.040308236617828175,0.02130180330605909,-0.010669421241540755,0.02190046349064866,-0.004759439309770689
2024-03-21,0.021591034554881917,0.008505752971091907,0.04101628038628777,0.045415300451202956,0.03098518292978342,0.012900878795542924,0.028078645371770097,0.02154546312958239,0.04464244926347151,0.04893574614834037,0.023192509340271047,0.028506519493833937
2024-03-22,-0.005041848755345333,0.01235143006526007,0.008052416992553104,0.036575298834637615,-0.035225327098997006,-0.036325198202451475,-0.007126372397557475,0.0047838072383994,0.0029117430252451294,0.019112733147591144,-0.0033548032239307216,0.005239082388239065
2024-03-25,0.0030652647389768925,-0.025564664767431366,0.009115442477423508,0.00842866335941321,0.021530808305959163,0.02321103558542102,0.016624946770370585,0.029697629469892038,0.004296822381212517,0.028541641406931186,-0.004381909151379648,0.00984451636862823
2024-03-26,-0.002568382701897909,0.006014597002209885,-0.020640093025845744,-0.024420140420512056,-0.004228062091419061,0.00010959986980588806,0.00018554887235465846,0.0006443875442279541,-0.022910173214922835,-0.023983569963312062,-0.009378916249722313,-0.013225713419502494
2024-03-27,0.01385516883021779,0.023535887189450416,-0.010340828377741274,-0.03184849461456598,0.01148228747524085,0.023294609813414725,-0.00710009773060547,-0.02485826129833289,-0.0030804519886160502,-0.037021092642528834,-0.0015058371114155646,-0.02124596011418846
2024-03-28,-0.002903148143523238,-0.0039989474399019015,0.0017268072572503967,-0.004048168857725518,-0.002058369174651506,-0.006322786577173249,0.003094905258113501,0.0038310462124431467,-0.0007536565808768712,0.0001278752518260385,-0.00261280769655331,-0.00014696747262479284
2024-04-01,0.020190864828857864,0.009443865548397075,0.006775698608387913,0.004302477424567097,0.025330007654553156,0.023222801963518624,0.006205805459301408,-0.010027754177502976,0.0009609753400680169,0.00017957035365155942,-0.007185927432958502,-0.008055427621766547
2024-04-02,-0.01945359978255491,-0.0037002460127858565,-0.006650379557203124,0.019104965962535914,-0.018923177216932405,-0.008659333066188515,-0.01690577127423151,0.013129939372660613,-0.02651309930598125,-0.0021514273366026507,-0.0187703538251107,0.004892451824785484
2024-04-03,0.0034169300735432118,-0.0051970509978482085,0.02000861046706002,0.032143858821034446,-0.002383524565272521,-0.016198723134091708,0.023471315645692804,0.03308303955140438,0.015824510243352574,0.017710411176072964,0.013822958197235191,0.010806643698482665
2024-04-04,-0.00834305855693369,0.008022780580770873,-0.02979288989139861,-0.019563341963518843,-0.006090221885613922,0.004769445637185355,-0.019248688225966214,-0.013897046947904123,-0.03878846101927018,-0.0301542235084736,-0.022863394080130526,-0.011283286107002743
2024-04-05,0.007921032145124107,-0.005081469525706738,0.03504431196782996,0.03327734490192584,0.02024320938486053,0.014961122197197162,0.020077944856277265,0.010253300974864578,0.023143740795208256,0.024234083929658336,0.021094998311269444,0.012497972206184007
2024-04-08,0.010104882816883322,0.018790516819730818,-0.005297994163878106,-0.0110967441851895,-0.009321416169761444,-0.023509427676022016,-0.009699557823362601,-0.02240879538300714,-0.007225485124109408,-0.014472954997843533,-0.008456014841773525,-0.013147996235607466
2024-04-09,0.012305482438347193,0.033761000832497834,-0.0320474057021207,-0.030864129921609598,-0.015402571866293893,-0.02312788950564657,-0.015467092256686753,-0.03133497040235746,-0.031053924811468014,-0.05024629797656126,-0.02089044125749927,-0.02543947541714933
2024-04-10,-0.015617732770923121,-0.008438678870403605,-0.003304246881163354,0.019688372542440748,-0.008746788682887295,0.010237275798684586,0.003654036829126261,0.02969049661721671,-0.0010402530462323202,0.02419985394343155,-0.0063389844314555846,0.02067670283932702
2024-04-11,0.018961279420536103,0.002890266325482016,0.029656642716110734,0.014217345520590806,0.007286137648636882,-0.011195931796427895,0.015547954090070393,-0.010855707710709272,0.025964829109872047,0.004353051384100036,0.02061057688187921,0.010864927642063616
2024-04-12,-0.04459618692842514,-0.014619770967917986,-0.032397965531845485,-0.016734185240442158,-0.03479293251596266,-0.0031058398216652064,-0.025152552155581223,0.014934439556210512,-0.03561782142497986,-0.010698328060696673,-0.0393993648105494,-0.00885483937482633
2024-04-15,-0.03147678755503801,-0.012043491443618097,-0.01716508553066338,0.005206906309395355,-0.02642149516795166,-0.002973706421800806,-0.034612975182005845,-0.024184600179089574,-0.02513182263149719,-0.005332333767015717,-0.02351116977640061,-0.006164283483178554
2024-04-16,-0.004126226160914348,-0.0005974031421399531,0.019451171538073766,0.021908292860340618,-0.0011601250462628498,-0.002933459423029073,-0.004838502341972495,-0.018495228690357794,0.018441551275268565,0.025989530453073676,0.002714432033857352,0.005919826307317901
2024-04-17,-0.00718070557038395,0.00597044824367975,-0.023043009317337125,-0.008968590812749552,-0.02245775526604901,-0.01433138747866468,-0.009694805172179221,0.013148980715386517,-0.03473164653812483,-0.020514701049930553,-0.020624605344128792,-0.007376065169396385
2024-04-18,0.009405902185406257,0.018110766515958224,-0.015005756501674307,-0.010182401494565719,-0.011009632495687684,-0.02808575635424484,-0.0026728077996386775,0.00848349332773619,-0.023198736709458524,-0.011690555910965761,-0.009017256259801888,-0.0025639032733358767
2024-04-19,-0.005782258671721969,0.016346939063428736,-0.062393538613192356,-0.04769832088128811,-0.03855064400079486,-0.01814304495347639,-0.022708593422795367,0.024281842863909123,-0.07882371353298404,-0.060539776603474364,-0.040088248298022086,-0.02660333122479042
2024-04-22,0.01996267206896996,-0.02900469563841058,0.04229399002655887,0.027473719040747465,0.019090241864898473,-0.006610278920825508,0.00899727577949421,-0.02618323735379969,0.02400674938685659,0.019252462395477087,0.02239400920804267,-0.0017632419372119856
2024-04-23,0.03843942018846176,0.006055970625497907,0.04074901231896158,0.018569812337034808,0.02534352427292912,-0.007379343709145868,0.02525684996748702,-0.008059691272334558,0.03828247358638646,0.018194395084392932,0.033162027971905844,0.016534764801121503
2024-04-24,0.02142206789091188,0.026955042834338257,0.007953959426337798,-0.006687442122515168,0.012529001752754742,0.015842637131864783,0.0012360594218631003,-0.01188536169725123,0.011121456329812386,-0.018943810108066905,0.007680059739021361,-0.00038548411248752175
2024-04-25,0.018142550763517742,0.02085379861547877,0.014038647119549363,0.013367995402427058,0.008192130123129228,0.003022339900184601,0.00698377890461952,-0.0073075986279295116,0.021668433387004714,0.01191631763258626,0.006828919541269762,0.001762571158407332
2024-04-26,0.03146256952879774,0.021033601025652684,0.01999588364303077,-0.0031362289187689112,0.0205940334303292,-0.012641424903675095,0.037806191990071625,-0.0035287554780372133,0.02255560766464896,0.0033658934559192212,0.028245349183216393,0.019453215886222872
2024-04-29,-0.004566282062839741,-0.007546915412976888,0.013014385072529345,-0.004086112820133115,0.004526118241994971,0.005671500358600291,-0.004801335049151166,-0.015041346349333216,0.014588703520602266,-0.014708037130241186,-0.0021395194034432665,-0.03436307866393355
2024-04-30,-0.006479198269933874,0.02400354859047659,-0.025026983539923685,0.004360223499632987,-0.02070258242203054,0.011167918019005582,-0.018100244267198206,0.009713272360105052,-0.03207464157499815,-0.009799238898659404,-0.012708728104711754,0.01214763487863134
2024-05-01,-0.00010639935902462239,0.051346224127612916,-0.014052542699237704,-0.013388651574699284,-0.011006272604836833,0.013956026990459227,-0.023790299125846216,0.014830288081979347,-0.025764097942417827,-0.01716262722334371,-0.012882682815854373,0.011398171185248605
2024-05-02,0.00583366597212558,-0.028479837703831112,0.023666493057735605,0.013601052169864312,0.017633015385747974,-0.00637802521348352,0.011886050732072728,-0.012083903727404055,0.030300027153367548,0.018808983494809705,0.012317524121976632,-0.008138367787340419
2024-05-03,0.011640732593179349,-0.011224230420499672,0.02162688014141933,0.011485297935248103,-0.0009203755196359135,-0.029666607920502124,0.010359171063928752,-0.012028899674954165,0.022537784558637197,0.00942128267061583,0.020958306821702636,0.008194304600664306
2024-05-06,0.02970387067313059,0.01082728736250469,0.052729695944265464,0.04162688882292674,0.02280273574821401,-0.0160298788806426,0.009856053367975817,-0.008328602929703562,0.042057743122902023,0.030529545948383606,0.03155578526559492,0.012334567801511577
2024-05-07,-0.03834817502767459,-0.024699237214337935,-0.019571140224343943,-0.00016668220016579065,-0.005997285894008564,0.0010747990646427503,-0.005382874144571681,-0.00034832220172679063,-0.010037789974947121,0.005723065880092236,-0.02048876974035676,-0.010673409681331259
