factor,strategy_type,lookback_days,start_date,end_date,top_n,hold_days,cost_bps,universe_source,raw_universe_count,available_ticker_count,missing_ticker_count,daily_count,total_return,cagr,ann_vol,sharpe_0rf,max_drawdown,hit_rate,bench_cagr,excess_cagr_vs_bench,corr_vs_bench,avg_turnover,rebalance_count,avg_holding_names,config_rank
F010_XSEC_COMPOSITE_RANK,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,15,3,25.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,5.820211138856874,0.7506165534222369,0.40747453214515694,1.5827040635863805,-0.4779545320791224,0.5208333333333334,0.308995552174155,0.4416210012480819,0.7052854261402197,0.4635752688172043,248,15.0,5
F008_VOLUME_ABNORMAL_5_20,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,15,3,25.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,4.489501155243114,0.6432252140949837,0.3649388444798213,1.5447141465873724,-0.3673038355208732,0.5543981481481481,0.308995552174155,0.3342296619208287,0.7990941235813009,0.7659649122807018,285,15.0,6
F007_PULLBACK_IN_UPTREND,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,15,3,50.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,8.066672032883698,0.9021976436419619,0.43103120201725675,1.7102067912068162,-0.3774359701572034,0.5300925925925926,0.308995552174155,0.5932020914678069,0.7210948453374921,0.250763358778626,262,15.0,1
F009_VOLUME_PRICE_CONFIRM,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,15,3,50.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,7.49302176330198,0.8662786412586148,0.41951509851335633,1.700674561655599,-0.42594308570703454,0.5532407407407407,0.308995552174155,0.5572830890844598,0.7394721241954975,0.3932384341637011,281,15.0,2
F011_TS_MOMENTUM_60_120,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,15,3,50.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,7.034808292533844,0.8363319609229789,0.43765390817497607,1.6121592596754544,-0.4372947110384342,0.5081018518518519,0.308995552174155,0.5273364087488239,0.6905066289031556,0.12459677419354838,248,15.0,3
F010_XSEC_COMPOSITE_RANK,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,15,3,50.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,4.123681034552781,0.6105026422014297,0.4068349598826102,1.3791384518304046,-0.4932250688223232,0.5150462962962963,0.308995552174155,0.3015070900272747,0.7048158078962176,0.4635752688172043,248,15.0,4
F006_SHORT_REV_5D,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,15,3,50.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,4.052617652643168,0.6039554204928177,0.4067226018808721,1.3647806510935914,-0.4039061905133223,0.5358796296296297,0.308995552174155,0.2949598683186627,0.7987128728528404,0.6444055944055944,286,15.0,5
F008_VOLUME_ABNORMAL_5_20,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,15,3,50.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,2.1846152398789287,0.4019255451890553,0.3645755739609484,1.1096440388988564,-0.4342531425580708,0.5393518518518519,0.308995552174155,0.09292999301490035,0.7966269563998314,0.7659649122807018,285,15.0,6
F006_SHORT_REV_5D,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,15,5,10.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,10.13966115011552,1.019936239917592,0.39008624793180835,1.9982434124798685,-0.3607705110937147,0.5590277777777778,0.308995552174155,0.710940687743437,0.8060543760338447,0.8350775193798449,172,15.0,1
F009_VOLUME_PRICE_CONFIRM,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,15,5,10.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,9.912611058760092,1.007840440982167,0.4130453309724246,1.8983709147864434,-0.3963423257704187,0.5601851851851852,0.308995552174155,0.6988448888080121,0.7398442660318454,0.46173570019723864,169,15.0,2
F007_PULLBACK_IN_UPTREND,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,15,5,10.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,9.985750227831552,1.0117561386211782,0.42905303973161635,1.8470003281142149,-0.406619957722264,0.5324074074074074,0.308995552174155,0.7027605864470232,0.7205265815259776,0.31825902335456474,157,15.0,3
F010_XSEC_COMPOSITE_RANK,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,15,5,10.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,8.542074579605424,0.9307638192108423,0.40508420355741964,1.830844568469115,-0.3942604339455593,0.5046296296296297,0.308995552174155,0.6217682670366873,0.7114872606550137,0.5407158836689038,149,15.0,4
F008_VOLUME_ABNORMAL_5_20,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,15,5,10.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,6.898672238662831,0.8272022039498328,0.36919895655847146,1.8184964380427133,-0.40882061408207115,0.5613425925925926,0.308995552174155,0.5182066517756778,0.8140348371298873,0.838401559454191,171,15.0,5
F011_TS_MOMENTUM_60_120,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,15,5,10.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,8.207144813787833,0.9107466965171418,0.439419458538912,1.6975290074008993,-0.40151626593312617,0.5057870370370371,0.308995552174155,0.6017511443429868,0.6881004197546697,0.1639821029082774,149,15.0,6
F006_SHORT_REV_5D,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,15,5,25.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,7.984953668470762,0.8971810901683421,0.3901122899195696,1.8370292616086108,-0.3681038662074708,0.5532407407407407,0.308995552174155,0.5881855379941872,0.805959993607711,0.8350775193798449,172,15.0,1
F009_VOLUME_PRICE_CONFIRM,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,15,5,25.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,8.709980565613979,0.9406118926089644,0.4130438236010551,1.8157241837791802,-0.4009414181249351,0.5555555555555556,0.308995552174155,0.6316163404348094,0.7397588101235928,0.46173570019723864,169,15.0,2
F007_PULLBACK_IN_UPTREND,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,15,5,25.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,9.194329394838839,0.9683603574688067,0.4290501736388811,1.7960619429666567,-0.4094401483902125,0.5324074074074074,0.308995552174155,0.6593648052946517,0.7203582525841696,0.31825902335456474,157,15.0,3
F010_XSEC_COMPOSITE_RANK,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,15,5,25.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,7.457747378265772,0.8640145163763857,0.40510969538448993,1.7437210346660037,-0.402216357607488,0.5011574074074074,0.308995552174155,0.5550189642022307,0.7113315678633345,0.5407158836689038,149,15.0,4
F011_TS_MOMENTUM_60_120,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,15,5,25.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,7.876832090376173,0.8904937742043815,0.4393921504566243,1.6733063919981144,-0.40284787038856074,0.5046296296296297,0.308995552174155,0.5814982220302265,0.6880616758880105,0.1639821029082774,149,15.0,5
F008_VOLUME_ABNORMAL_5_20,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,15,5,25.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,5.371177532050323,0.7161849184857514,0.36941450504225276,1.647645293988612,-0.4198907036943622,0.5555555555555556,0.308995552174155,0.4071893663115964,0.8137575479834371,0.838401559454191,171,15.0,6
F007_PULLBACK_IN_UPTREND,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,15,5,50.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,7.999113520822274,0.8980526480144426,0.4290992652129716,1.7109483055252233,-0.4141152063222554,0.5300925925925926,0.308995552174155,0.5890570958402876,0.7199873020148742,0.31825902335456474,157,15.0,1
F009_VOLUME_PRICE_CONFIRM,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,15,5,50.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,6.991307965370731,0.8334266707897857,0.41315216921154485,1.6775280527757064,-0.40984469930076384,0.5520833333333334,0.308995552174155,0.5244311186156307,0.7394179267340719,0.46173570019723864,169,15.0,2
F011_TS_MOMENTUM_60_120,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,15,5,50.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,7.352218537103257,0.8572008453778983,0.4393616478694755,1.632872885490848,-0.40506130959916586,0.5023148148148148,0.308995552174155,0.5482052932037433,0.6879735865082396,0.1639821029082774,149,15.0,3
F010_XSEC_COMPOSITE_RANK,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,15,5,50.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,5.915808224911409,0.7577382009511457,0.40528827753451596,1.5980027188329866,-0.41539928472522236,0.49421296296296297,0.308995552174155,0.44874264877699077,0.710833345452368,0.5407158836689038,149,15.0,4
F006_SHORT_REV_5D,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,15,5,50.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,5.275637631167371,0.7086385819790646,0.3905224668849091,1.5669138267193214,-0.38016042237819925,0.5439814814814815,0.308995552174155,0.3996430298049096,0.8050459180680135,0.8350775193798449,172,15.0,5
F008_VOLUME_ABNORMAL_5_20,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,15,5,50.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,3.4503856020334043,0.5456671567831994,0.37015950055250785,1.3619152704903879,-0.4379124148655439,0.5497685185185185,0.308995552174155,0.23667160460904446,0.8124485713158245,0.838401559454191,171,15.0,6
F009_VOLUME_PRICE_CONFIRM,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,15,10,10.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,10.666022862135124,1.0473204450658593,0.40166413868676076,1.9873901791749085,-0.3389133724917269,0.5590277777777778,0.308995552174155,0.7383248928917043,0.7538822933491681,0.5980392156862746,85,15.0,1
F008_VOLUME_ABNORMAL_5_20,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,15,10,10.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,6.706815986561935,0.8141444811743326,0.3422138319424191,1.913090885873541,-0.33150453563277205,0.5462962962962963,0.308995552174155,0.5051489290001776,0.8149391143499088,0.8848837209302327,86,15.0,2
F007_PULLBACK_IN_UPTREND,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,15,10,10.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,10.998101676851118,1.064149539024958,0.431820605445193,1.8982889865872923,-0.438169541149798,0.5405092592592593,0.308995552174155,0.755153986850803,0.720218050860178,0.3877637130801687,79,15.0,3
F011_TS_MOMENTUM_60_120,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,15,10,10.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,8.556602295735187,0.9316207316561569,0.44408807532008576,1.7095415888208023,-0.3980909500417604,0.5081018518518519,0.308995552174155,0.6226251794820019,0.689098028892777,0.22177777777777777,75,15.0,4
F010_XSEC_COMPOSITE_RANK,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,15,10,10.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,5.5429511217263325,0.7295534534252219,0.3951958897976339,1.5862639025653091,-0.41757788024549514,0.5,0.308995552174155,0.42055790125106696,0.7217891015070977,0.6173333333333333,75,15.0,5
F006_SHORT_REV_5D,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,15,10,10.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,5.427444604266721,0.7205918040897705,0.39542684535916184,1.5697399497098237,-0.3966567698748271,0.5451388888888888,0.308995552174155,0.41159625191561555,0.8031595784778892,0.8019379844961242,86,15.0,6
F009_VOLUME_PRICE_CONFIRM,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,15,10,25.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,9.811181647842464,1.0023792658273538,0.4016938080042082,1.9318788733018102,-0.34044565567736285,0.5555555555555556,0.308995552174155,0.6933837136531988,0.753668381373544,0.5980392156862746,85,15.0,1
F007_PULLBACK_IN_UPTREND,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,15,10,25.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,10.461549214963162,1.0367886648328684,0.43176669650295585,1.867485896192119,-0.44022006033097427,0.5405092592592593,0.308995552174155,0.7277931126587134,0.7200816479778102,0.3877637130801687,79,15.0,2
F008_VOLUME_ABNORMAL_5_20,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,15,10,25.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,5.87649195884227,0.7548177716800855,0.3422686642071099,1.8155106730217392,-0.33485117512919393,0.5451388888888888,0.308995552174155,0.4458222195059305,0.814408520536822,0.8848837209302327,86,15.0,3
F011_TS_MOMENTUM_60_120,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,15,10,25.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,8.321428793099358,0.9176340175018021,0.44410366146219854,1.69309558955244,-0.3989368538424135,0.5081018518518519,0.308995552174155,0.6086384653276471,0.6890527545266788,0.22177777777777777,75,15.0,4
F010_XSEC_COMPOSITE_RANK,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,15,10,25.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,5.104095811890368,0.6948823536425541,0.3952731632242005,1.5347075917827553,-0.4221317482030382,0.4976851851851852,0.308995552174155,0.38588680146839915,0.7216150721135318,0.6173333333333333,75,15.0,5
F006_SHORT_REV_5D,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,15,10,25.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,4.798622769462778,0.6696921928459734,0.3951958615332835,1.494308157454231,-0.40063710794488305,0.5428240740740741,0.308995552174155,0.3606966406718184,0.8035724588375565,0.8019379844961242,86,15.0,6
F009_VOLUME_PRICE_CONFIRM,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,15,10,50.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,8.521841494992508,0.9295688363995334,0.401848755790645,1.8388953514198336,-0.3429942739693771,0.5520833333333334,0.308995552174155,0.6205732842253784,0.7531141617013318,0.5980392156862746,85,15.0,1
F007_PULLBACK_IN_UPTREND,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,15,10,50.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,9.6193684992971,0.9919516144944367,0.4317191406666547,1.8159524022922968,-0.44362488231926145,0.5393518518518519,0.308995552174155,0.6829560623202817,0.7197837152210668,0.3877637130801687,79,15.0,2
F011_TS_MOMENTUM_60_120,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,15,10,50.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,7.942064540726886,0.8945352564209359,0.44414318280444354,1.6656373596287803,-0.4003445905502726,0.5069444444444444,0.308995552174155,0.5855397042467809,0.6889562934949506,0.22177777777777777,75,15.0,3
F008_VOLUME_ABNORMAL_5_20,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,15,10,50.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,4.684674722454832,0.6600549818030492,0.34262153344854035,1.6516849477604816,-0.34538776969723506,0.5451388888888888,0.308995552174155,0.35105942962889425,0.8129037089671511,0.8848837209302327,86,15.0,4
F010_XSEC_COMPOSITE_RANK,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,15,10,50.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,4.436299225370909,0.6385642604735255,0.3955014555718493,1.4484606812210001,-0.4296528431570916,0.49537037037037035,0.308995552174155,0.32956870829937057,0.7211436977375005,0.6173333333333333,75,15.0,5
F006_SHORT_REV_5D,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,15,10,50.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,3.8829318505377435,0.5880537343138017,0.3949989182373415,1.367740974197484,-0.4072226071453212,0.5381944444444444,0.308995552174155,0.2790581821396467,0.8038788169017257,0.8019379844961242,86,15.0,6
F008_VOLUME_ABNORMAL_5_20,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,15,20,10.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,8.305196904352321,0.9166594607836462,0.34133231405351305,2.078097618005588,-0.32553936150825413,0.5486111111111112,0.308995552174155,0.6076639086094913,0.8142648851480146,0.8689922480620155,43,15.0,1
F007_PULLBACK_IN_UPTREND,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,15,20,10.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,11.87983948002255,1.1072879385312868,0.4441058107917308,1.9042793386570724,-0.4554608260708517,0.5324074074074074,0.308995552174155,0.7982923863571318,0.7216681004205092,0.47416666666666674,40,15.0,2
F009_VOLUME_PRICE_CONFIRM,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,15,20,10.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,9.256545473724758,0.9718565786752171,0.4068850816308097,1.8752517410022316,-0.3670376027962091,0.5451388888888888,0.308995552174155,0.6628610265010622,0.7599810164361404,0.7744186046511627,43,15.0,3
F006_SHORT_REV_5D,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,15,20,10.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,7.631963443835044,0.8751325144308255,0.38534683606962195,1.8239647959595242,-0.3178776158841292,0.5486111111111112,0.308995552174155,0.5661369622566705,0.8046383405083315,0.8317829457364341,43,15.0,4
F011_TS_MOMENTUM_60_120,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,15,20,10.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,7.252571950891257,0.8507107666374005,0.4366043124881744,1.6313259097277515,-0.39185127448605617,0.4976851851851852,0.308995552174155,0.5417152144632456,0.6928547289511613,0.31140350877192985,38,15.0,5
F010_XSEC_COMPOSITE_RANK,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,15,20,10.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,5.805518879394662,0.7495157741938752,0.39770513006807084,1.6075378755158398,-0.4396415895969842,0.5069444444444444,0.308995552174155,0.4405202220197202,0.7353221076968354,0.699122807017544,38,15.0,6
F008_VOLUME_ABNORMAL_5_20,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,15,20,25.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,7.799513248445836,0.8856761410902005,0.34129271324983873,2.030438755980682,-0.3263917436585889,0.5486111111111112,0.308995552174155,0.5766805889160456,0.8139330136213364,0.8689922480620155,43,15.0,1
F007_PULLBACK_IN_UPTREND,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,15,20,25.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,11.5196320114622,1.0899258262451346,0.4441011161406891,1.88561472278824,-0.4567628742168074,0.5324074074074074,0.308995552174155,0.7809302740709796,0.7216934528821651,0.47416666666666674,40,15.0,2
F009_VOLUME_PRICE_CONFIRM,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,15,20,25.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,8.756920744527896,0.9433434460974943,0.40696363587393597,1.8390911170939468,-0.36991755388393044,0.5428240740740741,0.308995552174155,0.6343478939233393,0.7596014729768993,0.7744186046511627,43,15.0,3
F006_SHORT_REV_5D,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,15,20,25.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,7.182420370668497,0.8461083559840719,0.3853178670064748,1.7834915154535562,-0.3221450989828337,0.5474537037037037,0.308995552174155,0.5371128038099169,0.8048234761971284,0.8317829457364341,43,15.0,4
F011_TS_MOMENTUM_60_120,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,15,20,25.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,7.107341884138133,0.8411516388373126,0.43663349428432174,1.6193600655543796,-0.3929649964143622,0.4976851851851852,0.308995552174155,0.5321560866631576,0.6928192514398421,0.31140350877192985,38,15.0,5
F010_XSEC_COMPOSITE_RANK,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,15,20,25.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,5.539576457662481,0.7292932236383094,0.3977684575608918,1.5780616367968787,-0.44092127174956797,0.5057870370370371,0.308995552174155,0.4202976714641544,0.7352808054599399,0.699122807017544,38,15.0,6
F008_VOLUME_ABNORMAL_5_20,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,15,20,50.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,7.01572050547383,0.8350585053518287,0.34136031502486375,1.9502191527155306,-0.3278123805758134,0.5486111111111112,0.308995552174155,0.5260629531776737,0.8130613790675061,0.8689922480620155,43,15.0,1
F007_PULLBACK_IN_UPTREND,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,15,20,50.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,10.94095417747408,1.0612771276481423,0.4441239334825099,1.8543782034725578,-0.4589287004236333,0.53125,0.308995552174155,0.7522815754739873,0.7216859129481064,0.47416666666666674,40,15.0,2
F009_VOLUME_PRICE_CONFIRM,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,15,20,50.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,7.976521337869537,0.8966616066486297,0.4071846541207486,1.7784608294723807,-0.3746958194899894,0.5405092592592593,0.308995552174155,0.5876660544744747,0.7588012949653985,0.7744186046511627,43,15.0,3
F006_SHORT_REV_5D,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,15,20,50.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,6.483477925333184,0.7986507738810271,0.3853782114084787,1.715538828807416,-0.3292102938450191,0.5428240740740741,0.308995552174155,0.48965522170687215,0.8049051557629167,0.8317829457364341,43,15.0,4
F011_TS_MOMENTUM_60_120,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,15,20,50.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,6.870784341480477,0.8253182125947021,0.43669557023220984,1.5993713225299837,-0.3948178713896535,0.4965277777777778,0.308995552174155,0.5163226604205471,0.6927388125988372,0.31140350877192985,38,15.0,5
F010_XSEC_COMPOSITE_RANK,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,15,20,50.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,5.118647209340253,0.6960598061259269,0.39794088691667456,1.5286984459938453,-0.4430569023244818,0.5034722222222222,0.308995552174155,0.3870642539517719,0.735088427561444,0.699122807017544,38,15.0,6
F007_PULLBACK_IN_UPTREND,LONG_ONLY_TOPN,1260,2022-12-02,2026-05-15,20,3,10.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,864,10.389211681722607,1.0330309284229102,0.4030973136300517,1.9649983076198092,-0.3432540328134944,0.5266203703703703,0.308995552174155,0.7240353762487552,0.7425739414751686,0.24160305343511454,262,20.0,1
