run_id,signal_date,ticker,frozen_rank,frozen_score,rank_bucket,score_bucket,entry_date,entry_close,forward_1d_date,forward_1d_close,forward_1d_return,forward_3d_date,forward_3d_close,forward_3d_return,forward_5d_date,forward_5d_close,forward_5d_return,forward_10d_date,forward_10d_close,forward_10d_return,forward_20d_date,forward_20d_close,forward_20d_return,fillability_status,data_warning
V18_25A_R21_20260522_184530,2026-05-22,HOOD,84,26.689519,TOP_100,score_quantile_2,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,PGNY,85,26.025378,TOP_100,score_quantile_2,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,WDAY,86,25.641569,TOP_100,score_quantile_2,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,SE,87,25.111539,TOP_100,score_quantile_2,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,OKTA,88,24.779580,TOP_100,score_quantile_2,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,RERE,89,24.683748,TOP_100,score_quantile_2,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,RH,90,24.578681,TOP_100,score_quantile_2,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,WING,91,22.868124,TOP_100,score_quantile_2,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,OPCH,92,22.641466,TOP_100,score_quantile_2,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,STG,93,22.577206,TOP_100,score_quantile_2,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,RBLX,94,22.031738,TOP_100,score_quantile_2,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,SPOT,95,21.079522,TOP_100,score_quantile_2,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,OLMA,96,20.556595,TOP_100,score_quantile_2,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,VST,97,17.980000,TOP_100,score_quantile_2,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,ETR,98,17.294857,TOP_100,score_quantile_2,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,APH,99,12.645714,TOP_100,score_quantile_2,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,META,100,7.007619,TOP_100,score_quantile_2,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,ACM,101,6.876190,REST,score_quantile_3,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,BALL,102,6.216308,REST,score_quantile_3,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,SPY,103,5.284000,REST,score_quantile_3,,,,,,,,,,,,,,,,,,UNFILLED,CURRENT_METADATA_ETF_OR_MACRO_FLAG;NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,NU,104,4.244307,REST,score_quantile_3,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,MSFT,105,3.381714,REST,score_quantile_3,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,MCK,106,1.508616,REST,score_quantile_3,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,ETN,107,1.485143,REST,score_quantile_3,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,TSLA,108,-2.714095,REST,score_quantile_3,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,MKSI,109,-5.000953,REST,score_quantile_3,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,ARGT,110,-5.767693,REST,score_quantile_3,,,,,,,,,,,,,,,,,,UNFILLED,CURRENT_METADATA_ETF_OR_MACRO_FLAG;NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,APG,111,-6.092308,REST,score_quantile_3,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,QQQ,112,-6.522095,REST,score_quantile_3,,,,,,,,,,,,,,,,,,UNFILLED,CURRENT_METADATA_ETF_OR_MACRO_FLAG;NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,ASML,113,-7.094285,REST,score_quantile_3,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,BAC,114,-7.552308,REST,score_quantile_3,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,NI,115,-7.986154,REST,score_quantile_3,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,LYFT,116,-9.893230,REST,score_quantile_3,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,CEG,117,-10.646667,REST,score_quantile_3,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,MPLX,118,-11.152000,REST,score_quantile_3,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,IGV,119,-12.571619,REST,score_quantile_3,,,,,,,,,,,,,,,,,,UNFILLED,CURRENT_METADATA_ETF_OR_MACRO_FLAG;NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,ENTG,120,-12.608000,REST,score_quantile_3,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,XLK,121,-13.323429,REST,score_quantile_3,,,,,,,,,,,,,,,,,,UNFILLED,CURRENT_METADATA_ETF_OR_MACRO_FLAG;NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,BKNG,122,-13.400923,REST,score_quantile_3,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,CRM,123,-13.456762,REST,score_quantile_3,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,PLTR,124,-14.980761,REST,score_quantile_3,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,LPLA,125,-15.801231,REST,score_quantile_3,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,IYW,126,-15.858286,REST,score_quantile_3,,,,,,,,,,,,,,,,,,UNFILLED,CURRENT_METADATA_ETF_OR_MACRO_FLAG;NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,OC,127,-17.245846,REST,score_quantile_3,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,TSM,128,-20.429334,REST,score_quantile_3,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,AMAT,129,-20.705143,REST,score_quantile_3,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,D,130,-23.014285,REST,score_quantile_3,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,CARR,131,-23.093524,REST,score_quantile_3,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,KEYS,132,-24.638857,REST,score_quantile_3,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,AMZN,133,-24.999048,REST,score_quantile_3,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,CMG,134,-25.000000,REST,score_quantile_3,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,LRCX,135,-25.763429,REST,score_quantile_3,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,MA,136,-27.308308,REST,score_quantile_3,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,MOD,137,-27.552762,REST,score_quantile_3,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,BSX,138,-28.460923,REST,score_quantile_3,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,AAPL,139,-28.716000,REST,score_quantile_3,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,KLAC,140,-28.887047,REST,score_quantile_3,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,SMH,141,-32.181714,REST,score_quantile_3,,,,,,,,,,,,,,,,,,UNFILLED,CURRENT_METADATA_ETF_OR_MACRO_FLAG;NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,MPWR,142,-32.312381,REST,score_quantile_3,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,JBL,143,-34.027238,REST,score_quantile_3,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,NTAP,144,-35.893333,REST,score_quantile_3,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,FIX,145,-36.046286,REST,score_quantile_3,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,NFLX,146,-36.184923,REST,score_quantile_3,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,CAMT,147,-36.932190,REST,score_quantile_3,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,FLR,148,-38.515810,REST,score_quantile_3,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,NVDA,149,-40.000762,REST,score_quantile_3,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,ANET,150,-41.638476,REST,score_quantile_3,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,AVGO,151,-42.903429,REST,score_quantile_4,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,NRG,152,-43.015077,REST,score_quantile_4,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,AEIS,153,-43.063077,REST,score_quantile_4,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,BN,154,-43.076308,REST,score_quantile_4,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,CLH,155,-43.105846,REST,score_quantile_4,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,SOXX,156,-45.952572,REST,score_quantile_4,,,,,,,,,,,,,,,,,,UNFILLED,CURRENT_METADATA_ETF_OR_MACRO_FLAG;NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,GEV,157,-46.599809,REST,score_quantile_4,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,CHPT,158,-46.830461,REST,score_quantile_4,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,LYB,159,-49.524000,REST,score_quantile_4,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,TER,160,-51.275619,REST,score_quantile_4,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,FORM,161,-51.276190,REST,score_quantile_4,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,APO,162,-56.152615,REST,score_quantile_4,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,KLIC,163,-56.379238,REST,score_quantile_4,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,AA,164,-56.540308,REST,score_quantile_4,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,MCHP,165,-56.998857,REST,score_quantile_4,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,ADBE,166,-57.309538,REST,score_quantile_4,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,BABA,167,-58.847693,REST,score_quantile_4,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,CRWV,168,-59.275429,REST,score_quantile_4,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,CLS,169,-59.277142,REST,score_quantile_4,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,COHU,170,-59.744572,REST,score_quantile_4,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,GOOGL,171,-60.761714,REST,score_quantile_4,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,ORCL,172,-62.334286,REST,score_quantile_4,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,SNOW,173,-62.880381,REST,score_quantile_4,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,CHRW,174,-64.183385,REST,score_quantile_4,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,MELI,175,-64.813538,REST,score_quantile_4,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,AMKR,176,-65.267238,REST,score_quantile_4,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,NVT,177,-66.524762,REST,score_quantile_4,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,ICHR,178,-68.268000,REST,score_quantile_4,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,ADSK,179,-70.384000,REST,score_quantile_4,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,ADMA,180,-70.416615,REST,score_quantile_4,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,HPE,181,-70.607619,REST,score_quantile_4,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,PSTG,182,-70.714858,REST,score_quantile_4,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,TQQQ,183,-71.858666,REST,score_quantile_4,,,,,,,,,,,,,,,,,,UNFILLED,CURRENT_METADATA_ETF_OR_MACRO_FLAG;NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,ABR,184,-71.863077,REST,score_quantile_4,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,CDNS,185,-72.692615,REST,score_quantile_4,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,CRDO,186,-73.561905,REST,score_quantile_4,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,NOW,187,-74.501333,REST,score_quantile_4,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,NUVB,188,-74.524923,REST,score_quantile_4,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_184530,2026-05-22,VRT,189,-76.191619,REST,score_quantile_4,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
