shadow_date,version,shadow_rank,ticker,shadow_score,shadow_factor_count,shadow_factor_ids,official_decision_impact,shadow_only,F002,v17_source,official_actionable_buy,official_worth_review_locked,official_blocked_or_locked,official_raw_text_short,official_match_flag,shadow_top30_flag,compare_bucket,official_status_bucket
2026-05-13,V18.3A,88,MSFT,-0.8386291860312554,1,F002,NONE,YES,-0.8386291860312554,D:\us-tech-quant\outputs\v17\raw105_decision\v17_8A_raw105_full_decision_daily.csv,False,False,True,MSFT 2026-05-13 16:07:52 CLASSIFIED_ONLY_NOT_MAIN_COMPUTE TRUE TRUE FALSE FALSE TRUE OK_EXISTING_LOCAL_PRICE 2026-05-12 407.7699890136719 NAN NAN OK_YFINANCE_LATEST_AVAILABLE 2026-05-12 407.7699890136719 38523400.0 OK_LATEST_AVAILABLE ACCEP,False,False,OTHER,OFFICIAL_BLOCKED_OR_LOCKED
2026-05-13,V18.3A,89,ANET,-0.8662801554408031,1,F002,NONE,YES,-0.8662801554408031,D:\us-tech-quant\outputs\v17\raw105_decision\v17_8A_raw105_full_decision_daily.csv,False,True,True,ANET 2026-05-13 16:07:52 SECOND_STAGE_CANDIDATE TRUE TRUE TRUE TRUE TRUE OK_EXISTING_LOCAL_PRICE 2026-05-12 142.5399932861328 NAN NAN OK_YFINANCE_LATEST_AVAILABLE 2026-05-12 142.5399932861328 12761500.0 OK_LATEST_AVAILABLE ACCEPT_LATEST_DAT,True,False,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED
2026-05-13,V18.3A,90,CARR,-0.8679194140284568,1,F002,NONE,YES,-0.8679194140284568,D:\us-tech-quant\outputs\v17\raw105_decision\v17_8A_raw105_full_decision_daily.csv,False,False,True,CARR 2026-05-13 16:07:52 MAIN_COMPUTE_UNIVERSE TRUE TRUE TRUE FALSE TRUE OK_EXISTING_LOCAL_PRICE 2026-05-12 65.55999755859375 NAN NAN OK_YFINANCE_LATEST_AVAILABLE 2026-05-12 65.55999755859375 3907100.0 OK_LATEST_AVAILABLE ACCEPT_LATEST_DATE,False,False,OTHER,OFFICIAL_BLOCKED_OR_LOCKED
2026-05-13,V18.3A,91,FLR,-0.9211965620354888,1,F002,NONE,YES,-0.9211965620354888,D:\us-tech-quant\outputs\v17\raw105_decision\v17_8A_raw105_full_decision_daily.csv,False,True,True,FLR 2026-05-13 16:07:52 SECOND_STAGE_CANDIDATE TRUE TRUE TRUE TRUE TRUE OK_EXISTING_LOCAL_PRICE 2026-05-12 44.72999954223633 NAN NAN OK_YFINANCE_LATEST_AVAILABLE 2026-05-12 44.72999954223633 4488600.0 OK_LATEST_AVAILABLE ACCEPT_LATEST_DATE ,True,False,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED
2026-05-13,V18.3A,92,ACMR,-0.9496981554242044,1,F002,NONE,YES,-0.9496981554242044,D:\us-tech-quant\outputs\v17\raw105_decision\v17_8A_raw105_full_decision_daily.csv,False,True,True,ACMR 2026-05-13 16:07:52 MAIN_COMPUTE_UNIVERSE TRUE TRUE TRUE FALSE TRUE OK_EXISTING_LOCAL_PRICE 2026-05-12 62.9900016784668 NAN NAN OK_YFINANCE_LATEST_AVAILABLE 2026-05-12 62.9900016784668 2202100.0 OK_LATEST_AVAILABLE ACCEPT_LATEST_DATE 2,True,False,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED
2026-05-13,V18.3A,93,D,-0.9860643094645642,1,F002,NONE,YES,-0.9860643094645642,D:\us-tech-quant\outputs\v17\raw105_decision\v17_8A_raw105_full_decision_daily.csv,False,True,True,D 2026-05-13 16:07:52 MAIN_COMPUTE_UNIVERSE TRUE TRUE TRUE FALSE TRUE OK_EXISTING_LOCAL_PRICE 2026-05-12 62.91999816894531 NAN NAN OK_YFINANCE_LATEST_AVAILABLE 2026-05-12 62.91999816894531 4791500.0 OK_LATEST_AVAILABLE ACCEPT_LATEST_DATE 20,True,False,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED
2026-05-13,V18.3A,94,NET,-0.9916620313237636,1,F002,NONE,YES,-0.9916620313237636,D:\us-tech-quant\outputs\v17\raw105_decision\v17_8A_raw105_full_decision_daily.csv,False,True,True,NET 2026-05-13 16:07:52 MAIN_COMPUTE_UNIVERSE TRUE TRUE TRUE FALSE TRUE OK_EXISTING_LOCAL_PRICE 2026-05-12 186.7899932861328 NAN NAN OK_YFINANCE_LATEST_AVAILABLE 2026-05-12 186.7899932861328 5566600.0 OK_LATEST_AVAILABLE ACCEPT_LATEST_DATE ,True,False,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED
2026-05-13,V18.3A,95,META,-1.01629569833485,1,F002,NONE,YES,-1.01629569833485,D:\us-tech-quant\outputs\v17\raw105_decision\v17_8A_raw105_full_decision_daily.csv,False,False,True,META 2026-05-13 16:07:52 CLASSIFIED_ONLY_NOT_MAIN_COMPUTE TRUE TRUE FALSE FALSE TRUE OK_EXISTING_LOCAL_PRICE 2026-05-12 603.0 NAN NAN OK_YFINANCE_LATEST_AVAILABLE 2026-05-12 603.0 11330300.0 OK_LATEST_AVAILABLE ACCEPT_LATEST_DATE 2026-05-12,False,False,OTHER,OFFICIAL_BLOCKED_OR_LOCKED
2026-05-13,V18.3A,96,HUBB,-1.0484501530313095,1,F002,NONE,YES,-1.0484501530313095,D:\us-tech-quant\outputs\v17\raw105_decision\v17_8A_raw105_full_decision_daily.csv,False,False,True,HUBB 2026-05-13 16:07:52 CLASSIFIED_ONLY_NOT_MAIN_COMPUTE TRUE TRUE FALSE FALSE TRUE OK_EXISTING_LOCAL_PRICE 2026-05-12 485.9800109863281 NAN NAN OK_YFINANCE_LATEST_AVAILABLE 2026-05-12 485.9800109863281 698392.0 OK_LATEST_AVAILABLE ACCEPT_,False,False,OTHER,OFFICIAL_BLOCKED_OR_LOCKED
2026-05-13,V18.3A,97,CRM,-1.106510694588472,1,F002,NONE,YES,-1.106510694588472,D:\us-tech-quant\outputs\v17\raw105_decision\v17_8A_raw105_full_decision_daily.csv,False,True,True,CRM 2026-05-13 16:07:52 MAIN_COMPUTE_UNIVERSE TRUE TRUE TRUE FALSE TRUE OK_EXISTING_LOCAL_PRICE 2026-05-12 171.30999755859375 NAN NAN OK_YFINANCE_LATEST_AVAILABLE 2026-05-12 171.30999755859375 10201400.0 OK_LATEST_AVAILABLE ACCEPT_LATEST_DA,True,False,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED
2026-05-13,V18.3A,98,APH,-1.1821950241633248,1,F002,NONE,YES,-1.1821950241633248,D:\us-tech-quant\outputs\v17\raw105_decision\v17_8A_raw105_full_decision_daily.csv,False,True,True,APH 2026-05-13 16:07:52 MAIN_COMPUTE_UNIVERSE TRUE TRUE TRUE FALSE TRUE OK_EXISTING_LOCAL_PRICE 2026-05-12 127.87000274658205 NAN NAN OK_YFINANCE_LATEST_AVAILABLE 2026-05-12 127.87000274658205 15953400.0 OK_LATEST_AVAILABLE ACCEPT_LATEST_DA,True,False,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED
2026-05-13,V18.3A,99,VST,-1.2192242263874975,1,F002,NONE,YES,-1.2192242263874975,D:\us-tech-quant\outputs\v17\raw105_decision\v17_8A_raw105_full_decision_daily.csv,False,True,True,VST 2026-05-13 16:07:52 SECOND_STAGE_CANDIDATE TRUE TRUE TRUE TRUE TRUE OK_EXISTING_LOCAL_PRICE 2026-05-12 146.8699951171875 NAN NAN OK_YFINANCE_LATEST_AVAILABLE 2026-05-12 146.8699951171875 4891900.0 OK_LATEST_AVAILABLE ACCEPT_LATEST_DATE ,True,False,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED
2026-05-13,V18.3A,100,ECL,-1.2524117173394371,1,F002,NONE,YES,-1.2524117173394371,D:\us-tech-quant\outputs\v17\raw105_decision\v17_8A_raw105_full_decision_daily.csv,False,True,True,ECL 2026-05-13 16:07:52 SECOND_STAGE_CANDIDATE TRUE TRUE TRUE TRUE TRUE OK_EXISTING_LOCAL_PRICE 2026-05-12 251.6999969482422 NAN NAN OK_YFINANCE_LATEST_AVAILABLE 2026-05-12 251.6999969482422 1625400.0 OK_LATEST_AVAILABLE ACCEPT_LATEST_DATE ,True,False,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED
2026-05-13,V18.3A,101,MDB,-1.2656205043303417,1,F002,NONE,YES,-1.2656205043303417,D:\us-tech-quant\outputs\v17\raw105_decision\v17_8A_raw105_full_decision_daily.csv,False,False,True,MDB 2026-05-13 16:07:52 CLASSIFIED_ONLY_NOT_MAIN_COMPUTE TRUE TRUE FALSE FALSE TRUE OK_EXISTING_LOCAL_PRICE 2026-05-12 308.7200012207031 NAN NAN OK_YFINANCE_LATEST_AVAILABLE 2026-05-12 308.7200012207031 2652500.0 OK_LATEST_AVAILABLE ACCEPT_,False,False,OTHER,OFFICIAL_BLOCKED_OR_LOCKED
2026-05-13,V18.3A,102,SNOW,-1.2757413477915804,1,F002,NONE,YES,-1.2757413477915804,D:\us-tech-quant\outputs\v17\raw105_decision\v17_8A_raw105_full_decision_daily.csv,False,True,True,SNOW 2026-05-13 16:07:52 SECOND_STAGE_CANDIDATE TRUE TRUE TRUE TRUE TRUE OK_EXISTING_LOCAL_PRICE 2026-05-12 151.97999572753906 NAN NAN OK_YFINANCE_LATEST_AVAILABLE 2026-05-12 151.97999572753906 4873100.0 OK_LATEST_AVAILABLE ACCEPT_LATEST_DA,True,False,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED
2026-05-13,V18.3A,103,NOW,-1.2818299571521403,1,F002,NONE,YES,-1.2818299571521403,D:\us-tech-quant\outputs\v17\raw105_decision\v17_8A_raw105_full_decision_daily.csv,False,True,True,NOW 2026-05-13 16:07:52 MAIN_COMPUTE_UNIVERSE TRUE TRUE TRUE FALSE TRUE OK_EXISTING_LOCAL_PRICE 2026-05-12 89.0 NAN NAN OK_YFINANCE_LATEST_AVAILABLE 2026-05-12 89.0 22228100.0 OK_LATEST_AVAILABLE ACCEPT_LATEST_DATE 2026-05-12 OK PASS_BASIC_,True,False,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED
2026-05-13,V18.3A,104,ZS,-1.3023777561359486,1,F002,NONE,YES,-1.3023777561359486,D:\us-tech-quant\outputs\v17\raw105_decision\v17_8A_raw105_full_decision_daily.csv,False,True,True,ZS 2026-05-13 16:07:52 SECOND_STAGE_CANDIDATE TRUE TRUE TRUE TRUE TRUE OK_EXISTING_LOCAL_PRICE 2026-05-12 146.1699981689453 NAN NAN OK_YFINANCE_LATEST_AVAILABLE 2026-05-12 146.1699981689453 2322800.0 OK_LATEST_AVAILABLE ACCEPT_LATEST_DATE 2,True,False,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED
2026-05-13,V18.3A,105,ACM,-1.3674055562389456,1,F002,NONE,YES,-1.3674055562389456,D:\us-tech-quant\outputs\v17\raw105_decision\v17_8A_raw105_full_decision_daily.csv,False,True,True,ACM 2026-05-13 16:07:52 MAIN_COMPUTE_UNIVERSE TRUE TRUE TRUE FALSE TRUE OK_EXISTING_LOCAL_PRICE 2026-05-12 69.94999694824219 NAN NAN OK_YFINANCE_LATEST_AVAILABLE 2026-05-12 69.94999694824219 3701000.0 OK_LATEST_AVAILABLE ACCEPT_LATEST_DATE ,True,False,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED
