shadow_date,ticker,shadow_rank,shadow_score,shadow_factor_ids,compare_bucket,official_status_bucket,horizon_days,outcome_status,future_return,benchmark_return,excess_return,created_at,version
2026-05-15,PANW,23,0.5166843439061969,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,20,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,SANM,24,0.5126524898679908,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,1,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,SANM,24,0.5126524898679908,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,3,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,SANM,24,0.5126524898679908,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,5,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,SANM,24,0.5126524898679908,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,10,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,SANM,24,0.5126524898679908,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,20,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,POWL,25,0.507629547613764,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,1,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,POWL,25,0.507629547613764,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,3,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,POWL,25,0.507629547613764,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,5,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,POWL,25,0.507629547613764,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,10,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,POWL,25,0.507629547613764,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,20,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,TQQQ,26,0.4616806068489876,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,1,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,TQQQ,26,0.4616806068489876,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,3,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,TQQQ,26,0.4616806068489876,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,5,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,TQQQ,26,0.4616806068489876,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,10,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,TQQQ,26,0.4616806068489876,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,20,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,HPE,27,0.4489293410563179,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,1,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,HPE,27,0.4489293410563179,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,3,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,HPE,27,0.4489293410563179,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,5,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,HPE,27,0.4489293410563179,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,10,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,HPE,27,0.4489293410563179,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,20,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,COHU,28,0.3972682213902083,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,1,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,COHU,28,0.3972682213902083,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,3,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,COHU,28,0.3972682213902083,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,5,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,COHU,28,0.3972682213902083,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,10,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,COHU,28,0.3972682213902083,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,20,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,GLW,29,0.3625037140388474,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,1,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,GLW,29,0.3625037140388474,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,3,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,GLW,29,0.3625037140388474,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,5,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,GLW,29,0.3625037140388474,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,10,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,GLW,29,0.3625037140388474,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,20,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,VRT,30,0.3330409524340171,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,1,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,VRT,30,0.3330409524340171,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,3,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,VRT,30,0.3330409524340171,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,5,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,VRT,30,0.3330409524340171,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,10,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,VRT,30,0.3330409524340171,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,20,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,QCOM,35,0.2202806519903362,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,1,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,QCOM,35,0.2202806519903362,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,3,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,QCOM,35,0.2202806519903362,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,5,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,QCOM,35,0.2202806519903362,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,10,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,QCOM,35,0.2202806519903362,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,20,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,CRWV,77,-0.6352167181239593,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,1,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,CRWV,77,-0.6352167181239593,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,3,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,CRWV,77,-0.6352167181239593,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,5,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,CRWV,77,-0.6352167181239593,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,10,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,CRWV,77,-0.6352167181239593,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,20,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,ANET,83,-0.7637406630700266,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,1,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,ANET,83,-0.7637406630700266,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,3,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,ANET,83,-0.7637406630700266,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,5,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,ANET,83,-0.7637406630700266,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,10,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,ANET,83,-0.7637406630700266,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,20,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,NET,87,-0.8267719354222649,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,1,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,NET,87,-0.8267719354222649,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,3,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,NET,87,-0.8267719354222649,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,5,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,NET,87,-0.8267719354222649,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,10,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,NET,87,-0.8267719354222649,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,20,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,ZS,94,-1.0487858065646802,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,1,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,ZS,94,-1.0487858065646802,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,3,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,ZS,94,-1.0487858065646802,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,5,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,ZS,94,-1.0487858065646802,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,10,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,ZS,94,-1.0487858065646802,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,20,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,SNOW,99,-1.192899619745272,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,1,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,SNOW,99,-1.192899619745272,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,3,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,SNOW,99,-1.192899619745272,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,5,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,SNOW,99,-1.192899619745272,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,10,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,SNOW,99,-1.192899619745272,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,20,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,FLR,101,-1.2620659968242538,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,1,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,FLR,101,-1.2620659968242538,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,3,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,FLR,101,-1.2620659968242538,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,5,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,FLR,101,-1.2620659968242538,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,10,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,FLR,101,-1.2620659968242538,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,20,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,VST,104,-1.3758780783772693,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,1,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,VST,104,-1.3758780783772693,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,3,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,VST,104,-1.3758780783772693,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,5,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,VST,104,-1.3758780783772693,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,10,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-15,VST,104,-1.3758780783772693,F002,OFFICIAL_REVIEW_NOT_SHADOW_TOP30,OFFICIAL_WORTH_REVIEW_LOCKED,20,PENDING,,,,2026-05-15 23:56:11,V18.3B-R2
2026-05-16,AEHR,1,4.6462383437419605,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,1,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,AEHR,1,4.6462383437419605,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,3,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,AEHR,1,4.6462383437419605,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,5,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,AEHR,1,4.6462383437419605,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,10,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,AEHR,1,4.6462383437419605,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,20,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,SOXL,2,2.779527993171163,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,1,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,SOXL,2,2.779527993171163,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,3,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,SOXL,2,2.779527993171163,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,5,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,SOXL,2,2.779527993171163,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,10,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,SOXL,2,2.779527993171163,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,20,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,INTC,3,2.587453162856554,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,1,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,INTC,3,2.587453162856554,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,3,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,INTC,3,2.587453162856554,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,5,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,INTC,3,2.587453162856554,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,10,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,INTC,3,2.587453162856554,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,20,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,SNDK,4,2.172146314986667,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,1,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,SNDK,4,2.172146314986667,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,3,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,SNDK,4,2.172146314986667,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,5,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,SNDK,4,2.172146314986667,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,10,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,SNDK,4,2.172146314986667,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,20,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,MRVL,5,2.067230365270176,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,1,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,MRVL,5,2.067230365270176,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,3,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,MRVL,5,2.067230365270176,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,5,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,MRVL,5,2.067230365270176,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,10,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,MRVL,5,2.067230365270176,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,20,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,FLEX,6,1.8109581397475456,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,1,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,FLEX,6,1.8109581397475456,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,3,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,FLEX,6,1.8109581397475456,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,5,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,FLEX,6,1.8109581397475456,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,10,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,FLEX,6,1.8109581397475456,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,20,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,AMD,7,1.733447962857353,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,1,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,AMD,7,1.733447962857353,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,3,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,AMD,7,1.733447962857353,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,5,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,AMD,7,1.733447962857353,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,10,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,AMD,7,1.733447962857353,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,20,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,DELL,8,1.6205739210148262,F002,SHADOW_TOP30_AND_OFFICIAL_REVIEW,OFFICIAL_WORTH_REVIEW_LOCKED,1,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,DELL,8,1.6205739210148262,F002,SHADOW_TOP30_AND_OFFICIAL_REVIEW,OFFICIAL_WORTH_REVIEW_LOCKED,3,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,DELL,8,1.6205739210148262,F002,SHADOW_TOP30_AND_OFFICIAL_REVIEW,OFFICIAL_WORTH_REVIEW_LOCKED,5,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,DELL,8,1.6205739210148262,F002,SHADOW_TOP30_AND_OFFICIAL_REVIEW,OFFICIAL_WORTH_REVIEW_LOCKED,10,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,DELL,8,1.6205739210148262,F002,SHADOW_TOP30_AND_OFFICIAL_REVIEW,OFFICIAL_WORTH_REVIEW_LOCKED,20,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,VECO,9,1.5817264899705827,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,1,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,VECO,9,1.5817264899705827,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,3,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,VECO,9,1.5817264899705827,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,5,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,VECO,9,1.5817264899705827,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,10,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,VECO,9,1.5817264899705827,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,20,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,STX,10,1.401594469935832,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,1,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,STX,10,1.401594469935832,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,3,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,STX,10,1.401594469935832,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,5,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,STX,10,1.401594469935832,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,10,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,STX,10,1.401594469935832,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,20,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,ACLS,11,1.3443490961654692,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,1,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,ACLS,11,1.3443490961654692,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,3,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,ACLS,11,1.3443490961654692,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,5,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,ACLS,11,1.3443490961654692,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,10,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,ACLS,11,1.3443490961654692,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,20,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,IRDM,12,1.0762887715999534,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,1,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,IRDM,12,1.0762887715999534,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,3,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,IRDM,12,1.0762887715999534,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,5,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,IRDM,12,1.0762887715999534,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,10,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
2026-05-16,IRDM,12,1.0762887715999534,F002,SHADOW_TOP30_ONLY,NO_OFFICIAL_CANDIDATE_FLAG,20,PENDING,,,,2026-05-16 15:50:28,V18.3B-R2
