"display_group","ticker","candidate_tier","full_buy_decision","latest_price_date","latest_close","latest_volume","semantic_layer","is_current_main_compute","is_current_second_stage","decision_reason_cn"
"MAIN_COMPUTE_WATCH","SANM","B_MAIN_COMPUTE_NOT_TOP10","WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE","2026-05-29","259.7300109863281","1634800.0","MAIN_COMPUTE_UNIVERSE","True","False","进入 main compute，但未进入 second stage；观察，不是今日买入候选"
"MAIN_COMPUTE_WATCH","SMCI","B_MAIN_COMPUTE_NOT_TOP10","WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE","2026-05-29","46.09000015258789","93039400.0","MAIN_COMPUTE_UNIVERSE","True","False","进入 main compute，但未进入 second stage；观察，不是今日买入候选"
"MAIN_COMPUTE_WATCH","SMH","B_MAIN_COMPUTE_NOT_TOP10","WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE","2026-05-29","598.9299926757812","7596100.0","MAIN_COMPUTE_UNIVERSE","True","False","进入 main compute，但未进入 second stage；观察，不是今日买入候选"
"MAIN_COMPUTE_WATCH","SNDK","B_MAIN_COMPUTE_NOT_TOP10","WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE","2026-05-29","1694.97998046875","8715700.0","MAIN_COMPUTE_UNIVERSE","True","False","进入 main compute，但未进入 second stage；观察，不是今日买入候选"
"MAIN_COMPUTE_WATCH","SNOW","B_MAIN_COMPUTE_NOT_TOP10","WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE","2026-05-29","255.5500030517578","19863300.0","MAIN_COMPUTE_UNIVERSE","True","False","进入 main compute，但未进入 second stage；观察，不是今日买入候选"
"MAIN_COMPUTE_WATCH","SOXL","B_MAIN_COMPUTE_NOT_TOP10","WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE","2026-05-29","224.33999633789065","36848400.0","MAIN_COMPUTE_UNIVERSE","True","False","进入 main compute，但未进入 second stage；观察，不是今日买入候选"
"MAIN_COMPUTE_WATCH","SOXX","B_MAIN_COMPUTE_NOT_TOP10","WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE","2026-05-29","569.0800170898438","7313700.0","MAIN_COMPUTE_UNIVERSE","True","False","进入 main compute，但未进入 second stage；观察，不是今日买入候选"
"MAIN_COMPUTE_WATCH","SPY","B_MAIN_COMPUTE_NOT_TOP10","WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE","2026-05-29","756.47998046875","54976100.0","MAIN_COMPUTE_UNIVERSE","True","False","进入 main compute，但未进入 second stage；观察，不是今日买入候选"
"MAIN_COMPUTE_WATCH","STX","B_MAIN_COMPUTE_NOT_TOP10","WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE","2026-05-29","879.7999877929688","4674500.0","MAIN_COMPUTE_UNIVERSE","True","False","进入 main compute，但未进入 second stage；观察，不是今日买入候选"
"MAIN_COMPUTE_WATCH","TER","B_MAIN_COMPUTE_NOT_TOP10","WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE","2026-05-29","374.30999755859375","4129200.0","MAIN_COMPUTE_UNIVERSE","True","False","进入 main compute，但未进入 second stage；观察，不是今日买入候选"
"MAIN_COMPUTE_WATCH","TQQQ","B_MAIN_COMPUTE_NOT_TOP10","WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE","2026-05-29","84.55999755859375","67413900.0","MAIN_COMPUTE_UNIVERSE","True","False","进入 main compute，但未进入 second stage；观察，不是今日买入候选"
"MAIN_COMPUTE_WATCH","TSLA","B_MAIN_COMPUTE_NOT_TOP10","WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE","2026-05-29","435.7900085449219","45059400.0","MAIN_COMPUTE_UNIVERSE","True","False","进入 main compute，但未进入 second stage；观察，不是今日买入候选"
"MAIN_COMPUTE_WATCH","TSM","B_MAIN_COMPUTE_NOT_TOP10","WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE","2026-05-29","418.4500122070313","11202700.0","MAIN_COMPUTE_UNIVERSE","True","False","进入 main compute，但未进入 second stage；观察，不是今日买入候选"
"MAIN_COMPUTE_WATCH","TXN","B_MAIN_COMPUTE_NOT_TOP10","WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE","2026-05-29","305.67999267578125","16785100.0","MAIN_COMPUTE_UNIVERSE","True","False","进入 main compute，但未进入 second stage；观察，不是今日买入候选"
"MAIN_COMPUTE_WATCH","VECO","B_MAIN_COMPUTE_NOT_TOP10","WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE","2026-05-29","57.63999938964844","1473700.0","MAIN_COMPUTE_UNIVERSE","True","False","进入 main compute，但未进入 second stage；观察，不是今日买入候选"
"MAIN_COMPUTE_WATCH","VRT","B_MAIN_COMPUTE_NOT_TOP10","WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE","2026-05-29","315.7099914550781","7218800.0","MAIN_COMPUTE_UNIVERSE","True","False","进入 main compute，但未进入 second stage；观察，不是今日买入候选"
"MAIN_COMPUTE_WATCH","VST","B_MAIN_COMPUTE_NOT_TOP10","WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE","2026-05-29","160.22999572753906","3781200.0","MAIN_COMPUTE_UNIVERSE","True","False","进入 main compute，但未进入 second stage；观察，不是今日买入候选"
"MAIN_COMPUTE_WATCH","WDC","B_MAIN_COMPUTE_NOT_TOP10","WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE","2026-05-29","531.2100219726562","8383500.0","MAIN_COMPUTE_UNIVERSE","True","False","进入 main compute，但未进入 second stage；观察，不是今日买入候选"
"MAIN_COMPUTE_WATCH","XLK","B_MAIN_COMPUTE_NOT_TOP10","WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE","2026-05-29","191.0200042724609","15031700.0","MAIN_COMPUTE_UNIVERSE","True","False","进入 main compute，但未进入 second stage；观察，不是今日买入候选"
"MAIN_COMPUTE_WATCH","ZS","B_MAIN_COMPUTE_NOT_TOP10","WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE","2026-05-29","139.72999572753906","10976100.0","MAIN_COMPUTE_UNIVERSE","True","False","进入 main compute，但未进入 second stage；观察，不是今日买入候选"
