portfolio_id,ticker,source_rank,motif_id,composite_candidate_score,technical_timing_score,factor_pack_score,raw_weight,final_weight,weight_sum_check,readiness_status,official_decision_impact
LOW_VOL_ADJUSTED_TOP50,ICHR,19,,51.732,48.0,93.33,0.0219036942,0.0219036942,1.0,READY,NONE
LOW_VOL_ADJUSTED_TOP50,COHU,20,,51.684,58.0,85.71,0.0152232144,0.0152232144,1.0,READY,NONE
LOW_VOL_ADJUSTED_TOP50,APG,21,,51.6,72.0,75.0,0.0095903824,0.0095903824,1.0,READY,NONE
LOW_VOL_ADJUSTED_TOP50,SNDK,22,,51.572,50.0,91.43,0.0297475248,0.0297475248,1.0,READY,NONE
LOW_VOL_ADJUSTED_TOP50,SITM,23,,51.403528,50.0,91.00882,0.0165600345,0.0165600345,1.0,READY,NONE
LOW_VOL_ADJUSTED_TOP50,CRDO,24,,51.2,64.0,80.0,0.0267053265,0.0267053265,1.0,READY,NONE
LOW_VOL_ADJUSTED_TOP50,INTC,25,,51.192,50.0,90.48,0.0320413845,0.0320413845,1.0,READY,NONE
LOW_VOL_ADJUSTED_TOP50,AA,26,,51.152,50.0,90.38,0.015845195,0.015845195,1.0,READY,NONE
LOW_VOL_ADJUSTED_TOP50,WDC,27,,50.808,50.0,89.52,0.0165240679,0.0165240679,1.0,READY,NONE
LOW_VOL_ADJUSTED_TOP50,LYB,28,,50.476,58.0,82.69,0.0075051804,0.0075051804,1.0,READY,NONE
LOW_VOL_ADJUSTED_TOP50,TSEM,29,,50.428133,50.0,88.570333,0.0162458036,0.0162458036,1.0,READY,NONE
LOW_VOL_ADJUSTED_TOP50,BIDU,30,,50.384,50.0,88.46,0.0280931295,0.0280931295,1.0,READY,NONE
LOW_VOL_ADJUSTED_TOP50,BAC,31,,50.14,62.0,78.85,0.0012425369,0.0012425369,1.0,READY,NONE
LOW_VOL_ADJUSTED_TOP50,GLW,32,,50.096,40.0,95.24,0.0252072755,0.0252072755,1.0,READY,NONE
LOW_VOL_ADJUSTED_TOP50,STX,33,,50.048,50.0,87.62,0.0187337865,0.0187337865,1.0,READY,NONE
LOW_VOL_ADJUSTED_TOP50,HUT,34,,49.710963,50.0,86.777407,0.0160147619,0.0160147619,1.0,READY,NONE
LOW_VOL_ADJUSTED_TOP50,FIX,35,,49.668,50.0,86.67,0.011581619,0.011581619,1.0,READY,NONE
LOW_VOL_ADJUSTED_TOP50,STM,36,,49.556907,50.0,86.392267,0.0159651316,0.0159651316,1.0,READY,NONE
LOW_VOL_ADJUSTED_TOP50,CRWV,37,,49.296,64.0,75.24,0.0251072287,0.0251072287,1.0,READY,NONE
LOW_VOL_ADJUSTED_TOP50,MPWR,38,,48.64,58.0,78.1,0.0134312084,0.0134312084,1.0,READY,NONE
LOW_VOL_ADJUSTED_TOP50,BALL,39,,48.524,72.0,67.31,0.0078161864,0.0078161864,1.0,READY,NONE
LOW_VOL_ADJUSTED_TOP50,CIEN,40,,48.524,50.0,83.81,0.0208431638,0.0208431638,1.0,READY,NONE
LOW_VOL_ADJUSTED_TOP50,MOH,41,,48.168,58.0,76.92,0.022679693,0.022679693,1.0,READY,NONE
LOW_VOL_ADJUSTED_TOP50,TER,42,,47.772,64.0,71.43,0.0272624813,0.0272624813,1.0,READY,NONE
LOW_VOL_ADJUSTED_TOP50,FLEX,43,,47.76,50.0,81.9,0.0307724888,0.0307724888,1.0,READY,NONE
LOW_VOL_ADJUSTED_TOP50,BW,44,,47.5212,40.0,88.803,0.0122474506,0.0122474506,1.0,READY,NONE
LOW_VOL_ADJUSTED_TOP50,ENTG,45,,47.392,64.0,70.48,0.01570391,0.01570391,1.0,READY,NONE
LOW_VOL_ADJUSTED_TOP50,MKSI,46,,47.38,50.0,80.95,0.0081407065,0.0081407065,1.0,READY,NONE
LOW_VOL_ADJUSTED_TOP50,BE,47,,46.62,50.0,79.05,0.0294658178,0.0294658178,1.0,READY,NONE
LOW_VOL_ADJUSTED_TOP50,MTSI,48,,46.616,40.0,86.54,0.0213713368,0.0213713368,1.0,READY,NONE
LOW_VOL_ADJUSTED_TOP50,NU,49,,46.552,68.0,65.38,0.0103825927,0.0103825927,1.0,READY,NONE
LOW_VOL_ADJUSTED_TOP50,PLUG,50,,46.199608,50.0,77.99902,0.0148835525,0.0148835525,1.0,READY,NONE
MOTIF_READY_EQUAL_WEIGHT,AEIS,,BREAKOUT_CONTINUATION,58.86,68.0,96.15,0.0555555556,0.0555555556,1.0,READY,NONE
MOTIF_READY_EQUAL_WEIGHT,BLTE,,BREAKOUT_CONTINUATION,57.324,68.0,92.31,0.0555555556,0.0555555556,1.0,READY,NONE
MOTIF_READY_EQUAL_WEIGHT,MU,,BREAKOUT_CONTINUATION,53.856,50.0,97.14,0.0555555556,0.0555555556,1.0,READY,NONE
MOTIF_READY_EQUAL_WEIGHT,CAMT,,BREAKOUT_CONTINUATION,53.544,68.0,82.86,0.0555555556,0.0555555556,1.0,READY,NONE
MOTIF_READY_EQUAL_WEIGHT,KEYS,,BREAKOUT_CONTINUATION,52.504,62.0,84.76,0.0555555556,0.0555555556,1.0,READY,NONE
MOTIF_READY_EQUAL_WEIGHT,VIAV,,BREAKOUT_CONTINUATION,51.800559,60.0,84.501397,0.0555555556,0.0555555556,1.0,READY,NONE
MOTIF_READY_EQUAL_WEIGHT,SITM,,BREAKOUT_CONTINUATION,51.403528,50.0,91.00882,0.0555555556,0.0555555556,1.0,READY,NONE
MOTIF_READY_EQUAL_WEIGHT,TSEM,,BREAKOUT_CONTINUATION,50.428133,50.0,88.570333,0.0555555556,0.0555555556,1.0,READY,NONE
MOTIF_READY_EQUAL_WEIGHT,BAC,,BREAKOUT_CONTINUATION,50.14,62.0,78.85,0.0555555556,0.0555555556,1.0,READY,NONE
MOTIF_READY_EQUAL_WEIGHT,HUT,,BREAKOUT_CONTINUATION,49.710963,50.0,86.777407,0.0555555556,0.0555555556,1.0,READY,NONE
MOTIF_READY_EQUAL_WEIGHT,FORM,,MEAN_REVERSION_CANDIDATE,59.2,64.0,100.0,0.0555555556,0.0555555556,1.0,READY,NONE
MOTIF_READY_EQUAL_WEIGHT,AGX,,MEAN_REVERSION_CANDIDATE,57.4,58.0,100.0,0.0555555556,0.0555555556,1.0,READY,NONE
MOTIF_READY_EQUAL_WEIGHT,LITE,,MEAN_REVERSION_CANDIDATE,57.02,58.0,99.05,0.0555555556,0.0555555556,1.0,READY,NONE
MOTIF_READY_EQUAL_WEIGHT,ALM,,MEAN_REVERSION_CANDIDATE,56.892,64.0,94.23,0.0555555556,0.0555555556,1.0,READY,NONE
MOTIF_READY_EQUAL_WEIGHT,POWL,,MEAN_REVERSION_CANDIDATE,56.64,58.0,98.1,0.0555555556,0.0555555556,1.0,READY,NONE
MOTIF_READY_EQUAL_WEIGHT,MTZ,,MEAN_REVERSION_CANDIDATE,56.632,58.0,98.08,0.0555555556,0.0555555556,1.0,READY,NONE
MOTIF_READY_EQUAL_WEIGHT,MOD,,MEAN_REVERSION_CANDIDATE,54.352,58.0,92.38,0.0555555556,0.0555555556,1.0,READY,NONE
MOTIF_READY_EQUAL_WEIGHT,OC,,MEAN_REVERSION_CANDIDATE,53.908,72.0,80.77,0.0555555548,0.0555555548,1.0,READY,NONE
MOTIF_READY_TOPN_BLEND,AEIS,,BREAKOUT_CONTINUATION;EQUAL_WEIGHT_TOP_N_BASELINE;MEAN_REVERSION_CANDIDATE;RISK_ADJUSTED_TOP_RANK;SCORE_WEIGHTED_TOP_N_BASELINE;TECHNICAL_OVERHEAT_AVOIDANCE,58.86,68.0,96.15,0.1,0.1,1.0,READY,NONE
MOTIF_READY_TOPN_BLEND,BLTE,,BREAKOUT_CONTINUATION;EQUAL_WEIGHT_TOP_N_BASELINE;MEAN_REVERSION_CANDIDATE;RISK_ADJUSTED_TOP_RANK;SCORE_WEIGHTED_TOP_N_BASELINE;TECHNICAL_OVERHEAT_AVOIDANCE,57.324,68.0,92.31,0.1,0.1,1.0,READY,NONE
MOTIF_READY_TOPN_BLEND,AGX,,EQUAL_WEIGHT_TOP_N_BASELINE;MEAN_REVERSION_CANDIDATE;RISK_ADJUSTED_TOP_RANK;SCORE_WEIGHTED_TOP_N_BASELINE;TECHNICAL_OVERHEAT_AVOIDANCE,57.4,58.0,100.0,0.0833333333,0.0833333333,1.0,READY,NONE
MOTIF_READY_TOPN_BLEND,ALM,,EQUAL_WEIGHT_TOP_N_BASELINE;MEAN_REVERSION_CANDIDATE;RISK_ADJUSTED_TOP_RANK;SCORE_WEIGHTED_TOP_N_BASELINE;TECHNICAL_OVERHEAT_AVOIDANCE,56.892,64.0,94.23,0.0833333333,0.0833333333,1.0,READY,NONE
MOTIF_READY_TOPN_BLEND,FORM,,EQUAL_WEIGHT_TOP_N_BASELINE;MEAN_REVERSION_CANDIDATE;RISK_ADJUSTED_TOP_RANK;SCORE_WEIGHTED_TOP_N_BASELINE;TECHNICAL_OVERHEAT_AVOIDANCE,59.2,64.0,100.0,0.0833333333,0.0833333333,1.0,READY,NONE
MOTIF_READY_TOPN_BLEND,LITE,,EQUAL_WEIGHT_TOP_N_BASELINE;MEAN_REVERSION_CANDIDATE;RISK_ADJUSTED_TOP_RANK;SCORE_WEIGHTED_TOP_N_BASELINE;TECHNICAL_OVERHEAT_AVOIDANCE,57.02,58.0,99.05,0.0833333333,0.0833333333,1.0,READY,NONE
MOTIF_READY_TOPN_BLEND,MOD,,EQUAL_WEIGHT_TOP_N_BASELINE;MEAN_REVERSION_CANDIDATE;RISK_ADJUSTED_TOP_RANK;SCORE_WEIGHTED_TOP_N_BASELINE;TECHNICAL_OVERHEAT_AVOIDANCE,54.352,58.0,92.38,0.0833333333,0.0833333333,1.0,READY,NONE
MOTIF_READY_TOPN_BLEND,MTZ,,EQUAL_WEIGHT_TOP_N_BASELINE;MEAN_REVERSION_CANDIDATE;RISK_ADJUSTED_TOP_RANK;SCORE_WEIGHTED_TOP_N_BASELINE;TECHNICAL_OVERHEAT_AVOIDANCE,56.632,58.0,98.08,0.0833333333,0.0833333333,1.0,READY,NONE
MOTIF_READY_TOPN_BLEND,OC,,EQUAL_WEIGHT_TOP_N_BASELINE;MEAN_REVERSION_CANDIDATE;RISK_ADJUSTED_TOP_RANK;SCORE_WEIGHTED_TOP_N_BASELINE;TECHNICAL_OVERHEAT_AVOIDANCE,53.908,72.0,80.77,0.0833333333,0.0833333333,1.0,READY,NONE
MOTIF_READY_TOPN_BLEND,POWL,,EQUAL_WEIGHT_TOP_N_BASELINE;MEAN_REVERSION_CANDIDATE;RISK_ADJUSTED_TOP_RANK;SCORE_WEIGHTED_TOP_N_BASELINE;TECHNICAL_OVERHEAT_AVOIDANCE,56.64,58.0,98.1,0.0833333333,0.0833333333,1.0,READY,NONE
MOTIF_READY_TOPN_BLEND,BAC,,BREAKOUT_CONTINUATION,50.14,62.0,78.85,0.0166666667,0.0166666667,1.0,READY,NONE
MOTIF_READY_TOPN_BLEND,CAMT,,BREAKOUT_CONTINUATION,53.544,68.0,82.86,0.0166666667,0.0166666667,1.0,READY,NONE
MOTIF_READY_TOPN_BLEND,HUT,,BREAKOUT_CONTINUATION,49.710963,50.0,86.777407,0.0166666667,0.0166666667,1.0,READY,NONE
MOTIF_READY_TOPN_BLEND,KEYS,,BREAKOUT_CONTINUATION,52.504,62.0,84.76,0.0166666667,0.0166666667,1.0,READY,NONE
MOTIF_READY_TOPN_BLEND,MU,,BREAKOUT_CONTINUATION,53.856,50.0,97.14,0.0166666667,0.0166666667,1.0,READY,NONE
MOTIF_READY_TOPN_BLEND,SITM,,BREAKOUT_CONTINUATION,51.403528,50.0,91.00882,0.0166666667,0.0166666667,1.0,READY,NONE
MOTIF_READY_TOPN_BLEND,TSEM,,BREAKOUT_CONTINUATION,50.428133,50.0,88.570333,0.0166666667,0.0166666667,1.0,READY,NONE
MOTIF_READY_TOPN_BLEND,VIAV,,BREAKOUT_CONTINUATION,51.800559,60.0,84.501397,0.0166666667,0.0166666667,1.0,READY,NONE
