run_time,ticker,in_raw_universe,in_screened_universe,in_selected_for_execution,in_second_stage,in_latest_price_snapshot,in_manual_review_file,manual_review_decision,full_pipeline_status,special_tag,inferred_exclusion_reason,price_status,price_source,latest_price_date,latest_close,latest_volume,raw_bucket,raw_compat_status
2026-05-27 22:48:34,IGV,True,True,True,False,True,False,,SELECTED_FOR_EXECUTION_REVIEW,,,OK_EXISTING_LOCAL_PRICE,D:\us-tech-quant\data\v16\prices_full\IGV.csv,2026-05-15,91.77999877929688,28588500.0,V18_RAW105_COMPAT,OK_NON_RECURSIVE_EXACT_V17_6E_YAML
2026-05-27 22:48:34,INTC,True,True,True,False,True,False,,SELECTED_FOR_EXECUTION_REVIEW,,,OK_EXISTING_LOCAL_PRICE,D:\us-tech-quant\data\v16\prices_full\INTC.csv,2026-05-15,108.7699966430664,134499900.0,V18_RAW105_COMPAT,OK_NON_RECURSIVE_EXACT_V17_6E_YAML
2026-05-27 22:48:34,IRDM,True,True,True,False,True,False,,SELECTED_FOR_EXECUTION_REVIEW,,,OK_EXISTING_LOCAL_PRICE,D:\us-tech-quant\data\v16\prices_full\IRDM.csv,2026-05-15,41.619998931884766,2003200.0,V18_RAW105_COMPAT,OK_NON_RECURSIVE_EXACT_V17_6E_YAML
2026-05-27 22:48:34,IREN,True,True,True,False,True,False,,SELECTED_FOR_EXECUTION_REVIEW,,,OK_EXISTING_LOCAL_PRICE,D:\us-tech-quant\data\v16\prices_full\IREN.csv,2026-05-15,52.93999862670898,48511300.0,V18_RAW105_COMPAT,OK_NON_RECURSIVE_EXACT_V17_6E_YAML
2026-05-27 22:48:34,IYW,True,True,True,False,True,False,,SELECTED_FOR_EXECUTION_REVIEW,,,OK_EXISTING_LOCAL_PRICE,D:\us-tech-quant\data\v16\prices_full\IYW.csv,2026-05-15,238.8000030517578,596300.0,V18_RAW105_COMPAT,OK_NON_RECURSIVE_EXACT_V17_6E_YAML
2026-05-27 22:48:34,JBL,True,True,True,False,True,False,,SELECTED_FOR_EXECUTION_REVIEW,,,OK_EXISTING_LOCAL_PRICE,D:\us-tech-quant\data\v16\prices_full\JBL.csv,2026-05-15,339.82000732421875,1225700.0,V18_RAW105_COMPAT,OK_NON_RECURSIVE_EXACT_V17_6E_YAML
2026-05-27 22:48:34,KEYS,True,True,True,False,True,False,,SELECTED_FOR_EXECUTION_REVIEW,,,OK_EXISTING_LOCAL_PRICE,D:\us-tech-quant\data\v16\prices_full\KEYS.csv,2026-05-15,349.010009765625,1791500.0,V18_RAW105_COMPAT,OK_NON_RECURSIVE_EXACT_V17_6E_YAML
2026-05-27 22:48:34,KLAC,True,True,True,False,True,False,,SELECTED_FOR_EXECUTION_REVIEW,,,OK_EXISTING_LOCAL_PRICE,D:\us-tech-quant\data\v16\prices_full\KLAC.csv,2026-05-15,1804.3199462890625,979400.0,V18_RAW105_COMPAT,OK_NON_RECURSIVE_EXACT_V17_6E_YAML
2026-05-27 22:48:34,KLIC,True,True,True,False,True,False,,SELECTED_FOR_EXECUTION_REVIEW,,,OK_EXISTING_LOCAL_PRICE,D:\us-tech-quant\data\v16\prices_full\KLIC.csv,2026-05-15,102.04000091552734,875200.0,V18_RAW105_COMPAT,OK_NON_RECURSIVE_EXACT_V17_6E_YAML
2026-05-27 22:48:34,LITE,True,True,True,False,True,False,,SELECTED_FOR_EXECUTION_REVIEW,,,OK_EXISTING_LOCAL_PRICE,D:\us-tech-quant\data\v16\prices_full\LITE.csv,2026-05-15,970.7000122070312,10127400.0,V18_RAW105_COMPAT,OK_NON_RECURSIVE_EXACT_V17_6E_YAML
