ticker,in_total_universe,in_current_full_candidates_before,in_current_top_candidates_before,in_latest_signal_freeze,calculation_attempted,price_data_attempted,price_data_available,price_data_source,latest_price_date,history_row_count,history_start_date,history_end_date,factor_calculation_attempted,factor_calculation_success,technical_calculation_attempted,technical_calculation_success,ranking_merge_attempted,ranking_merge_success,factor_score,technical_timing_score,recomputed_composite_score,recomputed_rank,rank_eligible,calculation_status,failure_bucket,failure_reason,evidence_sources,factor_source_true,technical_source_true,score_source_true,factor_recomputed_by_v18_35d,factor_reused_from_raw105,legacy_factor_pack_used,authoritative_row_ok,authoritative_row_block_reason,raw_universe_token_count,sanitized_universe_count,invalid_pseudo_ticker_count,invalid_pseudo_tickers,yfinance_failed_ticker_count,yfinance_failed_tickers,yfinance_failed_ticker_count_raw,price_unavailable_excluded_count,price_unavailable_excluded_tickers,current_price_refresh_blocking_failed_ticker_count
FIX,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/FIX.csv,2026-05-15,1420,2020-09-21,2026-05-15,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,69.649822,50.0,42.859929,44,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/FIX.csv,,,,,,,,,,,,,,,,,,
FLEX,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/FLEX.csv,2026-05-15,1420,2020-09-21,2026-05-15,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,87.763933,40.0,47.105573,22,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/FLEX.csv,,,,,,,,,,,,,,,,,,
FLR,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/FLR.csv,2026-05-15,1420,2020-09-21,2026-05-15,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,32.615285,70.0,34.046114,139,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/FLR.csv,,,,,,,,,,,,,,,,,,
FLS,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/FLS.csv,2026-05-20,1262,2021-05-12,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,27.206292,70.0,31.882517,181,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/FLS.csv,,,,,,,,,,,,,,,,,,
FLUT,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/FLUT.csv,2026-05-20,1262,2021-05-12,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,22.118006,70.0,29.847202,221,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/FLUT.csv,,,,,,,,,,,,,,,,,,
FN,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/FN.csv,2026-05-15,1420,2020-09-21,2026-05-15,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,56.121229,50.0,37.448492,90,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/FN.csv,,,,,,,,,,,,,,,,,,
FORM,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/FORM.csv,2026-05-15,1420,2020-09-21,2026-05-15,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,81.45021,70.0,53.580084,1,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/FORM.csv,,,,,,,,,,,,,,,,,,
FWONK,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/FWONK.csv,2026-05-20,1262,2021-05-12,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,37.877691,50.0,30.151076,213,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/FWONK.csv,,,,,,,,,,,,,,,,,,
GEHC,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/GEHC.csv,2026-05-20,859,2022-12-15,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,25.010002,50.0,25.004001,295,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/GEHC.csv,,,,,,,,,,,,,,,,,,
GEMI,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/GEMI.csv,2026-05-22,175,2025-09-12,2026-05-22,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,22.591753,50.0,24.036701,302,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/GEMI.csv,,,,,,,,,,,,,,,,,,
GEV,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/GEV.csv,2026-05-15,536,2024-03-27,2026-05-15,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,57.869399,70.0,44.14776,37,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/GEV.csv,,,,,,,,,,,,,,,,,,
GLW,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/GLW.csv,2026-05-15,1420,2020-09-21,2026-05-15,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,73.242359,50.0,44.296944,35,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/GLW.csv,,,,,,,,,,,,,,,,,,
GNRC,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/GNRC.csv,2026-05-15,1420,2020-09-21,2026-05-15,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,56.474856,40.0,34.589942,132,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/GNRC.csv,,,,,,,,,,,,,,,,,,
GOOG,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/GOOG.csv,2026-05-20,1262,2021-05-12,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,49.627364,50.0,34.850946,126,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/GOOG.csv,,,,,,,,,,,,,,,,,,
GOOGL,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/GOOGL.csv,2026-05-15,1420,2020-09-21,2026-05-15,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,53.195318,40.0,33.278127,153,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/GOOGL.csv,,,,,,,,,,,,,,,,,,
GRAB,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/GRAB.csv,2026-05-20,1262,2021-05-12,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,25.785924,70.0,31.31437,193,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/GRAB.csv,,,,,,,,,,,,,,,,,,
GS,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/GS.csv,2026-05-20,1262,2021-05-12,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,40.75885,40.0,28.30354,254,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/GS.csv,,,,,,,,,,,,,,,,,,
GSG,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/GSG.csv,2026-05-20,1262,2021-05-12,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,55.331074,50.0,37.13243,93,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/GSG.csv,,,,,,,,,,,,,,,,,,
GT,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/GT.csv,2026-05-20,1262,2021-05-12,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,18.374445,70.0,28.349778,251,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/GT.csv,,,,,,,,,,,,,,,,,,
HIVE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/HIVE.csv,2026-05-20,1262,2021-05-12,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,58.569552,30.0,32.427821,169,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/HIVE.csv,,,,,,,,,,,,,,,,,,
HLT,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/HLT.csv,2026-05-20,1262,2021-05-12,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,36.799972,50.0,29.719989,226,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/HLT.csv,,,,,,,,,,,,,,,,,,
HOOD,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/HOOD.csv,2026-05-21,1209,2021-07-29,2026-05-21,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,29.223797,50.0,26.689519,282,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/HOOD.csv,,,,,,,,,,,,,,,,,,
HPE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/HPE.csv,2026-05-15,1420,2020-09-21,2026-05-15,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,61.307998,40.0,36.523199,98,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/HPE.csv,,,,,,,,,,,,,,,,,,
HTZ,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/HTZ.csv,2026-05-21,1228,2021-07-01,2026-05-21,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,49.787108,70.0,40.914843,53,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/HTZ.csv,,,,,,,,,,,,,,,,,,
HUBB,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/HUBB.csv,2026-05-15,1420,2020-09-21,2026-05-15,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,35.888654,70.0,35.355462,120,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/HUBB.csv,,,,,,,,,,,,,,,,,,
HUBS,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/HUBS.csv,2026-05-20,1262,2021-05-12,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,24.914915,50.0,24.965966,296,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/HUBS.csv,,,,,,,,,,,,,,,,,,
HUM,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/HUM.csv,2026-05-20,1262,2021-05-12,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,66.208675,40.0,38.48347,78,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/HUM.csv,,,,,,,,,,,,,,,,,,
HUT,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/HUT.csv,2026-05-20,1262,2021-05-12,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,86.777407,50.0,49.710963,8,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/HUT.csv,,,,,,,,,,,,,,,,,,
IBIT,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/IBIT.csv,2026-05-20,591,2024-01-11,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,43.17662,60.0,35.270648,122,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/IBIT.csv,,,,,,,,,,,,,,,,,,
ICHR,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/ICHR.csv,2026-05-15,1420,2020-09-21,2026-05-15,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,78.478893,50.0,46.391557,24,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/ICHR.csv,,,,,,,,,,,,,,,,,,
IGV,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/IGV.csv,2026-05-15,1420,2020-09-21,2026-05-15,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,38.666947,50.0,30.466779,206,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/IGV.csv,,,,,,,,,,,,,,,,,,
INFY,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/INFY.csv,2026-05-20,1262,2021-05-12,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,29.500425,50.0,26.80017,279,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/INFY.csv,,,,,,,,,,,,,,,,,,
INSM,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/INSM.csv,2026-05-21,6532,2000-06-01,2026-05-21,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,19.978097,70.0,28.991239,241,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/INSM.csv,,,,,,,,,,,,,,,,,,
INTC,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/INTC.csv,2026-05-15,1420,2020-09-21,2026-05-15,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,95.365533,50.0,53.146213,2,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/INTC.csv,,,,,,,,,,,,,,,,,,
IRDM,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/IRDM.csv,2026-05-15,1420,2020-09-21,2026-05-15,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,86.521933,50.0,49.608773,9,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/IRDM.csv,,,,,,,,,,,,,,,,,,
IREN,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/IREN.csv,2026-05-15,1127,2021-11-17,2026-05-15,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,56.258956,50.0,37.503582,88,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/IREN.csv,,,,,,,,,,,,,,,,,,
ISRG,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/ISRG.csv,2026-05-20,1262,2021-05-12,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,29.582638,50.0,26.833055,278,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/ISRG.csv,,,,,,,,,,,,,,,,,,
IWM,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/IWM.csv,2026-05-20,1262,2021-05-12,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,41.139523,50.0,31.455809,189,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/IWM.csv,,,,,,,,,,,,,,,,,,
IYW,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/IYW.csv,2026-05-15,1420,2020-09-21,2026-05-15,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,48.60534,40.0,31.442136,190,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/IYW.csv,,,,,,,,,,,,,,,,,,
JBL,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/JBL.csv,2026-05-15,1420,2020-09-21,2026-05-15,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,60.95965,50.0,39.38386,70,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/JBL.csv,,,,,,,,,,,,,,,,,,
JBS,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/JBS.csv,2026-05-22,237,2025-06-13,2026-05-22,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,27.496412,70.0,31.998565,179,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/JBS.csv,,,,,,,,,,,,,,,,,,
JCI,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/JCI.csv,2026-05-20,1262,2021-05-12,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,37.549456,70.0,36.019782,109,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/JCI.csv,,,,,,,,,,,,,,,,,,
JD,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/JD.csv,2026-05-20,1262,2021-05-12,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,46.681837,50.0,33.672735,144,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/JD.csv,,,,,,,,,,,,,,,,,,
JFROG,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,state/v18/price_cache/JFROG.csv,UNKNOWN,,,,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,,,,,FALSE,CALCULATION_FAILED,PRICE_DATA_UNAVAILABLE,price cache file missing,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv,,,,,,,,,,,,,,,,,,
JHX,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/JHX.csv,2026-05-20,1262,2021-05-12,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,31.05878,50.0,27.423512,269,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/JHX.csv,,,,,,,,,,,,,,,,,,
KEYS,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/KEYS.csv,2026-05-15,1420,2020-09-21,2026-05-15,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,70.275925,50.0,43.11037,43,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/KEYS.csv,,,,,,,,,,,,,,,,,,
KKR,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/KKR.csv,2026-05-20,1262,2021-05-12,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,32.31503,70.0,33.926012,141,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/KKR.csv,,,,,,,,,,,,,,,,,,
KLAC,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/KLAC.csv,2026-05-15,1420,2020-09-21,2026-05-15,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,56.085724,50.0,37.43429,91,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/KLAC.csv,,,,,,,,,,,,,,,,,,
KLAR,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/KLAR.csv,2026-05-22,176,2025-09-11,2026-05-22,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,28.73963,40.0,23.495852,304,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/KLAR.csv,,,,,,,,,,,,,,,,,,
KLIC,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/KLIC.csv,2026-05-15,1420,2020-09-21,2026-05-15,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,75.818632,50.0,45.327453,30,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/KLIC.csv,,,,,,,,,,,,,,,,,,
KNX,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/KNX.csv,2026-05-20,1262,2021-05-12,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,44.231138,40.0,29.692455,227,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/KNX.csv,,,,,,,,,,,,,,,,,,
KRC,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/KRC.csv,2026-05-20,1262,2021-05-12,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,37.015416,50.0,29.806166,223,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/KRC.csv,,,,,,,,,,,,,,,,,,
KVYO,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/KVYO.csv,2026-05-20,669,2023-09-20,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,25.684303,70.0,31.273721,195,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/KVYO.csv,,,,,,,,,,,,,,,,,,
KWEB,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/KWEB.csv,2026-05-20,1262,2021-05-12,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,27.836413,60.0,29.134565,238,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/KWEB.csv,,,,,,,,,,,,,,,,,,
LBRT,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/LBRT.csv,2026-05-20,1262,2021-05-12,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,56.145964,60.0,40.458386,58,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/LBRT.csv,,,,,,,,,,,,,,,,,,
LCID,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/LCID.csv,2026-05-20,1262,2021-05-12,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,12.718605,70.0,26.087442,286,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/LCID.csv,,,,,,,,,,,,,,,,,,
LHX,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/LHX.csv,2026-05-20,1262,2021-05-12,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33.547041,60.0,31.418816,191,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/LHX.csv,,,,,,,,,,,,,,,,,,
LIN,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/LIN.csv,2026-05-20,1262,2021-05-12,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,40.875635,50.0,31.350254,192,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/LIN.csv,,,,,,,,,,,,,,,,,,
LINE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,state/v18/price_cache/LINE.csv,2026-05-22,420,2024-09-19,2026-05-22,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,38.221861,40.0,27.288744,273,TRUE,OK_COMPUTED,OK_COMPUTED,factor and technical calculations available,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;state/v18/price_cache/LINE.csv,,,,,,,,,,,,,,,,,,
