path,item_type,size_mb,reason,reference_count,referenced_by_sample,current_alias_related,stable_snapshot_related,manual_state_related,price_cache_related,source_code_related,generated_output_related
archive/stable/V18_19A_R1_stable_daily_readability_refactor_20260519_171556/outputs/v18/ops/V18_19A_READ_FIRST.txt,FILE,0.0009,Always protected by policy or current-line status.,0,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
archive/stable/V18_19A_R1_stable_daily_readability_refactor_20260519_171556/outputs/v18/ops/V18_CURRENT_RANKING_PROVENANCE_READ_FIRST.txt,FILE,0.0009,Always protected by policy or current-line status.,0,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
outputs/v18/ops/V18_17A_READ_FIRST.txt,FILE,0.0009,Referenced by 1 active source file(s).,1,scripts/v18/v18_19A_R1_stable_snapshot.py,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
outputs/v18/ops/V18_19A_READ_FIRST.txt,FILE,0.0009,Always protected by policy or current-line status.,3,scripts/v18/run_v18_19A_daily_readability_refactor.ps1 | scripts/v18/v18_19A_R1_stable_snapshot.py | scripts/v18/v18_20A_deep_legacy_cleanup_audit.py,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
outputs/v18/ops/V18_CURRENT_RANKING_PROVENANCE_READ_FIRST.txt,FILE,0.0009,Referenced by 1 active source file(s).,1,scripts/v18/v18_19A_R1_stable_snapshot.py,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
archive/stable/V18_19A_R1_stable_daily_readability_refactor_20260519_171556/outputs/v18/read_center/V18_CURRENT_READ_FIRST.txt,FILE,0.0008,Always protected by policy or current-line status.,0,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
outputs/v18/read_center/V18_CURRENT_READ_FIRST.txt,FILE,0.0008,Always protected by policy or current-line status.,6,scripts/v18/v18_19A_daily_readability_refactor.py | scripts/v18/v18_19A_R1_stable_snapshot.py | scripts/v18/v18_20A_deep_legacy_cleanup_audit.py,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
archive/stable/V18_19A_R1_stable_daily_readability_refactor_20260519_171556/scripts/v18/run_v18_19A_R1_stable_snapshot.ps1,FILE,0.0006,Always protected by policy or current-line status.,0,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
outputs/v18/promotion_merge/V18_4I_READ_FIRST.txt,FILE,0.0006,Referenced by 1 active source file(s).,1,outputs/v18/read_center/V18_CURRENT_READ_FIRST.md,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
scripts/v18/run_v18_19A_R1_stable_snapshot.ps1,FILE,0.0006,Always protected by policy or current-line status.,2,scripts/v18/v18_19A_R1_stable_snapshot.py | scripts/v18/v18_20A_deep_legacy_cleanup_audit.py,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
scripts/v18/run_v18_20A_deep_legacy_cleanup_audit.ps1,FILE,0.0006,Always protected by policy or current-line status.,1,scripts/v18/v18_20A_deep_legacy_cleanup_audit.py,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
archive/stable/V18_19A_R1_stable_daily_readability_refactor_20260519_171556/outputs/v18/read_center/daily_packet/V18_CURRENT_COVERAGE_STATUS.md,FILE,0.0005,Always protected by policy or current-line status.,0,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
archive/stable/V18_19A_R1_stable_daily_readability_refactor_20260519_171556/outputs/v18/read_center/daily_packet/V18_CURRENT_UNIVERSE_CHANGES.md,FILE,0.0005,Always protected by policy or current-line status.,0,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
outputs/v18/read_center/daily_packet/V18_CURRENT_COVERAGE_STATUS.md,FILE,0.0005,Always protected by policy or current-line status.,1,scripts/v18/v18_19A_R1_stable_snapshot.py,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
outputs/v18/read_center/daily_packet/V18_CURRENT_UNIVERSE_CHANGES.md,FILE,0.0005,Always protected by policy or current-line status.,1,scripts/v18/v18_19A_R1_stable_snapshot.py,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
scripts/v18/run_v18_14A_full_daily_mode_validation.ps1,FILE,0.0004,Referenced by 1 active source file(s).,1,scripts/v18/run_v18_current_daily_command_center.ps1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
archive/stable/V18_19A_R1_stable_daily_readability_refactor_20260519_171556/README_V18_19A_R1_STABLE_SNAPSHOT.md,FILE,0.0003,Always protected by policy or current-line status.,3,scripts/v18/v18_20A_deep_legacy_cleanup_audit.py | outputs/v18/ops/V18_19A_R1_READ_FIRST.txt | outputs/v18/ops/V18_19A_R1_CURRENT_STABLE_SNAPSHOT_REPORT.md,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
archive/stable/V18_19A_R1_stable_daily_readability_refactor_20260519_171556/state/v18/universe/V18_ROLLING_SCAN_RUN_STATE.json,FILE,0.0003,Always protected by policy or current-line status.,0,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
outputs/v18/universe/V18_16H_CURRENT_COVERAGE_AUDIT.csv,FILE,0.0003,Referenced by 1 active source file(s).,1,scripts/v18/v18_19A_daily_readability_refactor.py,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
outputs/v18/universe/V18_CURRENT_ROLLING_SCAN_COVERAGE_AUDIT.csv,FILE,0.0003,Referenced by 1 active source file(s).,1,scripts/v18/v18_19A_daily_readability_refactor.py,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
state/v18/universe/V18_ROLLING_SCAN_RUN_STATE.json,FILE,0.0003,Always protected by policy or current-line status.,1,scripts/v18/v18_20A_deep_legacy_cleanup_audit.py,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
state/v18/price_cache/TQQQ.csv,FILE,0.0002,Always protected by policy or current-line status.,0,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
state/v18/manual/V18_MANUAL_POSITIONS.csv,FILE,0.0001,Always protected by policy or current-line status.,0,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
state/v18/manual/V18_MANUAL_TRADE_LOG.csv,FILE,0.0001,Always protected by policy or current-line status.,0,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
archive/deprecated/v18_4K_workspace_cleanup_20260515_172036/outputs/v17/raw105_decision/v17_8C_current_actionable_buy_candidates.csv,FILE,0.000,Current alias or active output should be preserved.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
outputs/v17/raw105_decision/v17_8C_current_worth_review_but_locked.csv,FILE,0.000,Current alias or active output should be preserved.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
outputs/v18/candidates/V18_14C_CURRENT_RANKED_CANDIDATE_FORWARD_TRACKER_AUDIT.csv,FILE,0.000,Current alias or active output should be preserved.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
outputs/v18/candidates/V18_14D_CURRENT_RANKED_CANDIDATE_FORWARD_PRICE_FILLER_AUDIT.csv,FILE,0.000,Current alias or active output should be preserved.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
outputs/v18/factor_registry/V18_11A_CURRENT_FACTOR_REGISTRY_EXTENSION_REPORT.md,FILE,0.000,Current alias or active output should be preserved.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
outputs/v18/factor_registry/V18_11B_CURRENT_FACTOR_COVERAGE_AUDIT_REPORT.md,FILE,0.000,Current alias or active output should be preserved.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
outputs/v18/factor_research/V18_10B_CURRENT_SOURCE_AUDIT.csv,FILE,0.000,Current alias or active output should be preserved.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
outputs/v18/factor_research/V18_10B_R1_CURRENT_FORWARD_RETURN_SOURCE_AUDIT.csv,FILE,0.000,Current alias or active output should be preserved.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
outputs/v18/factor_research/V18_10B_R2_CURRENT_FACTOR_RESEARCH_DAILY_CHAIN_STEPS.csv,FILE,0.000,Current alias or active output should be preserved.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
outputs/v18/factor_research/V18_11C_CURRENT_CALENDAR_VWAP_RV_SHADOW_FACTOR_REPORT.md,FILE,0.000,Current alias or active output should be preserved.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
outputs/v18/ops/V18_4G_R1_20260514_225830,DIR,0.000,Protected or active directory; keep empty folder.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
outputs/v18/ops/V18_4G_R1_20260514_232302,DIR,0.000,Protected or active directory; keep empty folder.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
outputs/v18/ops/V18_4G_R1_20260515_020346,DIR,0.000,Protected or active directory; keep empty folder.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
outputs/v18/ops/V18_4G_R1_20260515_143253,DIR,0.000,Protected or active directory; keep empty folder.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
outputs/v18/ops/V18_4G_R1_20260515_154850,DIR,0.000,Protected or active directory; keep empty folder.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
outputs/v18/ops/V18_4G_R1_20260515_155640,DIR,0.000,Protected or active directory; keep empty folder.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
outputs/v18/ops/V18_4G_R1_20260515_172059,DIR,0.000,Protected or active directory; keep empty folder.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
outputs/v18/ops/V18_4G_R1_20260515_172827,DIR,0.000,Protected or active directory; keep empty folder.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
outputs/v18/ops/V18_4G_R1_20260515_183142,DIR,0.000,Protected or active directory; keep empty folder.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
outputs/v18/ops/V18_4G_R1_20260515_183850,DIR,0.000,Protected or active directory; keep empty folder.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
outputs/v18/ops/V18_4G_R1_20260515_191853,DIR,0.000,Protected or active directory; keep empty folder.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
outputs/v18/ops/V18_4G_R1_20260515_233311,DIR,0.000,Protected or active directory; keep empty folder.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
outputs/v18/ops/V18_4G_R1_20260515_233835,DIR,0.000,Protected or active directory; keep empty folder.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
outputs/v18/ops/V18_4G_R1_20260515_235405,DIR,0.000,Protected or active directory; keep empty folder.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
outputs/v18/ops/V18_4G_R1_20260516_013039,DIR,0.000,Protected or active directory; keep empty folder.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
outputs/v18/ops/V18_4G_R1_20260516_014437,DIR,0.000,Protected or active directory; keep empty folder.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
outputs/v18/ops/V18_4G_R1_20260516_015037,DIR,0.000,Protected or active directory; keep empty folder.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
outputs/v18/ops/V18_4G_R1_20260516_015602,DIR,0.000,Protected or active directory; keep empty folder.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
outputs/v18/ops/V18_4G_R1_20260516_021225,DIR,0.000,Protected or active directory; keep empty folder.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
outputs/v18/ops/V18_4G_R1_20260516_133557,DIR,0.000,Protected or active directory; keep empty folder.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
outputs/v18/ops/V18_4G_R1_20260516_140802,DIR,0.000,Protected or active directory; keep empty folder.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
outputs/v18/ops/V18_4G_R1_20260516_142408,DIR,0.000,Protected or active directory; keep empty folder.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
outputs/v18/ops/V18_4G_R1_20260516_144328,DIR,0.000,Protected or active directory; keep empty folder.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
outputs/v18/ops/V18_4G_R1_20260516_153303,DIR,0.000,Protected or active directory; keep empty folder.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
outputs/v18/ops/V18_4G_R1_20260516_154028,DIR,0.000,Protected or active directory; keep empty folder.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
outputs/v18/ops/V18_4G_R1_20260516_155242,DIR,0.000,Protected or active directory; keep empty folder.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
outputs/v18/ops/V18_4G_R1_20260517_215628,DIR,0.000,Protected or active directory; keep empty folder.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
outputs/v18/ops/V18_4G_R1_20260517_220334,DIR,0.000,Protected or active directory; keep empty folder.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
outputs/v18/ops/V18_4G_R1_20260517_221802,DIR,0.000,Protected or active directory; keep empty folder.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
outputs/v18/ops/V18_4G_R1_20260518_130838,DIR,0.000,Protected or active directory; keep empty folder.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
outputs/v18/ops/V18_4G_R1_20260518_131307,DIR,0.000,Protected or active directory; keep empty folder.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
outputs/v18/ops/V18_4G_R1_20260518_164812,DIR,0.000,Protected or active directory; keep empty folder.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
outputs/v18/ops/V18_4G_R1_20260518_212534,DIR,0.000,Protected or active directory; keep empty folder.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
outputs/v18/ops/V18_4G_R1_20260518_213913,DIR,0.000,Protected or active directory; keep empty folder.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
outputs/v18/ops/V18_4G_R1_20260519_105631,DIR,0.000,Protected or active directory; keep empty folder.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
outputs/v18/ops/V18_4G_error_diag_20260514_230632,DIR,0.000,Protected or active directory; keep empty folder.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
outputs/v18/ops/legacy_cleanup,DIR,0.000,Protected or active directory; keep empty folder.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
outputs/v18/positions/V18_15A_CURRENT_MANUAL_POSITION_LIFECYCLE_AUDIT.csv,FILE,0.000,Current alias or active output should be preserved.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
outputs/v18/positions/V18_15A_CURRENT_MANUAL_POSITION_REVIEW.csv,FILE,0.000,Current alias or active output should be preserved.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
outputs/v18/positions/V18_15A_CURRENT_MANUAL_TRADE_FEEDBACK.csv,FILE,0.000,Current alias or active output should be preserved.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
outputs/v18/positions/V18_CURRENT_MANUAL_POSITION_LIFECYCLE_AUDIT.csv,FILE,0.000,Current alias or active output should be preserved.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
outputs/v18/positions/V18_CURRENT_MANUAL_POSITION_REVIEW.csv,FILE,0.000,Current alias or active output should be preserved.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
outputs/v18/positions/V18_CURRENT_MANUAL_TRADE_FEEDBACK.csv,FILE,0.000,Current alias or active output should be preserved.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
outputs/v18/sell_timing/V18_12A_CURRENT_SELL_TIMING_SHADOW.csv,FILE,0.000,Current alias or active output should be preserved.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
outputs/v18/simulation/V18_CURRENT_PAPER_POSITIONS.csv,FILE,0.000,Current alias or active output should be preserved.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
outputs/v18/technical_timing_forward/V18_6C_R1_CURRENT_STALE_PRICE_AUDIT.csv,FILE,0.000,Current alias or active output should be preserved.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
outputs/v18/weight_research/V18_10C_CURRENT_WEIGHT_RESEARCH_SOURCE_AUDIT.csv,FILE,0.000,Current alias or active output should be preserved.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
outputs/v18/weight_research/V18_10C_R1_CURRENT_FACTOR_WEIGHT_RESEARCH_DAILY_CHAIN_STEPS.csv,FILE,0.000,Current alias or active output should be preserved.,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
state/v17,DIR,0.000,Protected or active directory; keep empty folder.,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
state/v18/event_cache,DIR,0.000,Protected or active directory; keep empty folder.,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
state/v18/provider_cache/yfinance/logs,DIR,0.000,Protected or active directory; keep empty folder.,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
state/v18/provider_cache/yfinance/tmp,DIR,0.000,Protected or active directory; keep empty folder.,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
