path,relative_path,file_size_mb,keep_reason,protected_category
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\extension\test_string.py,.venv/Lib/site-packages/pandas/tests/extension/test_string.py,0.011,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\extension\__init__.py,.venv/Lib/site-packages/pandas/tests/extension/__init__.py,0.000,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\extension\array_with_attr\array.py,.venv/Lib/site-packages/pandas/tests/extension/array_with_attr/array.py,0.002,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\extension\array_with_attr\test_array_with_attr.py,.venv/Lib/site-packages/pandas/tests/extension/array_with_attr/test_array_with_attr.py,0.001,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\extension\array_with_attr\__init__.py,.venv/Lib/site-packages/pandas/tests/extension/array_with_attr/__init__.py,0.000,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\extension\base\accumulate.py,.venv/Lib/site-packages/pandas/tests/extension/base/accumulate.py,0.001,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\extension\base\base.py,.venv/Lib/site-packages/pandas/tests/extension/base/base.py,0.000,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\extension\base\casting.py,.venv/Lib/site-packages/pandas/tests/extension/base/casting.py,0.003,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\extension\base\constructors.py,.venv/Lib/site-packages/pandas/tests/extension/base/constructors.py,0.005,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\extension\base\dim2.py,.venv/Lib/site-packages/pandas/tests/extension/base/dim2.py,0.012,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\extension\base\dtype.py,.venv/Lib/site-packages/pandas/tests/extension/base/dtype.py,0.004,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\extension\base\getitem.py,.venv/Lib/site-packages/pandas/tests/extension/base/getitem.py,0.016,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\extension\base\groupby.py,.venv/Lib/site-packages/pandas/tests/extension/base/groupby.py,0.006,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\extension\base\index.py,.venv/Lib/site-packages/pandas/tests/extension/base/index.py,0.000,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\extension\base\interface.py,.venv/Lib/site-packages/pandas/tests/extension/base/interface.py,0.006,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\extension\base\io.py,.venv/Lib/site-packages/pandas/tests/extension/base/io.py,0.001,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\extension\base\methods.py,.venv/Lib/site-packages/pandas/tests/extension/base/methods.py,0.026,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\extension\base\missing.py,.venv/Lib/site-packages/pandas/tests/extension/base/missing.py,0.006,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\extension\base\ops.py,.venv/Lib/site-packages/pandas/tests/extension/base/ops.py,0.010,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\extension\base\printing.py,.venv/Lib/site-packages/pandas/tests/extension/base/printing.py,0.001,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\extension\base\reduce.py,.venv/Lib/site-packages/pandas/tests/extension/base/reduce.py,0.005,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\extension\base\reshaping.py,.venv/Lib/site-packages/pandas/tests/extension/base/reshaping.py,0.014,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\extension\base\setitem.py,.venv/Lib/site-packages/pandas/tests/extension/base/setitem.py,0.017,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\extension\base\__init__.py,.venv/Lib/site-packages/pandas/tests/extension/base/__init__.py,0.003,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\extension\date\array.py,.venv/Lib/site-packages/pandas/tests/extension/date/array.py,0.006,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\extension\date\__init__.py,.venv/Lib/site-packages/pandas/tests/extension/date/__init__.py,0.000,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\extension\decimal\array.py,.venv/Lib/site-packages/pandas/tests/extension/decimal/array.py,0.010,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\extension\decimal\test_decimal.py,.venv/Lib/site-packages/pandas/tests/extension/decimal/test_decimal.py,0.014,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\extension\decimal\__init__.py,.venv/Lib/site-packages/pandas/tests/extension/decimal/__init__.py,0.000,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\extension\json\array.py,.venv/Lib/site-packages/pandas/tests/extension/json/array.py,0.009,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\extension\json\test_json.py,.venv/Lib/site-packages/pandas/tests/extension/json/test_json.py,0.017,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\extension\json\__init__.py,.venv/Lib/site-packages/pandas/tests/extension/json/__init__.py,0.000,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\extension\list\array.py,.venv/Lib/site-packages/pandas/tests/extension/list/array.py,0.004,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\extension\list\test_list.py,.venv/Lib/site-packages/pandas/tests/extension/list/test_list.py,0.001,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\extension\list\__init__.py,.venv/Lib/site-packages/pandas/tests/extension/list/__init__.py,0.000,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\extension\uuid\test_uuid.py,.venv/Lib/site-packages/pandas/tests/extension/uuid/test_uuid.py,0.002,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\extension\uuid\__init__.py,.venv/Lib/site-packages/pandas/tests/extension/uuid/__init__.py,0.000,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\frame\common.py,.venv/Lib/site-packages/pandas/tests/frame/common.py,0.002,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\frame\conftest.py,.venv/Lib/site-packages/pandas/tests/frame/conftest.py,0.003,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\frame\test_alter_axes.py,.venv/Lib/site-packages/pandas/tests/frame/test_alter_axes.py,0.001,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\frame\test_api.py,.venv/Lib/site-packages/pandas/tests/frame/test_api.py,0.012,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\frame\test_arithmetic.py,.venv/Lib/site-packages/pandas/tests/frame/test_arithmetic.py,0.072,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\frame\test_arrow_interface.py,.venv/Lib/site-packages/pandas/tests/frame/test_arrow_interface.py,0.003,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\frame\test_block_internals.py,.venv/Lib/site-packages/pandas/tests/frame/test_block_internals.py,0.016,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\frame\test_constructors.py,.venv/Lib/site-packages/pandas/tests/frame/test_constructors.py,0.119,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\frame\test_cumulative.py,.venv/Lib/site-packages/pandas/tests/frame/test_cumulative.py,0.003,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\frame\test_iteration.py,.venv/Lib/site-packages/pandas/tests/frame/test_iteration.py,0.005,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\frame\test_logical_ops.py,.venv/Lib/site-packages/pandas/tests/frame/test_logical_ops.py,0.007,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\frame\test_nonunique_indexes.py,.venv/Lib/site-packages/pandas/tests/frame/test_nonunique_indexes.py,0.011,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\frame\test_npfuncs.py,.venv/Lib/site-packages/pandas/tests/frame/test_npfuncs.py,0.002,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\frame\test_query_eval.py,.venv/Lib/site-packages/pandas/tests/frame/test_query_eval.py,0.059,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\frame\test_reductions.py,.venv/Lib/site-packages/pandas/tests/frame/test_reductions.py,0.076,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\frame\test_repr.py,.venv/Lib/site-packages/pandas/tests/frame/test_repr.py,0.015,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\frame\test_stack_unstack.py,.venv/Lib/site-packages/pandas/tests/frame/test_stack_unstack.py,0.096,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\frame\test_subclass.py,.venv/Lib/site-packages/pandas/tests/frame/test_subclass.py,0.026,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\frame\test_ufunc.py,.venv/Lib/site-packages/pandas/tests/frame/test_ufunc.py,0.010,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\frame\test_unary.py,.venv/Lib/site-packages/pandas/tests/frame/test_unary.py,0.005,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\frame\test_validate.py,.venv/Lib/site-packages/pandas/tests/frame/test_validate.py,0.001,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\frame\__init__.py,.venv/Lib/site-packages/pandas/tests/frame/__init__.py,0.000,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\frame\constructors\test_from_dict.py,.venv/Lib/site-packages/pandas/tests/frame/constructors/test_from_dict.py,0.008,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\frame\constructors\test_from_records.py,.venv/Lib/site-packages/pandas/tests/frame/constructors/test_from_records.py,0.019,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\frame\constructors\__init__.py,.venv/Lib/site-packages/pandas/tests/frame/constructors/__init__.py,0.000,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\frame\indexing\test_coercion.py,.venv/Lib/site-packages/pandas/tests/frame/indexing/test_coercion.py,0.005,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\frame\indexing\test_delitem.py,.venv/Lib/site-packages/pandas/tests/frame/indexing/test_delitem.py,0.002,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\frame\indexing\test_get.py,.venv/Lib/site-packages/pandas/tests/frame/indexing/test_get.py,0.001,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\frame\indexing\test_getitem.py,.venv/Lib/site-packages/pandas/tests/frame/indexing/test_getitem.py,0.014,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\frame\indexing\test_get_value.py,.venv/Lib/site-packages/pandas/tests/frame/indexing/test_get_value.py,0.001,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\frame\indexing\test_indexing.py,.venv/Lib/site-packages/pandas/tests/frame/indexing/test_indexing.py,0.064,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\frame\indexing\test_insert.py,.venv/Lib/site-packages/pandas/tests/frame/indexing/test_insert.py,0.004,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\frame\indexing\test_mask.py,.venv/Lib/site-packages/pandas/tests/frame/indexing/test_mask.py,0.005,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\frame\indexing\test_setitem.py,.venv/Lib/site-packages/pandas/tests/frame/indexing/test_setitem.py,0.051,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\frame\indexing\test_set_value.py,.venv/Lib/site-packages/pandas/tests/frame/indexing/test_set_value.py,0.002,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\frame\indexing\test_take.py,.venv/Lib/site-packages/pandas/tests/frame/indexing/test_take.py,0.003,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\frame\indexing\test_where.py,.venv/Lib/site-packages/pandas/tests/frame/indexing/test_where.py,0.035,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\frame\indexing\test_xs.py,.venv/Lib/site-packages/pandas/tests/frame/indexing/test_xs.py,0.013,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\frame\indexing\__init__.py,.venv/Lib/site-packages/pandas/tests/frame/indexing/__init__.py,0.000,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\frame\methods\test_add_prefix_suffix.py,.venv/Lib/site-packages/pandas/tests/frame/methods/test_add_prefix_suffix.py,0.002,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\frame\methods\test_align.py,.venv/Lib/site-packages/pandas/tests/frame/methods/test_align.py,0.012,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\frame\methods\test_asfreq.py,.venv/Lib/site-packages/pandas/tests/frame/methods/test_asfreq.py,0.010,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\frame\methods\test_asof.py,.venv/Lib/site-packages/pandas/tests/frame/methods/test_asof.py,0.006,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\frame\methods\test_assign.py,.venv/Lib/site-packages/pandas/tests/frame/methods/test_assign.py,0.003,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\frame\methods\test_astype.py,.venv/Lib/site-packages/pandas/tests/frame/methods/test_astype.py,0.031,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\frame\methods\test_at_time.py,.venv/Lib/site-packages/pandas/tests/frame/methods/test_at_time.py,0.005,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\frame\methods\test_between_time.py,.venv/Lib/site-packages/pandas/tests/frame/methods/test_between_time.py,0.008,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\frame\methods\test_clip.py,.venv/Lib/site-packages/pandas/tests/frame/methods/test_clip.py,0.007,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\frame\methods\test_combine.py,.venv/Lib/site-packages/pandas/tests/frame/methods/test_combine.py,0.002,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\frame\methods\test_combine_first.py,.venv/Lib/site-packages/pandas/tests/frame/methods/test_combine_first.py,0.020,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\frame\methods\test_compare.py,.venv/Lib/site-packages/pandas/tests/frame/methods/test_compare.py,0.009,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\frame\methods\test_convert_dtypes.py,.venv/Lib/site-packages/pandas/tests/frame/methods/test_convert_dtypes.py,0.009,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\frame\methods\test_copy.py,.venv/Lib/site-packages/pandas/tests/frame/methods/test_copy.py,0.001,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\frame\methods\test_count.py,.venv/Lib/site-packages/pandas/tests/frame/methods/test_count.py,0.001,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\frame\methods\test_cov_corr.py,.venv/Lib/site-packages/pandas/tests/frame/methods/test_cov_corr.py,0.018,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\frame\methods\test_describe.py,.venv/Lib/site-packages/pandas/tests/frame/methods/test_describe.py,0.015,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\frame\methods\test_diff.py,.venv/Lib/site-packages/pandas/tests/frame/methods/test_diff.py,0.010,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\frame\methods\test_dot.py,.venv/Lib/site-packages/pandas/tests/frame/methods/test_dot.py,0.005,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\frame\methods\test_drop.py,.venv/Lib/site-packages/pandas/tests/frame/methods/test_drop.py,0.020,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\frame\methods\test_droplevel.py,.venv/Lib/site-packages/pandas/tests/frame/methods/test_droplevel.py,0.001,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\frame\methods\test_dropna.py,.venv/Lib/site-packages/pandas/tests/frame/methods/test_dropna.py,0.010,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\frame\methods\test_drop_duplicates.py,.venv/Lib/site-packages/pandas/tests/frame/methods/test_drop_duplicates.py,0.015,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\frame\methods\test_dtypes.py,.venv/Lib/site-packages/pandas/tests/frame/methods/test_dtypes.py,0.004,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\frame\methods\test_duplicated.py,.venv/Lib/site-packages/pandas/tests/frame/methods/test_duplicated.py,0.003,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\frame\methods\test_equals.py,.venv/Lib/site-packages/pandas/tests/frame/methods/test_equals.py,0.003,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\frame\methods\test_explode.py,.venv/Lib/site-packages/pandas/tests/frame/methods/test_explode.py,0.009,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\frame\methods\test_fillna.py,.venv/Lib/site-packages/pandas/tests/frame/methods/test_fillna.py,0.028,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\frame\methods\test_filter.py,.venv/Lib/site-packages/pandas/tests/frame/methods/test_filter.py,0.005,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\frame\methods\test_first_valid_index.py,.venv/Lib/site-packages/pandas/tests/frame/methods/test_first_valid_index.py,0.002,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\frame\methods\test_get_numeric_data.py,.venv/Lib/site-packages/pandas/tests/frame/methods/test_get_numeric_data.py,0.003,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\frame\methods\test_head_tail.py,.venv/Lib/site-packages/pandas/tests/frame/methods/test_head_tail.py,0.002,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\frame\methods\test_infer_objects.py,.venv/Lib/site-packages/pandas/tests/frame/methods/test_infer_objects.py,0.001,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\frame\methods\test_info.py,.venv/Lib/site-packages/pandas/tests/frame/methods/test_info.py,0.017,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\frame\methods\test_interpolate.py,.venv/Lib/site-packages/pandas/tests/frame/methods/test_interpolate.py,0.015,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\frame\methods\test_isetitem.py,.venv/Lib/site-packages/pandas/tests/frame/methods/test_isetitem.py,0.001,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\frame\methods\test_isin.py,.venv/Lib/site-packages/pandas/tests/frame/methods/test_isin.py,0.007,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\frame\methods\test_is_homogeneous_dtype.py,.venv/Lib/site-packages/pandas/tests/frame/methods/test_is_homogeneous_dtype.py,0.001,PROTECTED_VENV,.venv
